ORDER_ID,PART_ID,SUPPLIER_ID,WAREHOUSE_ID,ORDER_DATE,PROMISED_DATE,ACTUAL_DATE,ORDER_QTY,RECEIVED_QTY,UNIT_COST_KRW,ORDER_AMOUNT_KRW,DELAY_DAYS,ORDER_TYPE,STATUS
ORD001209,PT004,SUP007,WH002,2023-01-30,2023-02-06,2023-02-14,166,166,592369,98333254,8,EMERGENCY,DELAYED
ORD001210,PT005,SUP004,WH004,2023-01-30,2023-02-13,2023-02-17,72,72,385738,27773136,0,REGULAR,DELIVERED
ORD001211,PT005,SUP004,WH005,2023-01-30,2023-02-13,2023-02-19,76,76,379111,28812436,0,REGULAR,DELIVERED
ORD001212,PT001,SUP001,WH006,2023-01-31,2023-02-14,2023-02-16,16,16,1789254,28628064,0,REGULAR,DELIVERED
ORD001213,PT018,SUP002,WH008,2023-01-31,2023-02-07,2023-02-08,316,316,76180,24072880,0,BLANKET,DELIVERED
ORD001214,PT019,SUP003,WH002,2023-01-31,2023-02-07,2023-02-13,920,920,54810,50425200,0,REGULAR,DELIVERED
ORD001215,PT025,SUP009,WH008,2023-01-31,2023-02-02,2023-02-05,3350,3350,12590,42176500,0,EMERGENCY,DELIVERED
ORD001216,PT029,SUP009,WH002,2023-01-31,2023-02-01,2023-02-01,32800,32800,4623,151634400,0,EMERGENCY,DELIVERED
ORD001217,PT016,SUP002,WH006,2023-02-01,2023-02-11,2023-02-14,120,120,97106,11652720,0,REGULAR,DELIVERED
ORD001218,PT001,SUP001,WH002,2023-02-02,2023-02-16,2023-02-19,54,54,1798017,97092918,0,REGULAR,DELIVERED
ORD001219,PT012,SUP010,WH003,2023-02-02,2023-02-07,2023-02-08,2880,2880,12431,35801280,0,REGULAR,DELIVERED
ORD001220,PT022,SUP005,WH004,2023-02-02,2023-02-12,2023-02-17,496,496,66162,32816352,0,REGULAR,DELIVERED
ORD001221,PT025,SUP009,WH005,2023-02-02,2023-02-07,2023-02-27,6850,6850,12475,85453750,20,REGULAR,DELAYED
ORD001222,PT007,SUP001,WH003,2023-02-03,2023-02-21,2023-02-21,50,50,482256,24112800,0,REGULAR,DELIVERED
ORD001223,PT029,SUP009,WH006,2023-02-03,2023-02-04,2023-03-01,5400,5400,4289,23160600,25,EMERGENCY,DELAYED
ORD001224,PT013,SUP003,WH002,2023-02-04,2023-02-09,,1900,0,8185,15551500,0,REGULAR,CANCELLED
ORD001225,PT013,SUP003,WH007,2023-02-04,2023-02-09,2023-02-11,300,300,7895,2368500,0,BLANKET,DELIVERED
ORD001226,PT016,SUP002,WH003,2023-02-04,2023-02-14,2023-02-15,400,400,97700,39080000,0,REGULAR,DELIVERED
ORD001227,PT016,SUP002,WH006,2023-02-04,2023-02-14,,212,0,94930,20125160,0,BLANKET,CANCELLED
ORD001228,PT021,SUP008,WH004,2023-02-04,2023-02-18,2023-02-19,212,212,187801,39813812,0,REGULAR,DELIVERED
ORD001229,PT012,SUP010,WH004,2023-02-05,2023-02-10,2023-02-10,2380,2380,11991,28538580,0,REGULAR,DELIVERED
ORD001230,PT013,SUP003,WH005,2023-02-05,2023-02-10,2023-02-12,900,900,8102,7291800,0,REGULAR,DELIVERED
ORD001231,PT012,SUP010,WH003,2023-02-06,2023-02-11,2023-02-12,1680,1680,12478,20963040,0,REGULAR,DELIVERED
ORD001232,PT015,SUP010,WH008,2023-02-06,2023-02-09,2023-02-10,360,360,21546,7756560,0,EMERGENCY,DELIVERED
ORD001233,PT016,SUP002,WH005,2023-02-06,2023-02-16,2023-02-18,312,312,93298,29108976,0,REGULAR,DELIVERED
ORD001234,PT024,SUP009,WH004,2023-02-06,2023-02-11,2023-02-11,4400,4400,8769,38583600,0,REGULAR,DELIVERED
ORD001235,PT024,SUP009,WH004,2023-02-06,2023-02-11,2023-03-12,5050,5050,8224,41531200,29,REGULAR,DELAYED
ORD001236,PT026,SUP010,WH004,2023-02-06,2023-02-09,2023-02-11,13800,13800,3379,46630200,0,REGULAR,DELIVERED
ORD001237,PT024,SUP009,WH002,2023-02-07,2023-02-09,2023-03-08,14200,14200,8711,123696200,27,EMERGENCY,DELAYED
ORD001238,PT012,SUP010,WH008,2023-02-08,2023-02-10,2023-02-18,800,800,12176,9740800,8,EMERGENCY,DELAYED
ORD001239,PT018,SUP002,WH004,2023-02-08,2023-02-15,2023-02-16,700,700,75991,53193700,0,REGULAR,DELIVERED
ORD001240,PT028,SUP010,WH003,2023-02-08,2023-02-13,2023-02-14,13000,13000,6179,80327000,0,REGULAR,DELIVERED
ORD001241,PT030,SUP010,WH002,2023-02-08,2023-02-11,,46400,0,2127,98692800,0,BLANKET,CANCELLED
ORD001242,PT007,SUP001,WH003,2023-02-09,2023-02-27,2023-02-28,76,76,475541,36141116,0,BLANKET,DELIVERED
ORD001243,PT024,SUP009,WH002,2023-02-09,2023-02-14,2023-03-02,17250,17250,8712,150282000,16,REGULAR,DELAYED
ORD001244,PT008,SUP007,WH001,2023-02-10,2023-02-17,2023-02-17,236,236,324715,76632740,0,EMERGENCY,DELIVERED
ORD001245,PT008,SUP007,WH005,2023-02-11,2023-02-25,2023-02-28,70,70,306277,21439390,0,REGULAR,DELIVERED
ORD001246,PT018,SUP002,WH001,2023-02-11,2023-02-14,2023-02-16,1216,1216,75179,91417664,0,EMERGENCY,DELIVERED
ORD001247,PT028,SUP010,WH003,2023-02-11,2023-02-16,,14300,0,5991,85671300,0,REGULAR,CANCELLED
ORD001248,PT015,SUP010,WH008,2023-02-12,2023-02-19,2023-02-19,590,590,21847,12889730,0,REGULAR,DELIVERED
ORD001249,PT018,SUP002,WH006,2023-02-12,2023-02-19,2023-02-19,204,204,77989,15909756,0,BLANKET,DELIVERED
ORD001250,PT024,SUP009,WH005,2023-02-12,2023-02-17,2023-02-22,6000,6000,8771,52626000,0,BLANKET,DELIVERED
ORD001251,PT016,SUP002,WH001,2023-02-13,2023-02-23,2023-02-26,1468,1468,97229,142732172,0,REGULAR,DELIVERED
ORD001252,PT017,SUP005,WH003,2023-02-13,2023-02-20,2023-02-20,1056,1056,46545,49151520,0,REGULAR,DELIVERED
ORD001253,PT019,SUP003,WH007,2023-02-13,2023-02-20,2023-03-01,170,170,56565,9616050,9,REGULAR,DELAYED
ORD001254,PT021,SUP008,WH007,2023-02-13,2023-02-27,2023-03-05,68,68,189233,12867844,0,BLANKET,DELIVERED
ORD001255,PT021,SUP008,WH008,2023-02-13,2023-02-20,2023-03-14,194,194,186522,36185268,22,EMERGENCY,DELAYED
ORD001256,PT028,SUP010,WH001,2023-02-13,2023-02-18,2023-02-27,33700,33700,5870,197819000,9,REGULAR,DELAYED
ORD001257,PT011,SUP010,WH008,2023-02-14,2023-02-21,2023-02-21,860,860,18311,15747460,0,BLANKET,DELIVERED
ORD001258,PT012,SUP010,WH006,2023-02-14,2023-02-19,2023-02-19,900,900,12431,11187900,0,BLANKET,DELIVERED
ORD001259,PT023,SUP010,WH004,2023-02-14,2023-02-17,2023-02-18,20000,20000,1572,31440000,0,REGULAR,DELIVERED
ORD001260,PT028,SUP010,WH002,2023-02-14,2023-02-16,2023-02-25,14450,14450,5872,84850400,9,EMERGENCY,DELAYED
ORD001261,PT006,SUP002,WH005,2023-02-15,2023-02-25,2023-02-25,112,112,221936,24856832,0,REGULAR,DELIVERED
ORD001262,PT017,SUP005,WH006,2023-02-15,2023-02-22,2023-02-24,352,352,47337,16662624,0,BLANKET,DELIVERED
ORD001263,PT009,SUP001,WH007,2023-02-16,2023-02-26,,24,0,243406,5841744,0,REGULAR,CANCELLED
ORD001264,PT013,SUP003,WH003,2023-02-16,2023-02-21,2023-02-21,1580,1580,7774,12282920,0,REGULAR,DELIVERED
ORD001265,PT016,SUP002,WH002,2023-02-16,2023-02-26,2023-03-01,720,720,98284,70764480,0,REGULAR,DELIVERED
ORD001266,PT027,SUP009,WH006,2023-02-16,2023-02-19,2023-03-20,14600,14600,814,11884400,29,REGULAR,DELAYED
ORD001267,PT007,SUP001,WH004,2023-02-17,2023-02-26,2023-02-28,38,38,482327,18328426,0,EMERGENCY,DELIVERED
ORD001268,PT015,SUP010,WH006,2023-02-17,2023-02-24,2023-03-01,470,470,21278,10000660,0,BLANKET,DELIVERED
ORD001269,PT024,SUP009,WH008,2023-02-17,2023-02-22,2023-02-23,4200,4200,8271,34738200,0,REGULAR,DELIVERED
ORD001270,PT026,SUP010,WH006,2023-02-17,2023-02-20,2023-02-22,4200,4200,3567,14981400,0,REGULAR,DELIVERED
ORD001271,PT008,SUP007,WH001,2023-02-18,2023-03-04,2023-03-15,240,240,308243,73978320,11,REGULAR,DELAYED
ORD001272,PT025,SUP009,WH004,2023-02-18,2023-02-23,2023-03-11,8300,6366,11573,96055900,16,REGULAR,PARTIAL
ORD001273,PT025,SUP009,WH008,2023-02-18,2023-02-23,2023-03-07,3850,3850,11671,44933350,12,REGULAR,DELAYED
ORD001274,PT028,SUP010,WH003,2023-02-18,2023-02-23,2023-02-26,11050,11050,5826,64377300,0,REGULAR,DELIVERED
ORD001275,PT030,SUP010,WH001,2023-02-18,2023-02-21,2023-02-24,65800,65800,2126,139890800,0,REGULAR,DELIVERED
ORD001276,PT005,SUP004,WH003,2023-02-19,2023-03-05,2023-03-08,100,100,378214,37821400,0,REGULAR,DELIVERED
ORD001277,PT006,SUP002,WH003,2023-02-19,2023-03-01,2023-03-04,172,172,216477,37234044,0,BLANKET,DELIVERED
ORD001278,PT023,SUP010,WH002,2023-02-19,2023-02-22,2023-02-24,43300,43300,1569,67937700,0,REGULAR,DELIVERED
ORD001279,PT004,SUP007,WH003,2023-02-20,2023-03-06,2023-03-07,84,84,598352,50261568,0,REGULAR,DELIVERED
ORD001280,PT004,SUP007,WH006,2023-02-20,2023-03-06,2023-03-07,28,28,626561,17543708,0,BLANKET,DELIVERED
ORD001281,PT016,SUP002,WH007,2023-02-20,2023-03-02,2023-03-05,120,120,97132,11655840,0,REGULAR,DELIVERED
ORD001282,PT012,SUP010,WH004,2023-02-22,2023-02-24,2023-02-24,1280,1280,12084,15467520,0,EMERGENCY,DELIVERED
ORD001283,PT015,SUP010,WH001,2023-02-22,2023-02-25,2023-02-28,1850,1850,23050,42642500,0,EMERGENCY,DELIVERED
ORD001284,PT016,SUP002,WH004,2023-02-23,2023-03-05,2023-03-12,492,492,96620,47537040,0,REGULAR,DELIVERED
ORD001285,PT022,SUP005,WH006,2023-02-23,2023-03-05,,184,0,68120,12534080,0,REGULAR,CANCELLED
ORD001286,PT025,SUP009,WH003,2023-02-23,2023-02-28,2023-03-04,7000,7000,11798,82586000,0,REGULAR,DELIVERED
ORD001287,PT030,SUP010,WH001,2023-02-23,2023-02-26,2023-02-27,58200,58200,2172,126410400,0,BLANKET,DELIVERED
ORD001288,PT006,SUP002,WH005,2023-02-24,2023-03-06,2023-03-06,88,88,230133,20251704,0,REGULAR,DELIVERED
ORD001289,PT023,SUP010,WH003,2023-02-24,2023-02-27,2023-02-27,20800,20800,1496,31116800,0,BLANKET,DELIVERED
ORD001290,PT023,SUP010,WH007,2023-02-24,2023-02-27,2023-02-27,4700,4700,1480,6956000,0,BLANKET,DELIVERED
ORD001291,PT028,SUP010,WH002,2023-02-24,2023-03-01,2023-03-03,20850,20850,6102,127226700,0,REGULAR,DELIVERED
ORD001292,PT028,SUP010,WH006,2023-02-24,2023-03-01,2023-03-01,3800,3800,6000,22800000,0,BLANKET,DELIVERED
ORD001293,PT002,SUP004,WH004,2023-02-25,2023-03-07,2023-03-13,22,22,1924778,42345116,0,EMERGENCY,DELIVERED
ORD001294,PT006,SUP002,WH002,2023-02-25,2023-03-07,2023-03-08,316,316,227284,71821744,0,REGULAR,DELIVERED
ORD001295,PT016,SUP002,WH001,2023-02-25,2023-03-07,2023-03-09,1412,1412,91046,128556952,0,REGULAR,DELIVERED
ORD001296,PT025,SUP009,WH006,2023-02-25,2023-03-02,2023-03-02,2650,2650,11483,30429950,0,REGULAR,DELIVERED
ORD001297,PT013,SUP003,WH003,2023-02-26,2023-03-03,2023-03-06,1520,1520,8261,12556720,0,REGULAR,DELIVERED
ORD001298,PT028,SUP010,WH003,2023-02-26,2023-03-03,2023-03-04,13750,13750,6057,83283750,0,REGULAR,DELIVERED
ORD001299,PT015,SUP010,WH008,2023-02-27,2023-03-02,2023-03-02,580,580,21972,12743760,0,EMERGENCY,DELIVERED
ORD001300,PT019,SUP003,WH008,2023-02-27,2023-03-06,2023-03-07,300,300,55428,16628400,0,REGULAR,DELIVERED
ORD001301,PT022,SUP005,WH007,2023-02-27,2023-03-09,2023-03-14,92,92,65263,6004196,0,REGULAR,DELIVERED
ORD001302,PT025,SUP009,WH006,2023-02-27,2023-03-04,2023-03-27,2300,2300,11738,26997400,23,REGULAR,DELAYED
ORD001303,PT007,SUP001,WH006,2023-02-28,2023-03-18,2023-03-21,18,18,485879,8745822,0,REGULAR,DELIVERED
ORD001304,PT011,SUP010,WH003,2023-02-28,2023-03-07,2023-03-08,1480,1480,17726,26234480,0,REGULAR,DELIVERED
ORD001305,PT001,SUP001,WH004,2023-03-01,2023-03-15,2023-03-17,23,23,1791632,41207536,0,REGULAR,DELIVERED
ORD001306,PT001,SUP001,WH005,2023-03-01,2023-03-15,2023-03-18,35,35,1843783,64532405,0,REGULAR,DELIVERED
ORD001307,PT012,SUP010,WH004,2023-03-01,2023-03-06,2023-03-06,1860,1860,12449,23155140,0,BLANKET,DELIVERED
ORD001308,PT021,SUP008,WH003,2023-03-01,2023-03-15,,312,0,183779,57339048,0,REGULAR,CANCELLED
ORD001309,PT029,SUP009,WH004,2023-03-01,2023-03-02,2023-03-22,9100,9100,4577,41650700,20,EMERGENCY,DELAYED
ORD001310,PT017,SUP005,WH007,2023-03-02,2023-03-09,2023-03-10,240,240,49547,11891280,0,REGULAR,DELIVERED
ORD001311,PT030,SUP010,WH006,2023-03-02,2023-03-05,2023-03-05,11800,11800,2252,26573600,0,REGULAR,DELIVERED
ORD001312,PT007,SUP001,WH005,2023-03-03,2023-03-21,2023-03-21,46,46,456122,20981612,0,REGULAR,DELIVERED
ORD001313,PT008,SUP007,WH001,2023-03-03,2023-03-17,2023-03-17,224,224,326011,73026464,0,REGULAR,DELIVERED
ORD001314,PT027,SUP009,WH004,2023-03-03,2023-03-04,2023-03-31,20800,10903,780,16224000,27,EMERGENCY,PARTIAL
ORD001315,PT010,SUP003,WH006,2023-03-04,2023-03-18,2023-03-19,22,22,902813,19861886,0,REGULAR,DELIVERED
ORD001316,PT016,SUP002,WH007,2023-03-04,2023-03-14,2023-03-16,92,92,98882,9097144,0,REGULAR,DELIVERED
ORD001317,PT017,SUP005,WH001,2023-03-04,2023-03-07,2023-03-08,2664,2664,48723,129798072,0,EMERGENCY,DELIVERED
ORD001318,PT019,SUP003,WH005,2023-03-04,2023-03-11,2023-03-21,360,360,53525,19269000,10,REGULAR,DELAYED
ORD001319,PT021,SUP008,WH007,2023-03-04,2023-03-11,2023-04-06,62,62,178691,11078842,26,EMERGENCY,DELAYED
ORD001320,PT024,SUP009,WH001,2023-03-04,2023-03-09,2023-03-31,16500,16500,8093,133534500,22,REGULAR,DELAYED
ORD001321,PT005,SUP004,WH002,2023-03-05,2023-03-19,2023-03-19,136,136,367214,49941104,0,REGULAR,DELIVERED
ORD001322,PT016,SUP002,WH001,2023-03-05,2023-03-15,2023-03-15,1108,1108,99540,110290320,0,REGULAR,DELIVERED
ORD001323,PT019,SUP003,WH008,2023-03-05,2023-03-12,2023-03-12,250,250,52494,13123500,0,REGULAR,DELIVERED
ORD001324,PT014,SUP005,WH003,2023-03-06,2023-03-09,2023-03-09,990,990,65419,64764810,0,EMERGENCY,DELIVERED
ORD001325,PT017,SUP005,WH007,2023-03-06,2023-03-13,2023-03-16,184,184,47344,8711296,0,BLANKET,DELIVERED
ORD001326,PT020,SUP006,WH006,2023-03-06,2023-03-13,2023-03-16,210,210,43704,9177840,0,REGULAR,DELIVERED
ORD001327,PT024,SUP009,WH001,2023-03-06,2023-03-08,2023-04-03,13050,13050,8283,108093150,26,EMERGENCY,DELAYED
ORD001328,PT013,SUP003,WH007,2023-03-07,2023-03-12,2023-03-13,380,380,8393,3189340,0,REGULAR,DELIVERED
ORD001329,PT016,SUP002,WH007,2023-03-07,2023-03-17,2023-03-18,136,136,94036,12788896,0,BLANKET,DELIVERED
ORD001330,PT013,SUP003,WH001,2023-03-08,2023-03-13,2023-03-15,4760,4760,7656,36442560,0,REGULAR,DELIVERED
ORD001331,PT013,SUP003,WH008,2023-03-08,2023-03-13,2023-03-13,480,480,7743,3716640,0,BLANKET,DELIVERED
ORD001332,PT014,SUP005,WH008,2023-03-08,2023-03-15,2023-03-19,260,260,66782,17363320,0,REGULAR,DELIVERED
ORD001333,PT002,SUP004,WH005,2023-03-09,2023-03-30,2023-03-30,16,16,2062150,32994400,0,REGULAR,DELIVERED
ORD001334,PT013,SUP003,WH005,2023-03-09,2023-03-14,2023-03-19,1380,1380,8107,11187660,0,REGULAR,DELIVERED
ORD001335,PT015,SUP010,WH003,2023-03-09,2023-03-12,2023-03-13,1070,1070,22067,23611690,0,EMERGENCY,DELIVERED
ORD001336,PT025,SUP009,WH004,2023-03-09,2023-03-14,2023-04-12,5600,5600,12596,70537600,29,REGULAR,DELAYED
ORD001337,PT027,SUP009,WH004,2023-03-09,2023-03-12,2023-03-12,33000,33000,808,26664000,0,REGULAR,DELIVERED
ORD001338,PT004,SUP007,WH005,2023-03-10,2023-03-17,2023-03-19,54,54,646185,34893990,0,EMERGENCY,DELIVERED
ORD001339,PT015,SUP010,WH006,2023-03-10,2023-03-17,2023-03-17,320,320,22241,7117120,0,REGULAR,DELIVERED
ORD001340,PT027,SUP009,WH002,2023-03-10,2023-03-13,2023-04-09,63600,63600,814,51770400,27,REGULAR,DELAYED
ORD001341,PT018,SUP002,WH002,2023-03-11,2023-03-18,2023-03-19,1336,1336,80602,107684272,0,REGULAR,DELIVERED
ORD001342,PT019,SUP003,WH008,2023-03-11,2023-03-18,2023-03-19,300,300,56442,16932600,0,REGULAR,DELIVERED
ORD001343,PT027,SUP009,WH001,2023-03-11,2023-03-12,2023-03-19,86600,86600,800,69280000,0,EMERGENCY,DELIVERED
ORD001344,PT004,SUP007,WH003,2023-03-12,2023-03-26,2023-03-30,96,96,598549,57460704,0,REGULAR,DELIVERED
ORD001345,PT021,SUP008,WH006,2023-03-12,2023-03-26,2023-03-26,138,138,181696,25074048,0,REGULAR,DELIVERED
ORD001346,PT028,SUP010,WH001,2023-03-12,2023-03-17,2023-03-19,23400,23400,5785,135369000,0,REGULAR,DELIVERED
ORD001347,PT014,SUP005,WH006,2023-03-13,2023-03-16,2023-03-21,200,200,65487,13097400,0,EMERGENCY,DELIVERED
ORD001348,PT018,SUP002,WH001,2023-03-13,2023-03-20,2023-03-22,1248,1248,74528,93010944,0,REGULAR,DELIVERED
ORD001349,PT021,SUP008,WH005,2023-03-14,2023-03-28,2023-04-15,302,302,187485,56620470,18,REGULAR,DELAYED
ORD001350,PT007,SUP001,WH004,2023-03-15,2023-03-24,2023-03-24,54,54,502807,27151578,0,EMERGENCY,DELIVERED
ORD001351,PT016,SUP002,WH006,2023-03-16,2023-03-26,2023-04-01,188,188,92726,17432488,0,REGULAR,DELIVERED
ORD001352,PT006,SUP002,WH002,2023-03-17,2023-03-27,2023-03-30,316,316,227247,71810052,0,REGULAR,DELIVERED
ORD001353,PT015,SUP010,WH007,2023-03-17,2023-03-24,2023-04-02,250,192,22662,5665500,9,REGULAR,PARTIAL
ORD001354,PT024,SUP009,WH006,2023-03-17,2023-03-22,2023-04-08,2700,2700,8703,23498100,17,REGULAR,DELAYED
ORD001355,PT028,SUP010,WH007,2023-03-17,2023-03-22,2023-03-25,2900,2900,5994,17382600,0,REGULAR,DELIVERED
ORD001356,PT008,SUP007,WH002,2023-03-18,2023-04-01,2023-04-04,170,170,335524,57039080,0,BLANKET,DELIVERED
ORD001357,PT018,SUP002,WH007,2023-03-18,2023-03-25,2023-03-25,168,168,76051,12776568,0,REGULAR,DELIVERED
ORD001358,PT019,SUP003,WH002,2023-03-18,2023-03-25,2023-03-28,1050,1050,57582,60461100,0,REGULAR,DELIVERED
ORD001359,PT024,SUP009,WH001,2023-03-18,2023-03-23,2023-03-24,14500,14500,8267,119871500,0,BLANKET,DELIVERED
ORD001360,PT029,SUP009,WH001,2023-03-18,2023-03-21,2023-04-12,31300,31300,4572,143103600,22,REGULAR,DELAYED
ORD001361,PT010,SUP003,WH006,2023-03-19,2023-04-02,2023-04-12,18,14,967035,17406630,10,REGULAR,PARTIAL
ORD001362,PT020,SUP006,WH005,2023-03-19,2023-03-26,2023-03-27,690,690,42297,29184930,0,REGULAR,DELIVERED
ORD001363,PT022,SUP005,WH007,2023-03-19,2023-03-24,2023-03-29,108,108,66049,7133292,0,EMERGENCY,DELIVERED
ORD001364,PT029,SUP009,WH003,2023-03-19,2023-03-22,2023-03-25,14900,14900,4538,67616200,0,REGULAR,DELIVERED
ORD001365,PT005,SUP004,WH002,2023-03-20,2023-04-03,2023-04-08,232,232,370094,85861808,0,REGULAR,DELIVERED
ORD001366,PT016,SUP002,WH002,2023-03-20,2023-03-30,2023-03-31,1132,1132,91406,103471592,0,BLANKET,DELIVERED
ORD001367,PT023,SUP010,WH004,2023-03-20,2023-03-23,2023-03-23,10800,10800,1539,16621200,0,REGULAR,DELIVERED
ORD001368,PT026,SUP010,WH007,2023-03-20,2023-03-23,2023-03-23,3000,3000,3463,10389000,0,REGULAR,DELIVERED
ORD001369,PT028,SUP010,WH002,2023-03-20,2023-03-22,2023-03-25,24400,24400,5770,140788000,0,EMERGENCY,DELIVERED
ORD001370,PT013,SUP003,WH002,2023-03-21,2023-03-26,2023-03-27,3220,3220,7636,24587920,0,REGULAR,DELIVERED
ORD001371,PT022,SUP005,WH006,2023-03-21,2023-03-31,2023-04-06,212,212,71155,15084860,0,REGULAR,DELIVERED
ORD001372,PT028,SUP010,WH006,2023-03-21,2023-03-23,,5000,0,6160,30800000,0,EMERGENCY,CANCELLED
ORD001373,PT013,SUP003,WH005,2023-03-22,2023-03-27,2023-04-05,1180,1180,8185,9658300,9,REGULAR,DELAYED
ORD001374,PT016,SUP002,WH004,2023-03-23,2023-04-02,2023-04-03,288,288,97239,28004832,0,REGULAR,DELIVERED
ORD001375,PT025,SUP009,WH007,2023-03-23,2023-03-28,2023-03-31,2750,2750,12140,33385000,0,REGULAR,DELIVERED
ORD001376,PT001,SUP001,WH001,2023-03-25,2023-04-01,2023-04-04,66,66,1789447,118103502,0,EMERGENCY,DELIVERED
ORD001377,PT029,SUP009,WH005,2023-03-25,2023-03-28,2023-04-02,7900,7900,4543,35889700,0,REGULAR,DELIVERED
ORD001378,PT030,SUP010,WH005,2023-03-25,2023-03-28,2023-03-31,17000,17000,2173,36941000,0,BLANKET,DELIVERED
ORD001379,PT028,SUP010,WH007,2023-03-26,2023-03-31,2023-04-02,2350,2350,6026,14161100,0,REGULAR,DELIVERED
ORD001380,PT008,SUP007,WH006,2023-03-27,2023-04-10,2023-04-15,24,24,314932,7558368,0,REGULAR,DELIVERED
ORD001381,PT011,SUP010,WH008,2023-03-27,2023-03-30,2023-04-03,1180,1180,17476,20621680,0,EMERGENCY,DELIVERED
ORD001382,PT024,SUP009,WH004,2023-03-27,2023-04-01,2023-04-27,6650,6650,8170,54330500,26,REGULAR,DELAYED
ORD001383,PT030,SUP010,WH007,2023-03-27,2023-03-30,2023-04-01,4800,4800,2244,10771200,0,BLANKET,DELIVERED
ORD001384,PT006,SUP002,WH001,2023-03-28,2023-04-07,2023-04-08,304,304,214524,65215296,0,REGULAR,DELIVERED
ORD001385,PT025,SUP009,WH002,2023-03-28,2023-03-30,2023-04-01,14650,14650,12122,177587300,0,EMERGENCY,DELIVERED
ORD001386,PT025,SUP009,WH005,2023-03-28,2023-04-02,2023-04-26,5400,5400,11864,64065600,24,REGULAR,DELAYED
ORD001387,PT015,SUP010,WH003,2023-03-30,2023-04-06,2023-04-06,760,760,21585,16404600,0,REGULAR,DELIVERED
ORD001388,PT024,SUP009,WH005,2023-03-30,2023-04-04,2023-04-24,6650,6650,8743,58140950,20,REGULAR,DELAYED
ORD001389,PT004,SUP007,WH004,2023-03-31,2023-04-14,2023-04-18,64,64,636051,40707264,0,BLANKET,DELIVERED
ORD001390,PT013,SUP003,WH004,2023-03-31,2023-04-02,2023-04-03,1500,1500,7811,11716500,0,EMERGENCY,DELIVERED
ORD001391,PT015,SUP010,WH001,2023-04-01,2023-04-08,2023-04-08,2290,2290,21102,48323580,0,REGULAR,DELIVERED
ORD001392,PT015,SUP010,WH003,2023-04-01,2023-04-08,2023-04-09,1290,1290,21808,28132320,0,REGULAR,DELIVERED
ORD001393,PT025,SUP009,WH008,2023-04-01,2023-04-03,2023-04-22,4150,4150,12167,50493050,19,EMERGENCY,DELAYED
ORD001394,PT006,SUP002,WH001,2023-04-02,2023-04-12,2023-04-14,244,244,218246,53252024,0,REGULAR,DELIVERED
ORD001395,PT008,SUP007,WH001,2023-04-02,2023-04-16,2023-04-21,212,212,312323,66212476,0,REGULAR,DELIVERED
ORD001396,PT011,SUP010,WH008,2023-04-02,2023-04-09,2023-04-09,860,860,18784,16154240,0,REGULAR,DELIVERED
ORD001397,PT012,SUP010,WH002,2023-04-02,2023-04-04,2023-04-06,3340,3340,11809,39442060,0,EMERGENCY,DELIVERED
ORD001398,PT013,SUP003,WH006,2023-04-02,2023-04-04,2023-04-07,520,520,7832,4072640,0,EMERGENCY,DELIVERED
ORD001399,PT029,SUP009,WH007,2023-04-02,2023-04-05,2023-04-25,3700,3700,4426,16376200,20,BLANKET,DELAYED
ORD001400,PT007,SUP001,WH004,2023-04-03,2023-04-21,2023-05-01,62,62,498852,30928824,10,REGULAR,DELAYED
ORD001401,PT009,SUP001,WH007,2023-04-03,2023-04-13,2023-04-14,32,32,242181,7749792,0,REGULAR,DELIVERED
ORD001402,PT012,SUP010,WH008,2023-04-03,2023-04-08,2023-04-08,1180,1180,12491,14739380,0,REGULAR,DELIVERED
ORD001403,PT014,SUP005,WH005,2023-04-03,2023-04-10,,440,0,64949,28577560,0,REGULAR,CANCELLED
ORD001404,PT025,SUP009,WH003,2023-04-03,2023-04-05,2023-04-27,8450,8450,12048,101805600,22,EMERGENCY,DELAYED
ORD001405,PT026,SUP010,WH008,2023-04-03,2023-04-06,2023-04-06,5600,5600,3613,20232800,0,REGULAR,DELIVERED
ORD001406,PT002,SUP004,WH001,2023-04-04,2023-04-25,2023-05-10,65,65,2048566,133156790,15,REGULAR,DELAYED
ORD001407,PT002,SUP004,WH003,2023-04-04,2023-04-14,2023-04-17,23,23,2056740,47305020,0,EMERGENCY,DELIVERED
ORD001408,PT011,SUP010,WH008,2023-04-04,2023-04-11,2023-04-13,1020,1020,17886,18243720,0,REGULAR,DELIVERED
ORD001409,PT023,SUP010,WH008,2023-04-04,2023-04-05,2023-04-06,11700,11700,1538,17994600,0,EMERGENCY,DELIVERED
ORD001410,PT028,SUP010,WH002,2023-04-04,2023-04-09,2023-04-09,16150,16150,5764,93088600,0,REGULAR,DELIVERED
ORD001411,PT011,SUP010,WH007,2023-04-05,2023-04-08,2023-04-08,600,600,17779,10667400,0,EMERGENCY,DELIVERED
ORD001412,PT017,SUP005,WH007,2023-04-05,2023-04-12,2023-04-18,160,160,48266,7722560,0,REGULAR,DELIVERED
ORD001413,PT024,SUP009,WH002,2023-04-05,2023-04-10,2023-04-13,11100,11100,8086,89754600,0,REGULAR,DELIVERED
ORD001414,PT007,SUP001,WH001,2023-04-06,2023-04-24,2023-04-24,122,122,499260,60909720,0,REGULAR,DELIVERED
ORD001415,PT009,SUP001,WH002,2023-04-06,2023-04-11,2023-04-13,216,216,259267,56001672,0,EMERGENCY,DELIVERED
