DEMAND_ID,PART_ID,WAREHOUSE_ID,YEAR_MONTH,DEMAND_TYPE_ACTUAL,DEMAND_QTY,FORECAST_QTY,FORECAST_ERROR_PCT,UNIT_COST_KRW,DEMAND_AMOUNT_KRW
DMD001702,PT025,WH006,2022-08,REGULAR,319,326,2.19,12000,3828000
DMD001703,PT025,WH007,2022-08,REGULAR,195,217,11.28,12000,2340000
DMD001704,PT025,WH008,2022-08,REGULAR,375,334,10.93,12000,4500000
DMD001705,PT026,WH001,2022-08,REGULAR,1817,,,3500,6359500
DMD001706,PT026,WH002,2022-08,REGULAR,1600,1804,12.75,3500,5600000
DMD001707,PT026,WH003,2022-08,REGULAR,967,1042,7.76,3500,3384500
DMD001708,PT026,WH004,2022-08,REGULAR,673,635,5.65,3500,2355500
DMD001709,PT026,WH005,2022-08,REGULAR,631,,,3500,2208500
DMD001710,PT026,WH006,2022-08,REGULAR,309,267,13.59,3500,1081500
DMD001711,PT026,WH007,2022-08,REGULAR,189,,,3500,661500
DMD001712,PT026,WH008,2022-08,REGULAR,416,477,14.66,3500,1456000
DMD001713,PT027,WH001,2022-08,REGULAR,4540,4824,6.26,800,3632000
DMD001714,PT027,WH002,2022-08,REGULAR,3744,4156,11.0,800,2995200
DMD001715,PT027,WH003,2022-08,REGULAR,2067,1868,9.63,800,1653600
DMD001716,PT027,WH004,2022-08,REGULAR,1753,1958,11.69,800,1402400
DMD001717,PT027,WH005,2022-08,REGULAR,1525,1536,0.72,800,1220000
DMD001718,PT027,WH006,2022-08,REGULAR,737,,,800,589600
DMD001719,PT027,WH007,2022-08,REGULAR,517,443,14.31,800,413600
DMD001720,PT027,WH008,2022-08,REGULAR,1036,1064,2.7,800,828800
DMD001721,PT028,WH001,2022-08,KIT,1613,,,6000,9678000
DMD001722,PT028,WH002,2022-08,EMERGENCY,1331,1368,2.78,6000,7986000
DMD001723,PT028,WH003,2022-08,KIT,847,802,5.31,6000,5082000
DMD001724,PT028,WH004,2022-08,EMERGENCY,716,654,8.66,6000,4296000
DMD001725,PT028,WH005,2022-08,EMERGENCY,511,,,6000,3066000
DMD001726,PT028,WH006,2022-08,KIT,260,234,10.0,6000,1560000
DMD001727,PT028,WH007,2022-08,KIT,157,141,10.19,6000,942000
DMD001728,PT028,WH008,2022-08,KIT,387,342,11.63,6000,2322000
DMD001729,PT029,WH001,2022-08,KIT,2402,2535,5.54,4500,10809000
DMD001730,PT029,WH002,2022-08,KIT,1814,1808,0.33,4500,8163000
DMD001731,PT029,WH003,2022-08,KIT,1008,1085,7.64,4500,4536000
DMD001732,PT029,WH004,2022-08,KIT,754,650,13.79,4500,3393000
DMD001733,PT029,WH005,2022-08,KIT,605,542,10.41,4500,2722500
DMD001734,PT029,WH006,2022-08,KIT,332,325,2.11,4500,1494000
DMD001735,PT029,WH007,2022-08,KIT,196,,,4500,882000
DMD001736,PT029,WH008,2022-08,EMERGENCY,443,382,13.77,4500,1993500
DMD001737,PT030,WH001,2022-08,REGULAR,3636,,,2200,7999200
DMD001738,PT030,WH002,2022-08,REGULAR,2756,2812,2.03,2200,6063200
DMD001739,PT030,WH003,2022-08,REGULAR,1711,,,2200,3764200
DMD001740,PT030,WH004,2022-08,REGULAR,1291,1166,9.68,2200,2840200
DMD001741,PT030,WH005,2022-08,REGULAR,1174,,,2200,2582800
DMD001742,PT030,WH006,2022-08,REGULAR,575,567,1.39,2200,1265000
DMD001743,PT030,WH007,2022-08,REGULAR,409,466,13.94,2200,899800
DMD001744,PT030,WH008,2022-08,REGULAR,749,,,2200,1647800
DMD001745,PT001,WH001,2022-09,REGULAR,54,,,1800000,97200000
DMD001746,PT001,WH002,2022-09,REGULAR,0,,,1800000,0
DMD001747,PT001,WH003,2022-09,REGULAR,0,0,,1800000,0
DMD001748,PT001,WH004,2022-09,REGULAR,20,19,5.0,1800000,36000000
DMD001749,PT001,WH005,2022-09,REGULAR,9,9,0.0,1800000,16200000
DMD001750,PT001,WH006,2022-09,REGULAR,0,,,1800000,0
DMD001751,PT002,WH001,2022-09,REGULAR,0,,,2000000,0
DMD001752,PT002,WH002,2022-09,REGULAR,0,0,,2000000,0
DMD001753,PT002,WH003,2022-09,REGULAR,0,0,,2000000,0
DMD001754,PT002,WH004,2022-09,REGULAR,0,0,,2000000,0
DMD001755,PT002,WH005,2022-09,REGULAR,0,0,,2000000,0
DMD001756,PT002,WH006,2022-09,REGULAR,0,,,2000000,0
DMD001757,PT003,WH001,2022-09,REGULAR,0,,,850000,0
DMD001758,PT003,WH002,2022-09,REGULAR,58,64,10.34,850000,49300000
DMD001759,PT003,WH003,2022-09,REGULAR,0,0,,850000,0
DMD001760,PT003,WH004,2022-09,REGULAR,0,,,850000,0
DMD001761,PT003,WH005,2022-09,REGULAR,18,19,5.56,850000,15300000
DMD001762,PT003,WH006,2022-09,REGULAR,0,0,,850000,0
DMD001763,PT004,WH001,2022-09,REGULAR,0,0,,620000,0
DMD001764,PT004,WH002,2022-09,REGULAR,68,67,1.47,620000,42160000
DMD001765,PT004,WH003,2022-09,REGULAR,0,0,,620000,0
DMD001766,PT004,WH004,2022-09,REGULAR,0,0,,620000,0
DMD001767,PT004,WH005,2022-09,REGULAR,0,0,,620000,0
DMD001768,PT004,WH006,2022-09,REGULAR,0,0,,620000,0
DMD001769,PT005,WH001,2022-09,KIT,72,66,8.33,380000,27360000
DMD001770,PT005,WH002,2022-09,KIT,57,62,8.77,380000,21660000
DMD001771,PT005,WH003,2022-09,KIT,50,56,12.0,380000,19000000
DMD001772,PT005,WH004,2022-09,KIT,29,31,6.9,380000,11020000
DMD001773,PT005,WH005,2022-09,KIT,22,23,4.55,380000,8360000
DMD001774,PT005,WH006,2022-09,KIT,12,,,380000,4560000
DMD001775,PT006,WH001,2022-09,EMERGENCY,158,144,8.86,220000,34760000
DMD001776,PT006,WH002,2022-09,REGULAR,97,92,5.15,220000,21340000
DMD001777,PT006,WH003,2022-09,EMERGENCY,69,59,14.49,220000,15180000
DMD001778,PT006,WH004,2022-09,REGULAR,49,43,12.24,220000,10780000
DMD001779,PT006,WH005,2022-09,EMERGENCY,41,39,4.88,220000,9020000
DMD001780,PT006,WH006,2022-09,REGULAR,23,20,13.04,220000,5060000
DMD001781,PT007,WH001,2022-09,REGULAR,0,0,,480000,0
DMD001782,PT007,WH002,2022-09,REGULAR,43,47,9.3,480000,20640000
DMD001783,PT007,WH003,2022-09,REGULAR,0,0,,480000,0
DMD001784,PT007,WH004,2022-09,REGULAR,30,,,480000,14400000
DMD001785,PT007,WH005,2022-09,REGULAR,27,24,11.11,480000,12960000
DMD001786,PT007,WH006,2022-09,REGULAR,0,0,,480000,0
DMD001787,PT008,WH001,2022-09,REGULAR,0,0,,320000,0
DMD001788,PT008,WH002,2022-09,REGULAR,0,0,,320000,0
DMD001789,PT008,WH003,2022-09,REGULAR,0,0,,320000,0
DMD001790,PT008,WH004,2022-09,REGULAR,24,21,12.5,320000,7680000
DMD001791,PT008,WH005,2022-09,REGULAR,21,18,14.29,320000,6720000
DMD001792,PT008,WH006,2022-09,REGULAR,0,0,,320000,0
DMD001793,PT009,WH001,2022-09,REGULAR,0,0,,250000,0
DMD001794,PT009,WH002,2022-09,AS,114,97,14.91,250000,28500000
DMD001795,PT009,WH006,2022-09,REGULAR,0,0,,250000,0
DMD001796,PT009,WH007,2022-09,REGULAR,0,0,,250000,0
DMD001797,PT010,WH001,2022-09,REGULAR,37,,,950000,35150000
DMD001798,PT010,WH002,2022-09,EMERGENCY,30,33,10.0,950000,28500000
DMD001799,PT010,WH003,2022-09,REGULAR,18,18,0.0,950000,17100000
DMD001800,PT010,WH004,2022-09,REGULAR,13,13,0.0,950000,12350000
DMD001801,PT010,WH005,2022-09,EMERGENCY,11,12,9.09,950000,10450000
DMD001802,PT010,WH006,2022-09,REGULAR,5,5,0.0,950000,4750000
DMD001803,PT011,WH001,2022-09,REGULAR,949,961,1.26,18000,17082000
DMD001804,PT011,WH002,2022-09,REGULAR,741,827,11.61,18000,13338000
DMD001805,PT011,WH003,2022-09,REGULAR,423,,,18000,7614000
DMD001806,PT011,WH004,2022-09,REGULAR,304,324,6.58,18000,5472000
DMD001807,PT011,WH005,2022-09,REGULAR,266,248,6.77,18000,4788000
DMD001808,PT011,WH006,2022-09,REGULAR,145,156,7.59,18000,2610000
DMD001809,PT011,WH007,2022-09,REGULAR,86,88,2.33,18000,1548000
DMD001810,PT011,WH008,2022-09,REGULAR,202,231,14.36,18000,3636000
DMD001811,PT012,WH001,2022-09,REGULAR,984,1021,3.76,12000,11808000
DMD001812,PT012,WH002,2022-09,REGULAR,736,653,11.28,12000,8832000
DMD001813,PT012,WH003,2022-09,REGULAR,509,582,14.34,12000,6108000
DMD001814,PT012,WH004,2022-09,REGULAR,414,462,11.59,12000,4968000
DMD001815,PT012,WH005,2022-09,REGULAR,326,311,4.6,12000,3912000
DMD001816,PT012,WH006,2022-09,REGULAR,171,179,4.68,12000,2052000
DMD001817,PT012,WH007,2022-09,REGULAR,108,102,5.56,12000,1296000
DMD001818,PT012,WH008,2022-09,REGULAR,229,201,12.23,12000,2748000
DMD001819,PT013,WH001,2022-09,EMERGENCY,767,,,8000,6136000
DMD001820,PT013,WH002,2022-09,REGULAR,581,571,1.72,8000,4648000
DMD001821,PT013,WH003,2022-09,REGULAR,325,326,0.31,8000,2600000
DMD001822,PT013,WH004,2022-09,REGULAR,240,234,2.5,8000,1920000
DMD001823,PT013,WH005,2022-09,REGULAR,234,267,14.1,8000,1872000
DMD001824,PT013,WH006,2022-09,REGULAR,100,,,8000,800000
DMD001825,PT013,WH007,2022-09,REGULAR,66,73,10.61,8000,528000
DMD001826,PT013,WH008,2022-09,REGULAR,135,144,6.67,8000,1080000
DMD001827,PT014,WH001,2022-09,REGULAR,350,360,2.86,65000,22750000
DMD001828,PT014,WH002,2022-09,REGULAR,249,214,14.06,65000,16185000
DMD001829,PT014,WH003,2022-09,REGULAR,157,147,6.37,65000,10205000
DMD001830,PT014,WH004,2022-09,REGULAR,133,,,65000,8645000
DMD001831,PT014,WH005,2022-09,REGULAR,98,109,11.22,65000,6370000
DMD001832,PT014,WH006,2022-09,REGULAR,57,50,12.28,65000,3705000
DMD001833,PT014,WH007,2022-09,REGULAR,38,38,0.0,65000,2470000
DMD001834,PT014,WH008,2022-09,REGULAR,77,76,1.3,65000,5005000
DMD001835,PT015,WH001,2022-09,REGULAR,490,490,0.0,22000,10780000
DMD001836,PT015,WH002,2022-09,REGULAR,356,395,10.96,22000,7832000
DMD001837,PT015,WH003,2022-09,REGULAR,228,221,3.07,22000,5016000
DMD001838,PT015,WH004,2022-09,REGULAR,164,186,13.41,22000,3608000
DMD001839,PT015,WH005,2022-09,REGULAR,150,166,10.67,22000,3300000
DMD001840,PT015,WH006,2022-09,REGULAR,73,77,5.48,22000,1606000
DMD001841,PT015,WH007,2022-09,REGULAR,44,39,11.36,22000,968000
DMD001842,PT015,WH008,2022-09,REGULAR,97,,,22000,2134000
DMD001843,PT016,WH001,2022-09,REGULAR,225,251,11.56,95000,21375000
DMD001844,PT016,WH002,2022-09,EMERGENCY,195,,,95000,18525000
DMD001845,PT016,WH003,2022-09,REGULAR,114,121,6.14,95000,10830000
DMD001846,PT016,WH004,2022-09,REGULAR,83,85,2.41,95000,7885000
DMD001847,PT016,WH005,2022-09,REGULAR,65,55,15.38,95000,6175000
DMD001848,PT016,WH006,2022-09,REGULAR,35,33,5.71,95000,3325000
DMD001849,PT016,WH007,2022-09,REGULAR,22,,,95000,2090000
DMD001850,PT016,WH008,2022-09,REGULAR,44,38,13.64,95000,4180000
DMD001851,PT017,WH001,2022-09,REGULAR,412,,,48000,19776000
DMD001852,PT017,WH002,2022-09,EMERGENCY,303,,,48000,14544000
DMD001853,PT017,WH003,2022-09,REGULAR,184,179,2.72,48000,8832000
DMD001854,PT017,WH004,2022-09,REGULAR,143,126,11.89,48000,6864000
DMD001855,PT017,WH005,2022-09,REGULAR,132,131,0.76,48000,6336000
DMD001856,PT017,WH006,2022-09,EMERGENCY,61,,,48000,2928000
DMD001857,PT017,WH007,2022-09,REGULAR,41,40,2.44,48000,1968000
DMD001858,PT017,WH008,2022-09,REGULAR,79,73,7.59,48000,3792000
DMD001859,PT018,WH001,2022-09,REGULAR,347,352,1.44,78000,27066000
DMD001860,PT018,WH002,2022-09,REGULAR,242,211,12.81,78000,18876000
DMD001861,PT018,WH003,2022-09,REGULAR,142,136,4.23,78000,11076000
DMD001862,PT018,WH004,2022-09,REGULAR,124,121,2.42,78000,9672000
DMD001863,PT018,WH005,2022-09,REGULAR,99,,,78000,7722000
DMD001864,PT018,WH006,2022-09,EMERGENCY,53,60,13.21,78000,4134000
DMD001865,PT018,WH007,2022-09,REGULAR,36,37,2.78,78000,2808000
DMD001866,PT018,WH008,2022-09,REGULAR,65,67,3.08,78000,5070000
DMD001867,PT019,WH001,2022-09,REGULAR,300,,,55000,16500000
DMD001868,PT019,WH002,2022-09,REGULAR,227,219,3.52,55000,12485000
DMD001869,PT019,WH003,2022-09,REGULAR,125,116,7.2,55000,6875000
DMD001870,PT019,WH004,2022-09,REGULAR,107,101,5.61,55000,5885000
DMD001871,PT019,WH005,2022-09,REGULAR,87,93,6.9,55000,4785000
DMD001872,PT019,WH006,2022-09,REGULAR,42,40,4.76,55000,2310000
DMD001873,PT019,WH007,2022-09,REGULAR,30,,,55000,1650000
DMD001874,PT019,WH008,2022-09,REGULAR,61,,,55000,3355000
DMD001875,PT020,WH001,2022-09,REGULAR,388,377,2.84,42000,16296000
DMD001876,PT020,WH002,2022-09,REGULAR,280,283,1.07,42000,11760000
DMD001877,PT020,WH003,2022-09,EMERGENCY,166,,,42000,6972000
DMD001878,PT020,WH004,2022-09,REGULAR,134,140,4.48,42000,5628000
DMD001879,PT020,WH005,2022-09,REGULAR,114,109,4.39,42000,4788000
DMD001880,PT020,WH006,2022-09,REGULAR,56,47,16.07,42000,2352000
DMD001881,PT020,WH007,2022-09,EMERGENCY,39,35,10.26,42000,1638000
DMD001882,PT020,WH008,2022-09,REGULAR,68,65,4.41,42000,2856000
DMD001883,PT021,WH001,2022-09,REGULAR,184,196,6.52,185000,34040000
DMD001884,PT021,WH002,2022-09,REGULAR,134,125,6.72,185000,24790000
DMD001885,PT021,WH003,2022-09,REGULAR,84,76,9.52,185000,15540000
DMD001886,PT021,WH004,2022-09,REGULAR,61,62,1.64,185000,11285000
DMD001887,PT021,WH005,2022-09,REGULAR,54,55,1.85,185000,9990000
DMD001888,PT021,WH006,2022-09,REGULAR,27,,,185000,4995000
DMD001889,PT021,WH007,2022-09,REGULAR,16,16,0.0,185000,2960000
DMD001890,PT021,WH008,2022-09,REGULAR,36,32,11.11,185000,6660000
DMD001891,PT022,WH001,2022-09,REGULAR,263,265,0.76,68000,17884000
DMD001892,PT022,WH002,2022-09,REGULAR,182,205,12.64,68000,12376000
DMD001893,PT022,WH003,2022-09,REGULAR,117,,,68000,7956000
DMD001894,PT022,WH004,2022-09,REGULAR,82,76,7.32,68000,5576000
DMD001895,PT022,WH005,2022-09,REGULAR,71,76,7.04,68000,4828000
DMD001896,PT022,WH006,2022-09,REGULAR,34,33,2.94,68000,2312000
DMD001897,PT022,WH007,2022-09,REGULAR,21,,,68000,1428000
DMD001898,PT022,WH008,2022-09,REGULAR,48,,,68000,3264000
DMD001899,PT023,WH001,2022-09,REGULAR,3944,3440,12.78,1500,5916000
DMD001900,PT023,WH002,2022-09,REGULAR,2518,2613,3.77,1500,3777000
DMD001901,PT023,WH003,2022-09,REGULAR,1613,1657,2.73,1500,2419500
DMD001902,PT023,WH004,2022-09,REGULAR,1218,1074,11.82,1500,1827000
DMD001903,PT023,WH005,2022-09,REGULAR,1045,,,1500,1567500
DMD001904,PT023,WH006,2022-09,REGULAR,571,618,8.23,1500,856500
DMD001905,PT023,WH007,2022-09,REGULAR,379,387,2.11,1500,568500
DMD001906,PT023,WH008,2022-09,REGULAR,656,,,1500,984000
DMD001907,PT024,WH001,2022-09,REGULAR,1540,,,8500,13090000
DMD001908,PT024,WH002,2022-09,REGULAR,1170,1100,5.98,8500,9945000
DMD001909,PT024,WH003,2022-09,REGULAR,591,601,1.69,8500,5023500
DMD001910,PT024,WH004,2022-09,REGULAR,492,,,8500,4182000
DMD001911,PT024,WH005,2022-09,EMERGENCY,408,427,4.66,8500,3468000
DMD001912,PT024,WH006,2022-09,REGULAR,210,233,10.95,8500,1785000
DMD001913,PT024,WH007,2022-09,REGULAR,139,150,7.91,8500,1181500
DMD001914,PT024,WH008,2022-09,REGULAR,278,,,8500,2363000
DMD001915,PT025,WH001,2022-09,REGULAR,1528,,,12000,18336000
DMD001916,PT025,WH002,2022-09,REGULAR,1056,1099,4.07,12000,12672000
DMD001917,PT025,WH003,2022-09,REGULAR,664,652,1.81,12000,7968000
DMD001918,PT025,WH004,2022-09,REGULAR,556,,,12000,6672000
DMD001919,PT025,WH005,2022-09,REGULAR,444,477,7.43,12000,5328000
DMD001920,PT025,WH006,2022-09,REGULAR,242,216,10.74,12000,2904000
DMD001921,PT025,WH007,2022-09,REGULAR,145,123,15.17,12000,1740000
DMD001922,PT025,WH008,2022-09,REGULAR,310,,,12000,3720000
DMD001923,PT026,WH001,2022-09,REGULAR,2560,2500,2.34,3500,8960000
DMD001924,PT026,WH002,2022-09,REGULAR,1692,1836,8.51,3500,5922000
DMD001925,PT026,WH003,2022-09,REGULAR,1116,1277,14.43,3500,3906000
DMD001926,PT026,WH004,2022-09,REGULAR,811,923,13.81,3500,2838500
DMD001927,PT026,WH005,2022-09,REGULAR,708,,,3500,2478000
DMD001928,PT026,WH006,2022-09,REGULAR,380,,,3500,1330000
DMD001929,PT026,WH007,2022-09,REGULAR,216,198,8.33,3500,756000
DMD001930,PT026,WH008,2022-09,REGULAR,454,515,13.44,3500,1589000
DMD001931,PT027,WH001,2022-09,REGULAR,6288,5692,9.48,800,5030400
DMD001932,PT027,WH002,2022-09,EMERGENCY,4376,,,800,3500800
DMD001933,PT027,WH003,2022-09,REGULAR,2492,2263,9.19,800,1993600
DMD001934,PT027,WH004,2022-09,EMERGENCY,2211,,,800,1768800
DMD001935,PT027,WH005,2022-09,REGULAR,1691,,,800,1352800
DMD001936,PT027,WH006,2022-09,REGULAR,939,954,1.6,800,751200
DMD001937,PT027,WH007,2022-09,EMERGENCY,542,608,12.18,800,433600
DMD001938,PT027,WH008,2022-09,REGULAR,1242,1349,8.62,800,993600
DMD001939,PT028,WH001,2022-09,KIT,1694,1851,9.27,6000,10164000
DMD001940,PT028,WH002,2022-09,KIT,1543,1719,11.41,6000,9258000
DMD001941,PT028,WH003,2022-09,KIT,1085,1180,8.76,6000,6510000
DMD001942,PT028,WH004,2022-09,KIT,606,692,14.19,6000,3636000
DMD001943,PT028,WH005,2022-09,KIT,838,,,6000,5028000
DMD001944,PT028,WH006,2022-09,KIT,256,,,6000,1536000
DMD001945,PT028,WH007,2022-09,KIT,198,220,11.11,6000,1188000
DMD001946,PT028,WH008,2022-09,KIT,535,465,13.08,6000,3210000
DMD001947,PT029,WH001,2022-09,KIT,2295,2294,0.04,4500,10327500
DMD001948,PT029,WH002,2022-09,KIT,1587,1689,6.43,4500,7141500
DMD001949,PT029,WH003,2022-09,EMERGENCY,960,984,2.5,4500,4320000
DMD001950,PT029,WH004,2022-09,KIT,701,679,3.14,4500,3154500
DMD001951,PT029,WH005,2022-09,KIT,674,648,3.86,4500,3033000
DMD001952,PT029,WH006,2022-09,KIT,433,413,4.62,4500,1948500
DMD001953,PT029,WH007,2022-09,KIT,227,224,1.32,4500,1021500
DMD001954,PT029,WH008,2022-09,KIT,415,375,9.64,4500,1867500
DMD001955,PT030,WH001,2022-09,REGULAR,4939,4320,12.53,2200,10865800
DMD001956,PT030,WH002,2022-09,REGULAR,3609,3918,8.56,2200,7939800
DMD001957,PT030,WH003,2022-09,EMERGENCY,1986,,,2200,4369200
DMD001958,PT030,WH004,2022-09,REGULAR,1579,,,2200,3473800
DMD001959,PT030,WH005,2022-09,REGULAR,1383,1459,5.5,2200,3042600
DMD001960,PT030,WH006,2022-09,REGULAR,749,860,14.82,2200,1647800
DMD001961,PT030,WH007,2022-09,REGULAR,503,428,14.91,2200,1106600
DMD001962,PT030,WH008,2022-09,REGULAR,1021,991,2.94,2200,2246200
DMD001963,PT001,WH001,2022-10,REGULAR,0,0,,1800000,0
DMD001964,PT001,WH002,2022-10,REGULAR,0,0,,1800000,0
DMD001965,PT001,WH003,2022-10,REGULAR,0,0,,1800000,0
DMD001966,PT001,WH004,2022-10,REGULAR,0,0,,1800000,0
DMD001967,PT001,WH005,2022-10,REGULAR,14,15,7.14,1800000,25200000
DMD001968,PT001,WH006,2022-10,REGULAR,0,0,,1800000,0
DMD001969,PT002,WH001,2022-10,REGULAR,0,0,,2000000,0
DMD001970,PT002,WH002,2022-10,REGULAR,0,0,,2000000,0
DMD001971,PT002,WH003,2022-10,REGULAR,4,4,0.0,2000000,8000000
DMD001972,PT002,WH004,2022-10,REGULAR,0,0,,2000000,0
DMD001973,PT002,WH005,2022-10,REGULAR,7,5,28.57,2000000,14000000
DMD001974,PT002,WH006,2022-10,REGULAR,2,1,50.0,2000000,4000000
DMD001975,PT003,WH001,2022-10,REGULAR,56,64,14.29,850000,47600000
DMD001976,PT003,WH002,2022-10,REGULAR,0,0,,850000,0
DMD001977,PT003,WH003,2022-10,REGULAR,0,0,,850000,0
DMD001978,PT003,WH004,2022-10,REGULAR,8,,,850000,6800000
DMD001979,PT003,WH005,2022-10,REGULAR,0,0,,850000,0
DMD001980,PT003,WH006,2022-10,REGULAR,0,,,850000,0
DMD001981,PT004,WH001,2022-10,EMERGENCY,55,57,3.64,620000,34100000
DMD001982,PT004,WH002,2022-10,REGULAR,0,0,,620000,0
DMD001983,PT004,WH003,2022-10,REGULAR,30,,,620000,18600000
DMD001984,PT004,WH004,2022-10,REGULAR,0,0,,620000,0
DMD001985,PT004,WH005,2022-10,REGULAR,32,,,620000,19840000
DMD001986,PT004,WH006,2022-10,REGULAR,0,0,,620000,0
DMD001987,PT005,WH001,2022-10,KIT,90,90,0.0,380000,34200000
DMD001988,PT005,WH002,2022-10,EMERGENCY,51,,,380000,19380000
DMD001989,PT005,WH003,2022-10,KIT,39,43,10.26,380000,14820000
DMD001990,PT005,WH004,2022-10,KIT,28,26,7.14,380000,10640000
DMD001991,PT005,WH005,2022-10,KIT,25,23,8.0,380000,9500000
DMD001992,PT005,WH006,2022-10,KIT,10,11,10.0,380000,3800000
DMD001993,PT006,WH001,2022-10,REGULAR,118,106,10.17,220000,25960000
DMD001994,PT006,WH002,2022-10,REGULAR,88,81,7.95,220000,19360000
DMD001995,PT006,WH003,2022-10,REGULAR,51,47,7.84,220000,11220000
DMD001996,PT006,WH004,2022-10,REGULAR,43,39,9.3,220000,9460000
DMD001997,PT006,WH005,2022-10,EMERGENCY,39,44,12.82,220000,8580000
DMD001998,PT006,WH006,2022-10,REGULAR,16,15,6.25,220000,3520000
DMD001999,PT007,WH001,2022-10,REGULAR,0,0,,480000,0
DMD002000,PT007,WH002,2022-10,REGULAR,0,0,,480000,0
DMD002001,PT007,WH003,2022-10,REGULAR,0,0,,480000,0
DMD002002,PT007,WH004,2022-10,REGULAR,0,,,480000,0
DMD002003,PT007,WH005,2022-10,REGULAR,0,0,,480000,0
DMD002004,PT007,WH006,2022-10,REGULAR,9,,,480000,4320000
DMD002005,PT008,WH001,2022-10,REGULAR,0,0,,320000,0
DMD002006,PT008,WH002,2022-10,EMERGENCY,92,,,320000,29440000
DMD002007,PT008,WH003,2022-10,REGULAR,0,0,,320000,0
DMD002008,PT008,WH004,2022-10,REGULAR,0,,,320000,0
DMD002009,PT008,WH005,2022-10,REGULAR,31,,,320000,9920000
DMD002010,PT008,WH006,2022-10,REGULAR,0,,,320000,0
DMD002011,PT009,WH001,2022-10,AS,74,81,9.46,250000,18500000
DMD002012,PT009,WH002,2022-10,AS,106,102,3.77,250000,26500000
DMD002013,PT009,WH006,2022-10,REGULAR,0,,,250000,0
DMD002014,PT009,WH007,2022-10,AS,14,13,7.14,250000,3500000
DMD002015,PT010,WH001,2022-10,REGULAR,36,41,13.89,950000,34200000
DMD002016,PT010,WH002,2022-10,REGULAR,28,25,10.71,950000,26600000
DMD002017,PT010,WH003,2022-10,REGULAR,19,17,10.53,950000,18050000
DMD002018,PT010,WH004,2022-10,REGULAR,13,,,950000,12350000
DMD002019,PT010,WH005,2022-10,REGULAR,12,,,950000,11400000
DMD002020,PT010,WH006,2022-10,REGULAR,6,5,16.67,950000,5700000
DMD002021,PT011,WH001,2022-10,REGULAR,777,,,18000,13986000
DMD002022,PT011,WH002,2022-10,EMERGENCY,577,569,1.39,18000,10386000
DMD002023,PT011,WH003,2022-10,EMERGENCY,382,366,4.19,18000,6876000
DMD002024,PT011,WH004,2022-10,REGULAR,264,271,2.65,18000,4752000
DMD002025,PT011,WH005,2022-10,REGULAR,220,252,14.55,18000,3960000
DMD002026,PT011,WH006,2022-10,REGULAR,112,115,2.68,18000,2016000
DMD002027,PT011,WH007,2022-10,REGULAR,83,94,13.25,18000,1494000
DMD002028,PT011,WH008,2022-10,REGULAR,154,171,11.04,18000,2772000
DMD002029,PT012,WH001,2022-10,REGULAR,963,915,4.98,12000,11556000
DMD002030,PT012,WH002,2022-10,REGULAR,686,714,4.08,12000,8232000
DMD002031,PT012,WH003,2022-10,REGULAR,412,378,8.25,12000,4944000
DMD002032,PT012,WH004,2022-10,REGULAR,339,363,7.08,12000,4068000
DMD002033,PT012,WH005,2022-10,REGULAR,276,,,12000,3312000
DMD002034,PT012,WH006,2022-10,REGULAR,129,,,12000,1548000
DMD002035,PT012,WH007,2022-10,REGULAR,81,83,2.47,12000,972000
DMD002036,PT012,WH008,2022-10,REGULAR,188,175,6.91,12000,2256000
DMD002037,PT013,WH001,2022-10,REGULAR,631,721,14.26,8000,5048000
DMD002038,PT013,WH002,2022-10,REGULAR,430,,,8000,3440000
DMD002039,PT013,WH003,2022-10,REGULAR,260,263,1.15,8000,2080000
DMD002040,PT013,WH004,2022-10,REGULAR,216,228,5.56,8000,1728000
DMD002041,PT013,WH005,2022-10,REGULAR,183,173,5.46,8000,1464000
DMD002042,PT013,WH006,2022-10,REGULAR,81,70,13.58,8000,648000
DMD002043,PT013,WH007,2022-10,REGULAR,61,,,8000,488000
DMD002044,PT013,WH008,2022-10,REGULAR,110,120,9.09,8000,880000
DMD002045,PT014,WH001,2022-10,REGULAR,284,,,65000,18460000
DMD002046,PT014,WH002,2022-10,REGULAR,216,199,7.87,65000,14040000
DMD002047,PT014,WH003,2022-10,REGULAR,128,126,1.56,65000,8320000
DMD002048,PT014,WH004,2022-10,REGULAR,100,87,13.0,65000,6500000
DMD002049,PT014,WH005,2022-10,REGULAR,88,,,65000,5720000
DMD002050,PT014,WH006,2022-10,REGULAR,45,48,6.67,65000,2925000
DMD002051,PT014,WH007,2022-10,REGULAR,31,,,65000,2015000
DMD002052,PT014,WH008,2022-10,REGULAR,64,72,12.5,65000,4160000
DMD002053,PT015,WH001,2022-10,REGULAR,372,344,7.53,22000,8184000
DMD002054,PT015,WH002,2022-10,EMERGENCY,297,306,3.03,22000,6534000
DMD002055,PT015,WH003,2022-10,REGULAR,166,148,10.84,22000,3652000
DMD002056,PT015,WH004,2022-10,REGULAR,126,134,6.35,22000,2772000
DMD002057,PT015,WH005,2022-10,REGULAR,130,148,13.85,22000,2860000
DMD002058,PT015,WH006,2022-10,REGULAR,59,60,1.69,22000,1298000
DMD002059,PT015,WH007,2022-10,REGULAR,36,34,5.56,22000,792000
DMD002060,PT015,WH008,2022-10,REGULAR,75,69,8.0,22000,1650000
