INVENTORY_ID,PART_ID,WAREHOUSE_ID,SNAPSHOT_DATE,STOCK_QTY,SAFETY_STOCK_QTY,REORDER_POINT,STOCK_STATUS,INVENTORY_VALUE_KRW,LAST_MOVEMENT_DATE
INV001654,PT019,WH006,2023-12-31,4,1,9,LOW,220000,2023-12-02
INV001655,PT019,WH007,2023-12-31,2,1,6,LOW,110000,2023-10-11
INV001656,PT019,WH008,2023-12-31,5,1,12,LOW,275000,2023-11-11
INV001657,PT020,WH001,2023-12-31,145,7,79,NORMAL,6090000,2023-12-07
INV001658,PT020,WH002,2023-12-31,44,5,57,LOW,1848000,2023-10-19
INV001659,PT020,WH003,2023-12-31,75,3,33,NORMAL,3150000,2023-12-13
INV001660,PT020,WH004,2023-12-31,25,2,27,LOW,1050000,2023-12-13
INV001661,PT020,WH005,2023-12-31,35,2,22,NORMAL,1470000,2023-12-29
INV001662,PT020,WH006,2023-12-31,6,1,11,LOW,252000,2023-12-17
INV001663,PT020,WH007,2023-12-31,16,1,7,NORMAL,672000,
INV001664,PT020,WH008,2023-12-31,35,1,14,OVERSTOCK,1470000,2023-11-29
INV001665,PT021,WH001,2023-12-31,110,4,71,NORMAL,20350000,2023-12-28
INV001666,PT021,WH002,2023-12-31,127,2,50,OVERSTOCK,23495000,2023-11-16
INV001667,PT021,WH003,2023-12-31,27,1,30,LOW,4995000,2023-11-07
INV001668,PT021,WH004,2023-12-31,50,1,21,NORMAL,9250000,2023-12-29
INV001669,PT021,WH005,2023-12-31,26,1,19,NORMAL,4810000,2023-10-31
INV001670,PT021,WH006,2023-12-31,8,1,10,LOW,1480000,2023-10-29
INV001671,PT021,WH007,2023-12-31,10,1,7,NORMAL,1850000,2023-11-23
INV001672,PT021,WH008,2023-12-31,9,1,13,LOW,1665000,2023-11-21
INV001673,PT022,WH001,2023-12-31,159,4,65,NORMAL,10812000,
INV001674,PT022,WH002,2023-12-31,55,3,50,NORMAL,3740000,
INV001675,PT022,WH003,2023-12-31,82,2,28,OVERSTOCK,5576000,
INV001676,PT022,WH004,2023-12-31,57,1,22,OVERSTOCK,3876000,2023-12-04
INV001677,PT022,WH005,2023-12-31,6,1,18,LOW,408000,2023-11-21
INV001678,PT022,WH006,2023-12-31,21,1,9,NORMAL,1428000,2023-11-04
INV001679,PT022,WH007,2023-12-31,6,1,6,NORMAL,408000,2023-11-12
INV001680,PT022,WH008,2023-12-31,10,1,12,LOW,680000,2023-12-14
INV001681,PT023,WH001,2023-12-31,793,76,370,NORMAL,1189500,2023-11-17
INV001682,PT023,WH002,2023-12-31,710,57,277,OVERSTOCK,1065000,
INV001683,PT023,WH003,2023-12-31,317,36,176,NORMAL,475500,2023-12-11
INV001684,PT023,WH004,2023-12-31,41,25,123,LOW,61500,2023-10-22
INV001685,PT023,WH005,2023-12-31,33,22,108,LOW,49500,2023-10-05
INV001686,PT023,WH006,2023-12-31,131,16,60,NORMAL,196500,2023-10-27
INV001687,PT023,WH007,2023-12-31,79,8,38,NORMAL,118500,2023-12-13
INV001688,PT023,WH008,2023-12-31,156,15,75,NORMAL,234000,2023-12-05
INV001689,PT024,WH001,2023-12-31,561,28,202,OVERSTOCK,4768500,2023-12-22
INV001690,PT024,WH002,2023-12-31,343,21,155,NORMAL,2915500,
INV001691,PT024,WH003,2023-12-31,244,12,87,OVERSTOCK,2074000,2023-12-20
INV001692,PT024,WH004,2023-12-31,116,10,75,NORMAL,986000,2023-12-27
INV001693,PT024,WH005,2023-12-31,149,8,60,NORMAL,1266500,2023-11-10
INV001694,PT024,WH006,2023-12-31,49,6,34,NORMAL,416500,2023-11-10
INV001695,PT024,WH007,2023-12-31,41,2,20,NORMAL,348500,2023-11-22
INV001696,PT024,WH008,2023-12-31,65,5,41,NORMAL,552500,2023-10-08
INV001697,PT025,WH001,2023-12-31,374,53,388,LOW,4488000,2023-11-19
INV001698,PT025,WH002,2023-12-31,547,40,293,NORMAL,6564000,2023-12-29
INV001699,PT025,WH003,2023-12-31,145,24,177,LOW,1740000,2023-10-29
INV001700,PT025,WH004,2023-12-31,245,17,126,NORMAL,2940000,2023-10-06
INV001701,PT025,WH005,2023-12-31,253,16,121,NORMAL,3036000,2023-12-27
INV001702,PT025,WH006,2023-12-31,145,10,57,OVERSTOCK,1740000,2023-12-03
INV001703,PT025,WH007,2023-12-31,45,5,37,NORMAL,540000,2023-10-06
INV001704,PT025,WH008,2023-12-31,191,11,83,NORMAL,2292000,2023-12-11
INV001705,PT026,WH001,2023-12-31,525,49,237,NORMAL,1837500,2023-12-14
INV001706,PT026,WH002,2023-12-31,508,40,197,OVERSTOCK,1778000,2023-10-03
INV001707,PT026,WH003,2023-12-31,129,22,109,NORMAL,451500,2023-12-18
INV001708,PT026,WH004,2023-12-31,166,18,89,NORMAL,581000,2023-11-29
INV001709,PT026,WH005,2023-12-31,31,14,71,LOW,108500,2023-11-02
INV001710,PT026,WH006,2023-12-31,77,12,43,NORMAL,269500,2023-12-22
INV001711,PT026,WH007,2023-12-31,15,5,25,LOW,52500,2023-11-10
INV001712,PT026,WH008,2023-12-31,59,10,50,NORMAL,206500,2023-10-12
INV001713,PT027,WH001,2023-12-31,672,127,618,NORMAL,537600,2023-12-21
INV001714,PT027,WH002,2023-12-31,820,102,497,NORMAL,656000,2023-10-15
INV001715,PT027,WH003,2023-12-31,829,59,288,OVERSTOCK,663200,2023-10-27
INV001716,PT027,WH004,2023-12-31,559,42,205,OVERSTOCK,447200,2023-12-21
INV001717,PT027,WH005,2023-12-31,230,40,194,NORMAL,184000,2023-11-01
INV001718,PT027,WH006,2023-12-31,155,28,104,NORMAL,124000,2023-10-18
INV001719,PT027,WH007,2023-12-31,33,12,61,LOW,26400,2023-12-20
INV001720,PT027,WH008,2023-12-31,172,25,123,NORMAL,137600,2023-11-08
INV001721,PT028,WH001,2023-12-31,797,43,311,OVERSTOCK,4782000,
INV001722,PT028,WH002,2023-12-31,651,33,238,OVERSTOCK,3906000,2023-12-13
INV001723,PT028,WH003,2023-12-31,430,27,196,NORMAL,2580000,2023-11-11
INV001724,PT028,WH004,2023-12-31,95,22,161,LOW,570000,2023-11-19
INV001725,PT028,WH005,2023-12-31,230,15,111,NORMAL,1380000,2023-10-19
INV001726,PT028,WH006,2023-12-31,121,10,58,NORMAL,726000,
INV001727,PT028,WH007,2023-12-31,99,5,38,OVERSTOCK,594000,
INV001728,PT028,WH008,2023-12-31,76,9,68,NORMAL,456000,2023-10-17
INV001729,PT029,WH001,2023-12-31,756,65,315,NORMAL,3402000,2023-11-28
INV001730,PT029,WH002,2023-12-31,547,49,238,NORMAL,2461500,2023-10-30
INV001731,PT029,WH003,2023-12-31,311,25,122,OVERSTOCK,1399500,2023-11-10
INV001732,PT029,WH004,2023-12-31,52,21,103,LOW,234000,2023-10-22
INV001733,PT029,WH005,2023-12-31,165,19,95,NORMAL,742500,2023-10-11
INV001734,PT029,WH006,2023-12-31,60,13,50,NORMAL,270000,2023-12-26
INV001735,PT029,WH007,2023-12-31,55,5,25,NORMAL,247500,2023-12-19
INV001736,PT029,WH008,2023-12-31,120,11,55,NORMAL,540000,2023-11-09
INV001737,PT030,WH001,2023-12-31,1201,107,520,NORMAL,2642200,2023-12-12
INV001738,PT030,WH002,2023-12-31,1030,74,361,OVERSTOCK,2266000,2023-10-08
INV001739,PT030,WH003,2023-12-31,681,48,233,OVERSTOCK,1498200,2023-11-14
INV001740,PT030,WH004,2023-12-31,476,34,165,OVERSTOCK,1047200,2023-12-06
INV001741,PT030,WH005,2023-12-31,207,32,155,NORMAL,455400,
INV001742,PT030,WH006,2023-12-31,51,22,83,LOW,112200,2023-12-19
INV001743,PT030,WH007,2023-12-31,35,10,49,LOW,77000,2023-11-07
INV001744,PT030,WH008,2023-12-31,142,22,107,NORMAL,312400,2023-11-19
INV001745,PT001,WH001,2024-03-31,16,8,8,NORMAL,28800000,2024-01-23
INV001746,PT001,WH002,2024-03-31,9,1,6,NORMAL,16200000,
INV001747,PT001,WH003,2024-03-31,22,1,8,OVERSTOCK,39600000,
INV001748,PT001,WH004,2024-03-31,6,1,3,NORMAL,10800000,
INV001749,PT001,WH005,2024-03-31,5,1,2,OVERSTOCK,9000000,2024-01-09
INV001750,PT001,WH006,2024-03-31,2,1,1,NORMAL,3600000,2024-01-20
INV001751,PT002,WH001,2024-03-31,7,1,13,LOW,14000000,
INV001752,PT002,WH002,2024-03-31,2,9,9,CRITICAL,4000000,2024-01-11
INV001753,PT002,WH003,2024-03-31,7,1,5,NORMAL,14000000,2024-02-05
INV001754,PT002,WH004,2024-03-31,8,1,3,OVERSTOCK,16000000,2024-03-28
INV001755,PT002,WH005,2024-03-31,4,1,5,LOW,8000000,2024-02-22
INV001756,PT002,WH006,2024-03-31,2,1,1,NORMAL,4000000,2024-02-11
INV001757,PT003,WH001,2024-03-31,14,1,11,NORMAL,11900000,2024-02-01
INV001758,PT003,WH002,2024-03-31,18,1,9,NORMAL,15300000,2024-01-01
INV001759,PT003,WH003,2024-03-31,0,1,2,STOCKOUT,0,2024-02-18
INV001760,PT003,WH004,2024-03-31,16,1,10,NORMAL,13600000,2024-03-06
INV001761,PT003,WH005,2024-03-31,7,1,4,NORMAL,5950000,2024-03-26
INV001762,PT003,WH006,2024-03-31,2,1,2,NORMAL,1700000,2024-02-02
INV001763,PT004,WH001,2024-03-31,29,2,35,LOW,17980000,2024-02-09
INV001764,PT004,WH002,2024-03-31,7,1,8,LOW,4340000,2024-01-15
INV001765,PT004,WH003,2024-03-31,22,8,8,OVERSTOCK,13640000,2024-02-25
INV001766,PT004,WH004,2024-03-31,14,1,5,OVERSTOCK,8680000,2024-01-07
INV001767,PT004,WH005,2024-03-31,8,1,5,NORMAL,4960000,2024-02-29
INV001768,PT004,WH006,2024-03-31,4,1,2,NORMAL,2480000,
INV001769,PT005,WH001,2024-03-31,48,2,39,NORMAL,18240000,2024-02-05
INV001770,PT005,WH002,2024-03-31,48,1,28,NORMAL,18240000,
INV001771,PT005,WH003,2024-03-31,15,1,21,LOW,5700000,2024-03-18
INV001772,PT005,WH004,2024-03-31,10,1,16,LOW,3800000,2024-03-08
INV001773,PT005,WH005,2024-03-31,15,1,11,NORMAL,5700000,2024-03-14
INV001774,PT005,WH006,2024-03-31,8,1,7,NORMAL,3040000,2024-01-25
INV001775,PT006,WH001,2024-03-31,114,3,42,OVERSTOCK,25080000,2024-01-18
INV001776,PT006,WH002,2024-03-31,36,2,31,NORMAL,7920000,
INV001777,PT006,WH003,2024-03-31,6,1,18,LOW,1320000,
INV001778,PT006,WH004,2024-03-31,16,1,15,NORMAL,3520000,
INV001779,PT006,WH005,2024-03-31,13,1,12,NORMAL,2860000,2024-03-29
INV001780,PT006,WH006,2024-03-31,2,1,7,LOW,440000,
INV001781,PT007,WH001,2024-03-31,67,1,36,NORMAL,32160000,
INV001782,PT007,WH002,2024-03-31,21,1,8,OVERSTOCK,10080000,
INV001783,PT007,WH003,2024-03-31,9,1,11,LOW,4320000,2024-02-19
INV001784,PT007,WH004,2024-03-31,2,1,3,LOW,960000,2024-03-01
INV001785,PT007,WH005,2024-03-31,6,1,3,NORMAL,2880000,2024-02-23
INV001786,PT007,WH006,2024-03-31,1,1,2,LOW,480000,2024-01-17
INV001787,PT008,WH001,2024-03-31,8,1,9,LOW,2560000,2024-03-26
INV001788,PT008,WH002,2024-03-31,14,8,8,NORMAL,4480000,2024-03-04
INV001789,PT008,WH003,2024-03-31,6,1,11,LOW,1920000,2024-01-17
INV001790,PT008,WH004,2024-03-31,3,1,3,NORMAL,960000,
INV001791,PT008,WH005,2024-03-31,7,8,8,CRITICAL,2240000,
INV001792,PT008,WH006,2024-03-31,34,12,12,OVERSTOCK,10880000,2024-03-14
INV001793,PT009,WH001,2024-03-31,22,8,8,OVERSTOCK,5500000,2024-02-27
INV001794,PT009,WH002,2024-03-31,16,8,8,NORMAL,4000000,2024-02-14
INV001795,PT009,WH006,2024-03-31,10,1,5,NORMAL,2500000,
INV001796,PT009,WH007,2024-03-31,8,1,3,OVERSTOCK,2000000,2024-03-25
INV001797,PT010,WH001,2024-03-31,21,1,26,LOW,19950000,2024-02-21
INV001798,PT010,WH002,2024-03-31,52,1,20,OVERSTOCK,49400000,
INV001799,PT010,WH003,2024-03-31,13,1,12,NORMAL,12350000,2024-02-23
INV001800,PT010,WH004,2024-03-31,4,1,10,LOW,3800000,2024-01-18
INV001801,PT010,WH005,2024-03-31,12,1,8,NORMAL,11400000,2024-01-15
INV001802,PT010,WH006,2024-03-31,1,1,4,LOW,950000,2024-03-13
INV001803,PT011,WH001,2024-03-31,195,19,202,LOW,3510000,2024-02-02
INV001804,PT011,WH002,2024-03-31,337,15,158,NORMAL,6066000,2024-02-10
INV001805,PT011,WH003,2024-03-31,226,8,87,OVERSTOCK,4068000,
INV001806,PT011,WH004,2024-03-31,134,6,67,NORMAL,2412000,2024-01-23
INV001807,PT011,WH005,2024-03-31,117,6,63,NORMAL,2106000,2024-03-21
INV001808,PT011,WH006,2024-03-31,84,4,31,OVERSTOCK,1512000,2024-02-20
INV001809,PT011,WH007,2024-03-31,6,1,19,LOW,108000,2024-01-12
INV001810,PT011,WH008,2024-03-31,102,4,41,NORMAL,1836000,2024-03-03
INV001811,PT012,WH001,2024-03-31,282,20,162,NORMAL,3384000,2024-01-05
INV001812,PT012,WH002,2024-03-31,295,17,135,NORMAL,3540000,2024-01-23
INV001813,PT012,WH003,2024-03-31,42,9,75,LOW,504000,2024-02-29
INV001814,PT012,WH004,2024-03-31,47,8,64,LOW,564000,2024-01-05
INV001815,PT012,WH005,2024-03-31,42,6,50,LOW,504000,2024-01-03
INV001816,PT012,WH006,2024-03-31,67,4,27,NORMAL,804000,2024-03-07
INV001817,PT012,WH007,2024-03-31,21,2,16,NORMAL,252000,2024-01-25
INV001818,PT012,WH008,2024-03-31,24,4,32,LOW,288000,
INV001819,PT013,WH001,2024-03-31,75,15,119,LOW,600000,2024-01-19
INV001820,PT013,WH002,2024-03-31,41,10,80,LOW,328000,2024-03-02
INV001821,PT013,WH003,2024-03-31,45,6,50,LOW,360000,2024-03-21
INV001822,PT013,WH004,2024-03-31,92,4,37,NORMAL,736000,2024-03-23
INV001823,PT013,WH005,2024-03-31,40,4,33,NORMAL,320000,2024-02-08
INV001824,PT013,WH006,2024-03-31,46,3,18,OVERSTOCK,368000,2024-01-15
INV001825,PT013,WH007,2024-03-31,6,1,10,LOW,48000,2024-01-05
INV001826,PT013,WH008,2024-03-31,37,2,21,NORMAL,296000,2024-03-26
INV001827,PT014,WH001,2024-03-31,196,7,74,OVERSTOCK,12740000,
INV001828,PT014,WH002,2024-03-31,40,5,56,LOW,2600000,2024-02-03
INV001829,PT014,WH003,2024-03-31,37,3,32,NORMAL,2405000,2024-03-26
INV001830,PT014,WH004,2024-03-31,32,2,26,NORMAL,2080000,2024-03-07
INV001831,PT014,WH005,2024-03-31,21,2,23,LOW,1365000,2024-03-04
INV001832,PT014,WH006,2024-03-31,15,1,11,NORMAL,975000,2024-01-28
INV001833,PT014,WH007,2024-03-31,13,1,8,NORMAL,845000,
INV001834,PT014,WH008,2024-03-31,37,1,14,OVERSTOCK,2405000,2024-01-14
INV001835,PT015,WH001,2024-03-31,119,7,76,NORMAL,2618000,2024-02-11
INV001836,PT015,WH002,2024-03-31,68,5,58,NORMAL,1496000,2024-01-31
INV001837,PT015,WH003,2024-03-31,16,3,35,LOW,352000,2024-02-23
INV001838,PT015,WH004,2024-03-31,46,2,25,NORMAL,1012000,2024-02-26
INV001839,PT015,WH005,2024-03-31,48,2,22,NORMAL,1056000,
INV001840,PT015,WH006,2024-03-31,27,1,12,NORMAL,594000,2024-02-02
INV001841,PT015,WH007,2024-03-31,8,1,7,NORMAL,176000,2024-02-03
INV001842,PT015,WH008,2024-03-31,31,1,14,NORMAL,682000,2024-02-21
INV001843,PT016,WH001,2024-03-31,155,5,73,NORMAL,14725000,2024-01-24
INV001844,PT016,WH002,2024-03-31,90,3,52,NORMAL,8550000,2024-02-18
INV001845,PT016,WH003,2024-03-31,20,2,30,LOW,1900000,2024-01-13
INV001846,PT016,WH004,2024-03-31,42,1,23,NORMAL,3990000,
INV001847,PT016,WH005,2024-03-31,12,1,20,LOW,1140000,2024-03-17
INV001848,PT016,WH006,2024-03-31,23,1,10,NORMAL,2185000,
INV001849,PT016,WH007,2024-03-31,4,1,7,LOW,380000,2024-01-30
INV001850,PT016,WH008,2024-03-31,37,1,14,OVERSTOCK,3515000,2024-01-21
INV001851,PT017,WH001,2024-03-31,242,9,92,OVERSTOCK,11616000,
INV001852,PT017,WH002,2024-03-31,106,6,69,NORMAL,5088000,2024-02-06
INV001853,PT017,WH003,2024-03-31,60,3,37,NORMAL,2880000,
INV001854,PT017,WH004,2024-03-31,36,2,28,NORMAL,1728000,2024-01-22
INV001855,PT017,WH005,2024-03-31,7,2,24,LOW,336000,2024-03-05
INV001856,PT017,WH006,2024-03-31,21,1,13,NORMAL,1008000,2024-03-22
INV001857,PT017,WH007,2024-03-31,20,1,8,OVERSTOCK,960000,2024-02-04
INV001858,PT017,WH008,2024-03-31,18,1,16,NORMAL,864000,
INV001859,PT018,WH001,2024-03-31,166,7,71,NORMAL,12948000,2024-02-05
INV001860,PT018,WH002,2024-03-31,22,5,51,LOW,1716000,2024-02-21
INV001861,PT018,WH003,2024-03-31,74,3,32,NORMAL,5772000,2024-02-11
INV001862,PT018,WH004,2024-03-31,18,2,22,LOW,1404000,2024-03-04
INV001863,PT018,WH005,2024-03-31,47,2,20,NORMAL,3666000,2024-02-28
INV001864,PT018,WH006,2024-03-31,11,1,10,NORMAL,858000,2024-02-13
INV001865,PT018,WH007,2024-03-31,4,1,7,LOW,312000,2024-02-02
INV001866,PT018,WH008,2024-03-31,5,1,13,LOW,390000,
INV001867,PT019,WH001,2024-03-31,171,6,65,OVERSTOCK,9405000,2024-01-30
INV001868,PT019,WH002,2024-03-31,122,4,47,OVERSTOCK,6710000,2024-01-09
INV001869,PT019,WH003,2024-03-31,18,2,28,LOW,990000,2024-01-21
INV001870,PT019,WH004,2024-03-31,7,2,22,LOW,385000,2024-03-09
INV001871,PT019,WH005,2024-03-31,49,1,17,OVERSTOCK,2695000,2024-03-12
INV001872,PT019,WH006,2024-03-31,13,1,9,NORMAL,715000,2024-01-05
INV001873,PT019,WH007,2024-03-31,10,1,6,NORMAL,550000,2024-03-10
INV001874,PT019,WH008,2024-03-31,26,1,12,NORMAL,1430000,2024-01-10
INV001875,PT020,WH001,2024-03-31,101,7,77,NORMAL,4242000,2024-02-27
INV001876,PT020,WH002,2024-03-31,91,5,57,NORMAL,3822000,2024-03-07
INV001877,PT020,WH003,2024-03-31,94,3,33,OVERSTOCK,3948000,2024-01-10
INV001878,PT020,WH004,2024-03-31,40,2,26,NORMAL,1680000,2024-01-19
INV001879,PT020,WH005,2024-03-31,28,2,23,NORMAL,1176000,2024-01-30
INV001880,PT020,WH006,2024-03-31,21,1,12,NORMAL,882000,2024-01-02
INV001881,PT020,WH007,2024-03-31,6,1,8,LOW,252000,2024-01-17
INV001882,PT020,WH008,2024-03-31,44,1,15,OVERSTOCK,1848000,2024-03-15
INV001883,PT021,WH001,2024-03-31,134,3,55,NORMAL,24790000,2024-01-17
INV001884,PT021,WH002,2024-03-31,120,2,42,OVERSTOCK,22200000,
INV001885,PT021,WH003,2024-03-31,56,1,23,NORMAL,10360000,2024-01-01
INV001886,PT021,WH004,2024-03-31,18,1,20,LOW,3330000,2024-01-01
INV001887,PT021,WH005,2024-03-31,4,1,16,LOW,740000,2024-02-09
INV001888,PT021,WH006,2024-03-31,6,1,8,LOW,1110000,2024-01-16
INV001889,PT021,WH007,2024-03-31,5,1,6,LOW,925000,2024-01-26
INV001890,PT021,WH008,2024-03-31,15,1,12,NORMAL,2775000,2024-02-24
INV001891,PT022,WH001,2024-03-31,26,4,55,LOW,1768000,2024-03-09
INV001892,PT022,WH002,2024-03-31,46,3,40,NORMAL,3128000,2024-02-29
INV001893,PT022,WH003,2024-03-31,12,1,24,LOW,816000,2024-03-24
INV001894,PT022,WH004,2024-03-31,48,1,18,OVERSTOCK,3264000,2024-03-02
INV001895,PT022,WH005,2024-03-31,5,1,15,LOW,340000,2024-03-10
INV001896,PT022,WH006,2024-03-31,13,1,8,NORMAL,884000,2024-03-06
INV001897,PT022,WH007,2024-03-31,5,1,5,NORMAL,340000,2024-01-12
INV001898,PT022,WH008,2024-03-31,3,1,11,LOW,204000,2024-01-16
INV001899,PT023,WH001,2024-03-31,945,78,379,NORMAL,1417500,2024-02-11
INV001900,PT023,WH002,2024-03-31,374,60,294,NORMAL,561000,
INV001901,PT023,WH003,2024-03-31,403,33,159,OVERSTOCK,604500,2024-02-04
INV001902,PT023,WH004,2024-03-31,262,26,127,NORMAL,393000,
INV001903,PT023,WH005,2024-03-31,85,25,122,LOW,127500,2024-02-13
INV001904,PT023,WH006,2024-03-31,29,18,64,LOW,43500,2024-01-21
INV001905,PT023,WH007,2024-03-31,51,7,37,NORMAL,76500,2024-02-10
INV001906,PT023,WH008,2024-03-31,79,15,73,NORMAL,118500,2024-02-21
INV001907,PT024,WH001,2024-03-31,269,25,182,NORMAL,2286500,
INV001908,PT024,WH002,2024-03-31,284,18,133,NORMAL,2414000,2024-01-22
INV001909,PT024,WH003,2024-03-31,59,10,77,LOW,501500,
INV001910,PT024,WH004,2024-03-31,47,8,63,LOW,399500,2024-02-03
INV001911,PT024,WH005,2024-03-31,42,7,54,LOW,357000,2024-01-07
INV001912,PT024,WH006,2024-03-31,52,4,26,NORMAL,442000,2024-01-05
INV001913,PT024,WH007,2024-03-31,15,2,18,LOW,127500,2024-02-09
INV001914,PT024,WH008,2024-03-31,28,4,34,LOW,238000,
INV001915,PT025,WH001,2024-03-31,707,54,394,NORMAL,8484000,2024-03-17
INV001916,PT025,WH002,2024-03-31,501,44,320,NORMAL,6012000,2024-03-11
INV001917,PT025,WH003,2024-03-31,315,26,187,NORMAL,3780000,
INV001918,PT025,WH004,2024-03-31,421,20,148,OVERSTOCK,5052000,2024-02-08
INV001919,PT025,WH005,2024-03-31,140,17,123,NORMAL,1680000,
INV001920,PT025,WH006,2024-03-31,159,12,63,OVERSTOCK,1908000,2024-01-05
INV001921,PT025,WH007,2024-03-31,64,5,39,NORMAL,768000,2024-01-10
INV001922,PT025,WH008,2024-03-31,43,11,80,LOW,516000,2024-02-29
INV001923,PT026,WH001,2024-03-31,255,53,259,LOW,892500,2024-03-02
INV001924,PT026,WH002,2024-03-31,500,39,191,OVERSTOCK,1750000,2024-03-01
INV001925,PT026,WH003,2024-03-31,307,22,108,OVERSTOCK,1074500,
INV001926,PT026,WH004,2024-03-31,258,18,90,OVERSTOCK,903000,
INV001927,PT026,WH005,2024-03-31,100,14,71,NORMAL,350000,2024-02-04
INV001928,PT026,WH006,2024-03-31,28,10,37,LOW,98000,2024-03-12
INV001929,PT026,WH007,2024-03-31,42,5,25,NORMAL,147000,2024-02-19
INV001930,PT026,WH008,2024-03-31,56,10,50,NORMAL,196000,2024-03-30
INV001931,PT027,WH001,2024-03-31,1021,121,587,NORMAL,816800,2024-01-12
INV001932,PT027,WH002,2024-03-31,1358,101,491,OVERSTOCK,1086400,2024-02-11
INV001933,PT027,WH003,2024-03-31,211,61,298,LOW,168800,2024-02-14
INV001934,PT027,WH004,2024-03-31,111,45,221,LOW,88800,2024-01-09
INV001935,PT027,WH005,2024-03-31,59,40,195,LOW,47200,2024-02-05
INV001936,PT027,WH006,2024-03-31,53,28,103,LOW,42400,2024-02-06
INV001937,PT027,WH007,2024-03-31,136,12,59,NORMAL,108800,2024-03-23
INV001938,PT027,WH008,2024-03-31,102,26,129,LOW,81600,2024-03-30
INV001939,PT028,WH001,2024-03-31,372,47,339,NORMAL,2232000,2024-01-09
INV001940,PT028,WH002,2024-03-31,155,37,267,LOW,930000,2024-01-06
INV001941,PT028,WH003,2024-03-31,194,22,161,NORMAL,1164000,2024-01-09
INV001942,PT028,WH004,2024-03-31,224,15,113,NORMAL,1344000,2024-02-11
INV001943,PT028,WH005,2024-03-31,267,13,99,OVERSTOCK,1602000,
INV001944,PT028,WH006,2024-03-31,72,12,63,NORMAL,432000,
INV001945,PT028,WH007,2024-03-31,12,4,34,LOW,72000,2024-01-28
INV001946,PT028,WH008,2024-03-31,127,10,72,NORMAL,762000,2024-01-30
INV001947,PT029,WH001,2024-03-31,765,59,288,OVERSTOCK,3442500,2024-03-12
INV001948,PT029,WH002,2024-03-31,578,43,210,OVERSTOCK,2601000,2024-03-23
INV001949,PT029,WH003,2024-03-31,332,26,125,OVERSTOCK,1494000,2024-02-24
INV001950,PT029,WH004,2024-03-31,94,27,132,LOW,423000,2024-01-23
INV001951,PT029,WH005,2024-03-31,145,16,79,NORMAL,652500,2024-02-27
INV001952,PT029,WH006,2024-03-31,116,12,45,OVERSTOCK,522000,
INV001953,PT029,WH007,2024-03-31,13,5,26,LOW,58500,
INV001954,PT029,WH008,2024-03-31,148,11,53,OVERSTOCK,666000,2024-03-09
INV001955,PT030,WH001,2024-03-31,992,104,505,NORMAL,2182400,2024-03-09
INV001956,PT030,WH002,2024-03-31,362,78,378,LOW,796400,2024-02-15
INV001957,PT030,WH003,2024-03-31,445,45,220,NORMAL,979000,2024-02-05
INV001958,PT030,WH004,2024-03-31,263,37,179,NORMAL,578600,
INV001959,PT030,WH005,2024-03-31,265,31,151,NORMAL,583000,2024-03-02
INV001960,PT030,WH006,2024-03-31,157,21,76,NORMAL,345400,2024-01-27
INV001961,PT030,WH007,2024-03-31,118,10,50,NORMAL,259600,2024-01-17
INV001962,PT030,WH008,2024-03-31,254,22,108,NORMAL,558800,2024-03-22
INV001963,PT001,WH001,2024-06-30,19,1,25,LOW,34200000,2024-04-20
INV001964,PT001,WH002,2024-06-30,8,1,4,NORMAL,14400000,2024-04-16
INV001965,PT001,WH003,2024-06-30,1,1,2,LOW,1800000,
INV001966,PT001,WH004,2024-06-30,19,8,8,NORMAL,34200000,2024-04-05
INV001967,PT001,WH005,2024-06-30,21,8,8,OVERSTOCK,37800000,
INV001968,PT001,WH006,2024-06-30,7,1,3,NORMAL,12600000,2024-04-25
INV001969,PT002,WH001,2024-06-30,11,1,6,NORMAL,22000000,2024-05-15
INV001970,PT002,WH002,2024-06-30,6,9,9,CRITICAL,12000000,2024-05-10
INV001971,PT002,WH003,2024-06-30,14,1,8,NORMAL,28000000,
INV001972,PT002,WH004,2024-06-30,7,1,3,NORMAL,14000000,2024-05-05
INV001973,PT002,WH005,2024-06-30,3,1,5,LOW,6000000,2024-05-19
INV001974,PT002,WH006,2024-06-30,4,1,2,NORMAL,8000000,2024-05-31
INV001975,PT003,WH001,2024-06-30,32,1,11,OVERSTOCK,27200000,
INV001976,PT003,WH002,2024-06-30,20,9,9,NORMAL,17000000,2024-05-31
INV001977,PT003,WH003,2024-06-30,18,1,7,OVERSTOCK,15300000,2024-06-23
INV001978,PT003,WH004,2024-06-30,4,1,5,LOW,3400000,2024-06-08
INV001979,PT003,WH005,2024-06-30,7,1,6,NORMAL,5950000,2024-06-08
INV001980,PT003,WH006,2024-06-30,3,1,2,NORMAL,2550000,2024-06-10
INV001981,PT004,WH001,2024-06-30,24,1,10,NORMAL,14880000,2024-05-31
INV001982,PT004,WH002,2024-06-30,18,1,11,NORMAL,11160000,2024-06-23
INV001983,PT004,WH003,2024-06-30,16,1,7,NORMAL,9920000,2024-04-04
INV001984,PT004,WH004,2024-06-30,30,1,12,OVERSTOCK,18600000,2024-05-10
INV001985,PT004,WH005,2024-06-30,7,1,6,NORMAL,4340000,2024-04-16
INV001986,PT004,WH006,2024-06-30,5,1,3,NORMAL,3100000,2024-04-19
