PRODUCTION_ID,LINE_ID,PRODUCT_ID,PRODUCTION_DATE,SHIFT,PLANNED_OUTPUT,ACTUAL_OUTPUT,UTILIZATION_RATE_PCT,OPERATION_HOURS,DOWNTIME_HOURS,DOWNTIME_REASON,YIELD_RATE_PCT
PRD-001154,LINE-02,PRD004,2024-02-27,주간,1749,568,32.5,5.3,17.5,설비고장,91.52
PRD-001155,LINE-02,PRD004,2024-02-28,야간,1658,1655,99.8,21.1,,,96.92
PRD-001156,LINE-02,PRD004,2024-02-29,야간,1619,1406,86.8,22.2,,,99.18
PRD-001157,LINE-02,PRD004,2024-03-01,야간,1679,396,23.6,14.7,7.9,설비고장,92.07
PRD-001158,LINE-02,PRD004,2024-03-02,야간,1673,1458,87.1,21.3,,,99.42
PRD-001159,LINE-02,PRD004,2024-03-03,주간,1677,1509,90.0,21.6,,,97.83
PRD-001160,LINE-02,PRD004,2024-03-04,야간,1678,1564,93.2,23.3,,,97.42
PRD-001161,LINE-02,PRD004,2024-03-05,주간,1693,1545,91.3,21.3,,,97.8
PRD-001162,LINE-02,PRD004,2024-03-06,야간,1566,1550,99.0,20.5,1.8,설비고장,96.58
PRD-001163,LINE-02,PRD004,2024-03-07,주간,1716,1638,95.5,23.0,,,97.4
PRD-001164,LINE-02,PRD004,2024-03-08,야간,1801,1774,98.5,22.5,,,98.28
PRD-001165,LINE-02,PRD004,2024-03-09,야간,1712,1699,99.2,21.9,,,97.16
PRD-001166,LINE-02,PRD004,2024-03-10,야간,1583,1571,99.2,20.0,,,96.53
PRD-001167,LINE-02,PRD004,2024-03-11,야간,1735,1661,95.7,20.4,,,98.08
PRD-001168,LINE-02,PRD004,2024-03-12,주간,1635,1394,85.3,21.1,,,99.04
PRD-001169,LINE-02,PRD004,2024-03-13,주간,1652,1488,90.1,20.3,,,98.56
PRD-001170,LINE-02,PRD004,2024-03-14,야간,1765,1707,96.7,21.3,,,98.07
PRD-001171,LINE-02,PRD004,2024-03-15,주간,1672,1477,88.3,24.0,2.5,원자재부족,96.5
PRD-001172,LINE-02,PRD004,2024-03-16,주간,1815,74,4.1,5.2,17.9,계획정비,97.65
PRD-001173,LINE-02,PRD004,2024-03-17,야간,1649,1656,100.4,21.4,,,97.11
PRD-001174,LINE-02,PRD004,2024-03-18,주간,1808,1838,101.7,23.4,,,97.72
PRD-001175,LINE-02,PRD004,2024-03-19,주간,1661,1527,91.9,23.5,,,98.7
PRD-001176,LINE-02,PRD004,2024-03-20,주간,1788,1849,103.4,21.5,,,98.62
PRD-001177,LINE-02,PRD004,2024-03-21,야간,1687,1435,85.1,21.3,,,99.21
PRD-001178,LINE-02,PRD004,2024-03-22,야간,1545,1398,90.5,21.6,,,98.46
PRD-001179,LINE-02,PRD004,2024-03-23,주간,1700,15,0.9,4.9,18.2,계획정비,98.13
PRD-001180,LINE-02,PRD004,2024-03-24,주간,1722,1651,95.9,20.2,2.7,원자재부족,98.47
PRD-001181,LINE-02,PRD004,2024-03-25,야간,1776,1552,87.4,22.5,0.7,라인전환,96.97
PRD-001182,LINE-02,PRD004,2024-03-26,주간,1729,1780,102.9,23.6,,,99.31
PRD-001183,LINE-02,PRD004,2024-03-27,주간,1652,1680,101.7,20.3,,,97.76
PRD-001184,LINE-02,PRD004,2024-03-28,주간,1663,1505,90.5,22.8,,,98.22
PRD-001185,LINE-02,PRD004,2024-03-29,야간,1697,1482,87.3,22.3,,,97.98
PRD-001186,LINE-02,PRD004,2024-03-30,주간,1562,1555,99.6,21.3,,,96.07
PRD-001187,LINE-02,PRD004,2024-03-31,주간,1643,1423,86.6,21.2,,,99.3
PRD-001188,LINE-02,PRD004,2024-04-01,야간,1625,1504,92.6,20.7,1.3,원자재부족,98.92
PRD-001189,LINE-02,PRD004,2024-04-02,야간,1662,1443,86.8,22.3,,,98.25
PRD-001190,LINE-02,PRD004,2024-04-03,주간,1809,1749,96.7,22.2,,,98.46
PRD-001191,LINE-02,PRD004,2024-04-04,야간,1595,1578,98.9,20.4,,,96.9
PRD-001192,LINE-02,PRD004,2024-04-05,주간,1569,309,19.7,2.7,21.0,계획정비,98.05
PRD-001193,LINE-02,PRD004,2024-04-06,주간,1737,656,37.8,6.2,16.8,설비고장,91.03
PRD-001194,LINE-02,PRD004,2024-04-07,야간,1589,1357,85.4,22.4,,,98.56
PRD-001195,LINE-02,PRD004,2024-04-08,야간,1643,1507,91.7,21.2,,,99.07
PRD-001196,LINE-02,PRD004,2024-04-09,주간,1613,1557,96.5,20.7,,,97.05
PRD-001197,LINE-02,PRD004,2024-04-10,주간,1816,1816,100.0,22.7,,,96.19
PRD-001198,LINE-02,PRD006,2024-04-11,주간,1668,1178,70.6,20.8,2.3,라인전환,97.08
PRD-001199,LINE-02,PRD006,2024-04-12,야간,1744,1536,88.1,20.0,,,96.35
PRD-001200,LINE-02,PRD006,2024-04-13,야간,1672,1547,92.5,22.8,,,96.34
PRD-001201,LINE-02,PRD006,2024-04-14,야간,1758,1810,103.0,22.4,,,97.21
PRD-001202,LINE-02,PRD006,2024-04-15,주간,1791,191,10.7,9.2,14.1,설비고장,95.41
PRD-001203,LINE-02,PRD006,2024-04-16,주간,1575,1397,88.7,21.2,1.5,원자재부족,97.49
PRD-001204,LINE-02,PRD006,2024-04-17,주간,1812,458,25.3,9.6,13.4,설비고장,88.96
PRD-001205,LINE-02,PRD006,2024-04-18,주간,1652,1670,101.1,21.3,,,97.34
PRD-001206,LINE-02,PRD006,2024-04-19,주간,1812,1685,93.0,21.2,,,98.22
PRD-001207,LINE-02,PRD006,2024-04-20,야간,1741,1773,101.8,20.4,,,97.48
PRD-001208,LINE-02,PRD006,2024-04-21,야간,1538,1598,103.9,20.8,,,98.55
PRD-001209,LINE-02,PRD006,2024-04-22,주간,1617,58,3.6,4.0,19.3,계획정비,99.11
PRD-001210,LINE-02,PRD006,2024-04-23,야간,1621,1643,101.4,20.7,,,96.06
PRD-001211,LINE-02,PRD006,2024-04-24,주간,1707,1572,92.1,22.1,,,96.61
PRD-001212,LINE-02,PRD006,2024-04-25,야간,1577,1496,94.9,21.4,,,98.16
PRD-001213,LINE-02,PRD006,2024-04-26,주간,1547,1415,91.5,20.6,,,98.23
PRD-001214,LINE-02,PRD006,2024-04-27,야간,1818,1573,86.5,21.7,2.9,품질문제,98.53
PRD-001215,LINE-02,PRD006,2024-04-28,야간,1764,1700,96.4,22.5,,,98.78
PRD-001216,LINE-02,PRD006,2024-04-29,야간,1672,1675,100.2,21.1,,,96.65
PRD-001217,LINE-02,PRD006,2024-04-30,주간,1650,89,5.4,3.1,20.9,계획정비,96.72
PRD-001218,LINE-02,PRD006,2024-05-01,주간,1763,1722,97.7,20.9,1.3,설비고장,98.14
PRD-001219,LINE-02,PRD006,2024-05-02,주간,1630,1512,92.8,21.4,,,98.88
PRD-001220,LINE-02,PRD006,2024-05-03,야간,1689,1493,88.4,21.0,2.6,설비고장,98.21
PRD-001221,LINE-02,PRD006,2024-05-04,야간,1642,1491,90.8,21.8,,,96.55
PRD-001222,LINE-02,PRD006,2024-05-05,야간,1655,1659,100.2,22.2,,,96.82
PRD-001223,LINE-02,PRD006,2024-05-06,주간,1780,1547,86.9,20.8,1.2,원자재부족,98.68
PRD-001224,LINE-02,PRD006,2024-05-07,야간,1656,1606,97.0,23.1,,,98.32
PRD-001225,LINE-02,PRD006,2024-05-08,야간,1690,1569,92.8,22.0,,,98.89
PRD-001226,LINE-02,PRD006,2024-05-09,야간,1619,1548,95.6,23.1,,,98.39
PRD-001227,LINE-02,PRD006,2024-05-10,주간,1656,1470,88.8,22.5,2.0,설비고장,98.1
PRD-001228,LINE-02,PRD006,2024-05-11,주간,1699,1604,94.4,23.8,2.0,계획정비,97.93
PRD-001229,LINE-02,PRD006,2024-05-12,주간,1604,1514,94.4,21.3,,,99.13
PRD-001230,LINE-02,PRD006,2024-05-13,주간,1709,1790,104.7,23.9,,,96.39
PRD-001231,LINE-02,PRD006,2024-05-14,주간,1606,1597,99.4,20.0,2.2,라인전환,99.48
PRD-001232,LINE-02,PRD006,2024-05-15,주간,1690,1678,99.3,21.8,,,96.21
PRD-001233,LINE-02,PRD006,2024-05-16,야간,1547,1438,93.0,21.7,0.9,품질문제,98.65
PRD-001234,LINE-02,PRD006,2024-05-17,주간,1725,1515,87.8,23.2,,,96.34
PRD-001235,LINE-02,PRD006,2024-05-18,주간,1794,264,14.7,3.0,20.5,계획정비,97.03
PRD-001236,LINE-02,PRD006,2024-05-19,주간,1707,1710,100.2,22.1,2.7,라인전환,97.27
PRD-001237,LINE-02,PRD006,2024-05-20,야간,1672,1568,93.8,20.6,,,96.45
PRD-001238,LINE-02,PRD006,2024-05-21,야간,1601,1633,102.0,20.6,1.4,라인전환,98.61
PRD-001239,LINE-02,PRD006,2024-05-22,야간,1635,1440,88.1,22.1,,,99.24
PRD-001240,LINE-02,PRD006,2024-05-23,야간,1674,1584,94.6,20.1,,,97.2
PRD-001241,LINE-02,PRD006,2024-05-24,주간,1616,1625,100.6,22.6,,,97.61
PRD-001242,LINE-02,PRD006,2024-05-25,주간,1779,1790,100.6,23.0,,,96.11
PRD-001243,LINE-02,PRD006,2024-05-26,주간,1682,1521,90.4,23.9,1.9,원자재부족,96.86
PRD-001244,LINE-02,PRD006,2024-05-27,주간,1601,1590,99.3,20.2,,,97.93
PRD-001245,LINE-02,PRD006,2024-05-28,야간,1554,1601,103.0,20.2,,,98.05
PRD-001246,LINE-02,PRD006,2024-05-29,주간,1761,1609,91.4,20.8,0.7,원자재부족,96.35
PRD-001247,LINE-02,PRD006,2024-05-30,전일,1659,900,54.2,16.4,6.0,설비고장,89.75
PRD-001248,LINE-02,PRD006,2024-05-31,주간,1653,1494,90.4,21.3,,,96.99
PRD-001249,LINE-02,PRD006,2024-06-01,야간,1634,1610,98.5,22.5,2.4,원자재부족,97.71
PRD-001250,LINE-02,PRD006,2024-06-02,주간,1755,1727,98.4,23.7,,,98.23
PRD-001251,LINE-02,PRD006,2024-06-03,야간,1602,1460,91.1,21.3,,,96.36
PRD-001252,LINE-02,PRD006,2024-06-04,야간,1629,1447,88.8,23.1,,,98.14
PRD-001253,LINE-02,PRD006,2024-06-05,야간,1724,1737,100.8,20.9,,,99.27
PRD-001254,LINE-02,PRD006,2024-06-06,야간,1745,1772,101.5,21.8,,,97.38
PRD-001255,LINE-02,PRD006,2024-06-07,주간,1814,1670,92.1,23.9,,,96.07
PRD-001256,LINE-02,PRD006,2024-06-08,야간,1620,1498,92.5,21.7,,,97.95
PRD-001257,LINE-02,PRD006,2024-06-09,주간,1662,1503,90.4,21.0,,,97.68
PRD-001258,LINE-02,PRD006,2024-06-10,야간,1549,1520,98.1,21.0,,,98.05
PRD-001259,LINE-02,PRD006,2024-06-11,주간,1634,263,16.1,3.8,19.6,계획정비,97.65
PRD-001260,LINE-02,PRD006,2024-06-12,야간,1773,1816,102.4,22.3,,,97.53
PRD-001261,LINE-02,PRD006,2024-06-13,주간,1696,1718,101.3,20.6,,,99.05
PRD-001262,LINE-02,PRD006,2024-06-14,주간,1640,1647,100.4,20.7,,,97.61
PRD-001263,LINE-02,PRD006,2024-06-15,주간,1738,1566,90.1,20.6,,,97.5
PRD-001264,LINE-02,PRD006,2024-06-16,야간,1553,1627,104.8,20.1,,,96.11
PRD-001265,LINE-02,PRD006,2024-06-17,주간,1701,1661,97.6,22.3,,,98.73
PRD-001266,LINE-02,PRD006,2024-06-18,야간,1779,1543,86.7,22.4,,,98.63
PRD-001267,LINE-02,PRD006,2024-06-19,주간,1665,1708,102.6,22.6,2.1,품질문제,97.59
PRD-001268,LINE-02,PRD006,2024-06-20,야간,1620,1579,97.5,20.1,,,97.5
PRD-001269,LINE-02,PRD006,2024-06-21,주간,1757,1680,95.6,23.1,,,97.24
PRD-001270,LINE-02,PRD006,2024-06-22,주간,1758,1566,89.1,20.4,,,99.31
PRD-001271,LINE-02,PRD004,2024-06-23,주간,1786,1625,91.0,21.2,2.8,라인전환,96.95
PRD-001272,LINE-02,PRD004,2024-06-24,주간,1788,506,28.3,2.5,19.6,계획정비,96.09
PRD-001273,LINE-02,PRD004,2024-06-25,야간,1662,198,11.9,12.3,11.5,설비고장,96.72
PRD-001274,LINE-02,PRD004,2024-06-26,야간,1596,1656,103.8,23.0,,,96.67
PRD-001275,LINE-02,PRD004,2024-06-27,주간,1568,1476,94.1,21.5,,,99.37
PRD-001276,LINE-02,PRD004,2024-06-28,야간,1625,1402,86.3,20.9,,,98.28
PRD-001277,LINE-02,PRD004,2024-06-29,야간,1540,1605,104.2,20.2,,,96.62
PRD-001278,LINE-02,PRD004,2024-06-30,주간,1576,1487,94.4,20.2,,,99.03
PRD-001279,LINE-02,PRD004,2024-07-01,주간,1581,1398,88.4,23.0,,,96.64
PRD-001280,LINE-02,PRD004,2024-07-02,야간,1594,386,24.2,16.7,6.8,설비고장,90.89
PRD-001281,LINE-02,PRD004,2024-07-03,주간,1787,979,54.8,11.6,10.9,설비고장,94.5
PRD-001282,LINE-02,PRD004,2024-07-04,야간,1656,1429,86.3,21.9,,,99.14
PRD-001283,LINE-02,PRD004,2024-07-05,야간,1536,1451,94.5,20.5,,,97.28
PRD-001284,LINE-02,PRD004,2024-07-06,주간,1751,1786,102.0,20.5,,,98.82
PRD-001285,LINE-02,PRD004,2024-07-07,주간,1742,1579,90.6,21.0,,,98.56
PRD-001286,LINE-02,PRD004,2024-07-08,야간,1706,1626,95.3,23.0,1.6,원자재부족,98.03
PRD-001287,LINE-02,PRD004,2024-07-09,주간,1549,1377,88.9,20.1,,,98.92
PRD-001288,LINE-02,PRD004,2024-07-10,주간,1674,861,51.4,12.8,9.6,설비고장,93.19
PRD-001289,LINE-02,PRD004,2024-07-11,야간,1569,1421,90.6,21.3,,,96.89
PRD-001290,LINE-02,PRD004,2024-07-12,야간,1563,1596,102.1,20.3,,,98.25
PRD-001291,LINE-02,PRD004,2024-07-13,주간,1816,452,24.9,2.5,20.1,계획정비,96.44
PRD-001292,LINE-02,PRD004,2024-07-14,주간,1814,1894,104.4,21.6,,,99.49
PRD-001293,LINE-02,PRD004,2024-07-15,야간,1599,1364,85.3,22.1,,,97.97
PRD-001294,LINE-02,PRD004,2024-07-16,주간,1689,273,16.2,4.8,17.2,계획정비,96.58
PRD-001295,LINE-02,PRD004,2024-07-17,주간,1783,1596,89.5,22.2,,,97.48
PRD-001296,LINE-02,PRD004,2024-07-18,야간,1815,436,24.0,16.6,5.5,설비고장,96.04
PRD-001297,LINE-02,PRD004,2024-07-19,야간,1608,536,33.3,6.9,,,93.35
PRD-001298,LINE-02,PRD004,2024-07-20,주간,1674,1476,88.2,21.6,,,97.47
PRD-001299,LINE-02,PRD004,2024-07-21,야간,1636,1464,89.5,20.6,,,98.54
PRD-001300,LINE-02,PRD004,2024-07-22,주간,1729,1732,100.2,22.5,,,97.83
PRD-001301,LINE-02,PRD004,2024-07-23,야간,1662,1686,101.4,20.6,,,98.64
PRD-001302,LINE-02,PRD004,2024-07-24,야간,1809,1552,85.8,20.5,,,98.05
PRD-001303,LINE-02,PRD004,2024-07-25,주간,1754,1569,89.5,20.4,,,99.36
PRD-001304,LINE-02,PRD004,2024-07-26,야간,1780,1689,94.9,21.7,,,99.03
PRD-001305,LINE-02,PRD004,2024-07-27,야간,1720,1575,91.6,23.9,0.8,계획정비,96.85
PRD-001306,LINE-02,PRD004,2024-07-28,야간,1565,1574,100.6,22.2,,,97.32
PRD-001307,LINE-02,PRD004,2024-07-29,주간,1706,1720,100.8,22.3,2.4,품질문제,98.03
PRD-001308,LINE-02,PRD004,2024-07-30,야간,1742,1494,85.8,23.4,,,97.83
PRD-001309,LINE-02,PRD004,2024-07-31,주간,1716,1725,100.5,20.9,,,98.21
PRD-001310,LINE-02,PRD004,2024-08-01,야간,1544,1337,86.6,21.4,,,97.23
PRD-001311,LINE-02,PRD004,2024-08-02,야간,1667,991,59.4,14.8,8.9,설비고장,93.03
PRD-001312,LINE-02,PRD004,2024-08-03,야간,1760,1432,81.4,23.4,,,98.16
PRD-001313,LINE-02,PRD004,2024-08-04,야간,1799,1436,79.8,21.3,,,96.65
PRD-001314,LINE-02,PRD004,2024-08-05,야간,1636,1521,93.0,23.0,,,97.13
PRD-001315,LINE-02,PRD004,2024-08-06,주간,1737,1537,88.5,21.6,,,96.7
PRD-001316,LINE-02,PRD004,2024-08-07,야간,1652,1371,83.0,22.1,,,99.22
PRD-001317,LINE-02,PRD004,2024-08-08,주간,1620,1436,88.6,21.3,,,98.89
PRD-001318,LINE-02,PRD004,2024-08-09,주간,1543,1270,82.3,21.0,,,98.27
PRD-001319,LINE-02,PRD004,2024-08-10,주간,1606,10,0.6,4.4,17.9,계획정비,97.45
PRD-001320,LINE-02,PRD004,2024-08-11,야간,1780,1582,88.9,23.0,,,99.44
PRD-001321,LINE-02,PRD004,2024-08-12,야간,1802,1486,82.5,20.3,,,97.13
PRD-001322,LINE-02,PRD004,2024-08-13,야간,1573,1514,96.2,22.1,2.6,원자재부족,98.52
PRD-001323,LINE-02,PRD004,2024-08-14,야간,1613,1509,93.6,22.5,,,97.53
PRD-001324,LINE-02,PRD004,2024-08-15,야간,1696,1344,79.2,21.9,,,96.22
PRD-001325,LINE-02,PRD004,2024-08-16,주간,1615,1337,82.8,22.9,,,98.46
PRD-001326,LINE-02,PRD004,2024-08-17,야간,1597,1381,86.5,21.3,,,99.07
PRD-001327,LINE-02,PRD004,2024-08-18,주간,1732,1454,83.9,23.9,2.4,라인전환,96.42
PRD-001328,LINE-02,PRD004,2024-08-19,주간,1746,1600,91.6,23.9,,,99.46
PRD-001329,LINE-02,PRD004,2024-08-20,야간,1803,788,43.7,5.2,16.9,설비고장,93.17
PRD-001330,LINE-02,PRD004,2024-08-21,야간,1780,1451,81.5,21.4,,,99.08
PRD-001331,LINE-02,PRD004,2024-08-22,주간,1651,1359,82.3,21.4,,,97.83
PRD-001332,LINE-02,PRD020,2024-08-23,주간,1553,1083,69.7,20.0,2.8,라인전환,96.1
PRD-001333,LINE-02,PRD020,2024-08-24,주간,1590,1425,89.6,22.1,,,96.34
PRD-001334,LINE-02,PRD020,2024-08-25,주간,1701,1609,94.6,22.0,,,97.56
PRD-001335,LINE-02,PRD020,2024-08-26,주간,1791,1662,92.8,23.2,,,97.02
PRD-001336,LINE-02,PRD020,2024-08-27,주간,1795,1568,87.4,24.0,,,99.28
PRD-001337,LINE-02,PRD020,2024-08-28,주간,1665,1337,80.3,21.4,,,96.84
PRD-001338,LINE-02,PRD020,2024-08-29,야간,1639,1558,95.1,23.2,,,98.48
PRD-001339,LINE-02,PRD020,2024-08-30,주간,1685,335,19.9,3.3,19.6,계획정비,98.01
PRD-001340,LINE-02,PRD020,2024-08-31,야간,1575,1452,92.2,23.8,,,97.52
PRD-001341,LINE-02,PRD020,2024-09-01,주간,1566,263,16.8,4.4,19.0,계획정비,99.47
PRD-001342,LINE-02,PRD020,2024-09-02,야간,1547,1607,103.9,23.6,,,98.0
PRD-001343,LINE-02,PRD020,2024-09-03,야간,1544,895,58.0,6.6,15.5,설비고장,88.47
PRD-001344,LINE-02,PRD020,2024-09-04,주간,1587,1466,92.4,23.6,,,98.49
PRD-001345,LINE-02,PRD020,2024-09-05,주간,1540,1593,103.4,23.6,1.2,원자재부족,98.31
PRD-001346,LINE-02,PRD020,2024-09-06,야간,1774,1639,92.4,20.2,1.1,품질문제,99.09
PRD-001347,LINE-02,PRD020,2024-09-07,야간,1595,1636,102.6,21.6,2.6,계획정비,96.97
PRD-001348,LINE-02,PRD020,2024-09-08,야간,1735,43,2.5,5.8,16.8,설비고장,88.63
PRD-001349,LINE-02,PRD020,2024-09-09,주간,1690,84,5.0,5.0,17.1,계획정비,98.5
PRD-001350,LINE-02,PRD020,2024-09-10,야간,1611,1614,100.2,23.3,,,99.33
PRD-001351,LINE-02,PRD020,2024-09-11,야간,1685,1444,85.7,20.4,,,98.92
PRD-001352,LINE-02,PRD020,2024-09-12,야간,1768,1588,89.8,21.8,2.0,설비고장,98.32
PRD-001353,LINE-02,PRD020,2024-09-13,주간,1548,1320,85.3,21.4,,,99.23
PRD-001354,LINE-02,PRD020,2024-09-14,주간,1721,1597,92.8,23.8,,,96.79
PRD-001355,LINE-02,PRD020,2024-09-15,야간,1743,1490,85.5,20.3,,,97.85
PRD-001356,LINE-02,PRD020,2024-09-16,주간,1813,1561,86.1,21.6,,,98.17
PRD-001357,LINE-02,PRD020,2024-09-17,주간,1577,1373,87.1,20.0,0.6,계획정비,98.69
PRD-001358,LINE-02,PRD020,2024-09-18,주간,1693,10,0.6,5.3,17.7,계획정비,98.0
PRD-001359,LINE-02,PRD020,2024-09-19,야간,1798,1613,89.7,22.5,,,99.46
PRD-001360,LINE-02,PRD020,2024-09-20,야간,1580,1512,95.7,20.9,,,98.56
PRD-001361,LINE-02,PRD020,2024-09-21,야간,1642,1402,85.4,20.6,,,98.49
PRD-001362,LINE-02,PRD020,2024-09-22,주간,1572,1533,97.5,23.8,,,97.46
PRD-001363,LINE-02,PRD020,2024-09-23,야간,1647,1519,92.2,22.7,1.8,원자재부족,96.76
PRD-001364,LINE-02,PRD020,2024-09-24,야간,1714,1765,103.0,21.5,,,97.37
PRD-001365,LINE-02,PRD020,2024-09-25,야간,1666,1717,103.1,20.2,,,97.93
PRD-001366,LINE-02,PRD020,2024-09-26,야간,1685,1493,88.6,20.1,,,97.99
PRD-001367,LINE-02,PRD020,2024-09-27,야간,1732,1738,100.3,22.3,,,96.53
PRD-001368,LINE-02,PRD020,2024-09-28,야간,1748,1752,100.2,21.3,,,98.14
PRD-001369,LINE-02,PRD020,2024-09-29,주간,1730,1742,100.7,20.1,,,99.04
PRD-001370,LINE-02,PRD020,2024-09-30,주간,1795,1598,89.0,23.8,,,96.23
PRD-001371,LINE-02,PRD020,2024-10-01,야간,1672,1656,99.0,21.2,,,96.56
PRD-001372,LINE-02,PRD020,2024-10-02,야간,1798,1675,93.2,22.8,,,98.97
PRD-001373,LINE-02,PRD020,2024-10-03,주간,1664,1665,100.1,23.5,,,97.67
PRD-001374,LINE-02,PRD020,2024-10-04,주간,1640,1538,93.8,21.8,1.7,라인전환,97.2
PRD-001375,LINE-02,PRD020,2024-10-05,주간,1574,141,9.0,3.6,20.1,계획정비,99.48
PRD-001376,LINE-02,PRD020,2024-10-06,주간,1628,1615,99.2,21.4,,,97.73
PRD-001377,LINE-02,PRD020,2024-10-07,야간,1781,1582,88.8,23.9,,,96.08
PRD-001378,LINE-02,PRD020,2024-10-08,야간,1604,1461,91.1,24.0,,,96.95
PRD-001379,LINE-02,PRD020,2024-10-09,주간,1694,1484,87.6,22.9,,,97.33
PRD-001380,LINE-02,PRD020,2024-10-10,야간,1767,1803,102.0,21.6,,,99.3
PRD-001381,LINE-02,PRD020,2024-10-11,주간,1612,1664,103.2,23.2,,,99.02
PRD-001382,LINE-02,PRD020,2024-10-12,주간,1573,719,45.7,5.0,18.3,설비고장,89.39
PRD-001383,LINE-02,PRD020,2024-10-13,야간,1538,1311,85.2,23.5,,,96.55
PRD-001384,LINE-02,PRD020,2024-10-14,주간,1727,1679,97.2,22.8,,,98.61
PRD-001385,LINE-02,PRD020,2024-10-15,주간,1810,1539,85.0,20.8,,,97.35
PRD-001386,LINE-02,PRD020,2024-10-16,주간,1739,1650,94.9,21.9,,,98.07
PRD-001387,LINE-02,PRD020,2024-10-17,주간,1682,1456,86.6,21.1,,,98.01
PRD-001388,LINE-02,PRD020,2024-10-18,주간,1590,1621,101.9,20.6,,,98.07
PRD-001389,LINE-02,PRD020,2024-10-19,주간,1658,1682,101.4,22.1,,,99.39
PRD-001390,LINE-02,PRD020,2024-10-20,주간,1554,1427,91.8,22.5,,,96.28
PRD-001391,LINE-02,PRD020,2024-10-21,야간,1730,1580,91.3,22.8,,,99.36
PRD-001392,LINE-02,PRD020,2024-10-22,야간,1639,1658,101.2,22.0,,,97.1
PRD-001393,LINE-02,PRD020,2024-10-23,야간,1585,1566,98.8,21.9,,,99.23
PRD-001394,LINE-02,PRD020,2024-10-24,야간,1666,1463,87.8,21.7,0.8,품질문제,97.34
PRD-001395,LINE-02,PRD020,2024-10-25,주간,1771,1826,103.1,22.4,,,96.33
PRD-001396,LINE-02,PRD020,2024-10-26,야간,1542,1431,92.8,23.3,,,96.97
PRD-001397,LINE-02,PRD020,2024-10-27,야간,1661,1694,102.0,23.9,2.9,설비고장,99.34
PRD-001398,LINE-02,PRD020,2024-10-28,야간,1678,1498,89.3,20.1,,,96.56
PRD-001399,LINE-02,PRD020,2024-10-29,야간,1571,1376,87.6,21.4,,,98.41
PRD-001400,LINE-02,PRD005,2024-10-30,야간,1664,1281,77.0,22.8,3.8,라인전환,99.16
PRD-001401,LINE-02,PRD005,2024-10-31,주간,1702,1559,91.6,23.6,,,98.74
PRD-001402,LINE-02,PRD005,2024-11-01,야간,1770,1592,89.9,23.6,,,99.08
PRD-001403,LINE-02,PRD005,2024-11-02,야간,1677,1627,97.0,20.3,,,96.68
PRD-001404,LINE-02,PRD005,2024-11-03,주간,1759,1661,94.4,22.5,,,98.89
PRD-001405,LINE-02,PRD005,2024-11-04,주간,1628,1704,104.7,23.3,,,99.35
PRD-001406,LINE-02,PRD005,2024-11-05,야간,1747,1553,88.9,21.0,,,98.45
PRD-001407,LINE-02,PRD005,2024-11-06,야간,1621,1387,85.6,20.3,,,99.18
PRD-001408,LINE-02,PRD005,2024-11-07,주간,1707,1709,100.1,23.7,,,96.69
PRD-001409,LINE-02,PRD005,2024-11-08,주간,1628,1389,85.3,23.5,,,97.29
PRD-001410,LINE-02,PRD005,2024-11-09,주간,1661,322,19.4,8.6,13.7,설비고장,88.31
PRD-001411,LINE-02,PRD005,2024-11-10,주간,1683,364,21.6,4.9,18.1,계획정비,99.24
PRD-001412,LINE-02,PRD005,2024-11-11,야간,1562,1440,92.2,21.4,,,98.63
PRD-001413,LINE-02,PRD005,2024-11-12,주간,1720,1598,92.9,22.2,1.0,원자재부족,96.4
PRD-001414,LINE-02,PRD005,2024-11-13,주간,1721,1654,96.1,22.6,,,97.68
PRD-001415,LINE-02,PRD005,2024-11-14,주간,1809,1882,104.0,22.0,,,98.65
PRD-001416,LINE-02,PRD005,2024-11-15,주간,1756,259,14.7,4.7,,,97.93
PRD-001417,LINE-02,PRD005,2024-11-16,주간,1703,1449,85.1,22.3,,,99.15
PRD-001418,LINE-02,PRD005,2024-11-17,야간,1690,1745,103.3,21.1,,,97.36
PRD-001419,LINE-02,PRD005,2024-11-18,야간,1609,1430,88.9,21.6,,,97.58
PRD-001420,LINE-02,PRD005,2024-11-19,주간,1757,1565,89.1,20.2,,,98.6
PRD-001421,LINE-02,PRD005,2024-11-20,주간,1700,1699,99.9,23.5,,,97.26
PRD-001422,LINE-02,PRD005,2024-11-21,주간,1790,1611,90.0,21.2,,,96.63
PRD-001423,LINE-02,PRD005,2024-11-22,야간,1743,1732,99.4,23.9,,,96.58
PRD-001424,LINE-02,PRD005,2024-11-23,주간,1618,1694,104.7,20.3,0.5,설비고장,98.17
PRD-001425,LINE-02,PRD005,2024-11-24,주간,1623,1503,92.6,20.4,,,98.26
PRD-001426,LINE-02,PRD005,2024-11-25,주간,1656,1415,85.4,23.6,,,96.92
PRD-001427,LINE-02,PRD005,2024-11-26,주간,1719,1788,104.0,23.5,,,96.61
PRD-001428,LINE-02,PRD005,2024-11-27,야간,1667,1712,102.7,21.1,,,97.68
PRD-001429,LINE-02,PRD005,2024-11-28,야간,1731,1481,85.6,21.7,,,96.61
PRD-001430,LINE-02,PRD005,2024-11-29,야간,1812,1857,102.5,22.9,,,96.94
PRD-001431,LINE-02,PRD005,2024-11-30,주간,1590,1570,98.7,24.0,1.9,계획정비,97.96
