DEFECT_ID,LINE_ID,EQUIPMENT_ID,PRODUCT_ID,DEFECT_DATE,DEFECT_TYPE,INSPECTED_QTY,DEFECT_QTY,DEFECT_RATE_PCT,SEVERITY,DISPOSITION,REWORK_COST_KRW,ROOT_CAUSE
DFT-000725,LINE-02,EQP003,PRD006,2023-04-08,치수불량,194,2,1.03,MINOR,재작업,,환경요인
DFT-000726,LINE-01,EQP001,PRD003,2024-12-06,기능불량,340,5,1.47,MINOR,폐기,,설비마모
DFT-000727,LINE-02,EQP013,PRD020,2023-11-21,외관불량,123,1,0.81,CRITICAL,폐기,,공정파라미터
DFT-000728,LINE-06,EQP009,PRD018,2023-04-27,기능불량,214,1,0.47,MINOR,폐기,,원자재불량
DFT-000729,LINE-03,EQP012,PRD008,2023-05-04,기능불량,370,6,1.62,MINOR,특채,,환경요인
DFT-000730,LINE-03,EQP004,PRD007,2024-12-31,용접불량,66,1,1.52,CRITICAL,재작업,1683072,설비마모
DFT-000731,LINE-01,EQP011,PRD001,2023-10-14,치수불량,416,7,1.68,MINOR,폐기,,원자재불량
DFT-000732,LINE-03,EQP012,PRD008,2023-07-29,치수불량,199,2,1.01,CRITICAL,특채,,환경요인
DFT-000733,LINE-02,EQP003,PRD020,2024-02-07,외관불량,487,8,1.64,MINOR,특채,,작업자오류
DFT-000734,LINE-05,EQP007,PRD013,2024-10-19,조립불량,303,5,1.65,MAJOR,특채,,
DFT-000735,LINE-01,EQP011,PRD003,2023-12-15,치수불량,301,3,1.0,MINOR,재작업,,작업자오류
DFT-000736,LINE-06,EQP015,PRD018,2024-11-09,치수불량,264,5,1.89,MINOR,폐기,,설비마모
DFT-000737,LINE-02,EQP013,PRD004,2024-02-06,외관불량,297,21,7.07,MAJOR,특채,,환경요인
DFT-000738,LINE-05,EQP008,PRD014,2024-03-19,조립불량,311,5,1.61,MINOR,폐기,,설비마모
DFT-000739,LINE-01,EQP002,PRD001,2024-04-19,기능불량,342,6,1.75,MINOR,특채,,환경요인
DFT-000740,LINE-04,EQP006,PRD011,2024-05-19,외관불량,55,3,5.45,MINOR,폐기,,환경요인
DFT-000741,LINE-06,EQP015,PRD018,2023-06-14,기능불량,276,4,1.45,MAJOR,재작업,,설비마모
DFT-000742,LINE-04,EQP006,PRD012,2024-07-12,외관불량,224,2,0.89,MINOR,특채,,설비마모
DFT-000743,LINE-04,EQP006,PRD012,2024-07-07,외관불량,413,3,0.73,MINOR,재작업,346159,원자재불량
DFT-000744,LINE-05,EQP008,PRD013,2024-02-17,외관불량,155,1,0.65,MINOR,특채,,공정파라미터
DFT-000745,LINE-03,EQP005,PRD010,2023-10-21,치수불량,52,1,1.92,MAJOR,폐기,,작업자오류
DFT-000746,LINE-01,EQP002,PRD002,2024-06-01,치수불량,227,2,0.88,MAJOR,폐기,,
DFT-000747,LINE-04,EQP006,PRD011,2024-03-07,외관불량,439,28,6.38,MINOR,폐기,,작업자오류
DFT-000748,LINE-06,EQP015,PRD017,2024-10-24,치수불량,444,6,1.35,MAJOR,폐기,,
DFT-000749,LINE-03,EQP005,PRD010,2024-11-04,치수불량,153,1,0.65,CRITICAL,특채,,
DFT-000750,LINE-01,EQP001,PRD002,2023-03-13,외관불량,319,5,1.57,MAJOR,특채,,공정파라미터
DFT-000751,LINE-04,EQP006,PRD012,2024-10-06,외관불량,175,2,1.14,MINOR,특채,,원자재불량
DFT-000752,LINE-02,EQP003,PRD005,2024-09-19,치수불량,278,3,1.08,MINOR,재작업,1720312,공정파라미터
DFT-000753,LINE-02,EQP013,PRD004,2024-06-26,외관불량,335,3,0.9,MAJOR,특채,,설비마모
DFT-000754,LINE-03,EQP004,PRD008,2024-01-23,용접불량,69,1,1.45,MAJOR,특채,,환경요인
DFT-000755,LINE-04,EQP006,PRD012,2024-07-10,도장불량,346,1,0.29,MAJOR,특채,,작업자오류
DFT-000756,LINE-04,EQP006,PRD011,2024-09-03,도장불량,140,2,1.43,MAJOR,특채,,
DFT-000757,LINE-04,EQP006,PRD011,2024-02-09,외관불량,373,4,1.07,MINOR,재작업,973516,공정파라미터
DFT-000758,LINE-05,EQP008,PRD016,2024-03-30,외관불량,167,2,1.2,MINOR,특채,,설비마모
DFT-000759,LINE-03,EQP012,PRD010,2023-02-16,치수불량,306,4,1.31,MINOR,특채,,원자재불량
DFT-000760,LINE-02,EQP013,PRD006,2024-01-06,치수불량,267,2,0.75,MINOR,폐기,,
DFT-000761,LINE-02,EQP003,PRD006,2023-08-30,외관불량,146,1,0.68,MINOR,특채,,작업자오류
DFT-000762,LINE-05,EQP014,PRD016,2023-04-24,기능불량,158,1,0.63,MAJOR,폐기,,원자재불량
DFT-000763,LINE-02,EQP013,PRD020,2024-04-28,외관불량,356,4,1.12,MAJOR,재작업,1435211,환경요인
DFT-000764,LINE-04,EQP006,PRD012,2023-01-12,도장불량,381,3,0.79,MINOR,재작업,,환경요인
DFT-000765,LINE-04,EQP006,PRD011,2024-06-07,외관불량,458,4,0.87,MINOR,재작업,185887,작업자오류
DFT-000766,LINE-05,EQP008,PRD014,2023-11-14,기능불량,360,3,0.83,MINOR,폐기,,작업자오류
DFT-000767,LINE-03,EQP012,PRD010,2024-01-26,용접불량,81,1,1.23,MINOR,특채,,환경요인
DFT-000768,LINE-02,EQP003,PRD005,2024-04-12,치수불량,269,5,1.86,MINOR,특채,,설비마모
DFT-000769,LINE-02,EQP003,PRD004,2023-11-28,치수불량,304,22,7.24,MAJOR,폐기,,설비마모
DFT-000770,LINE-04,EQP006,PRD012,2024-05-02,도장불량,404,26,6.44,MINOR,폐기,,작업자오류
DFT-000771,LINE-04,EQP006,PRD011,2024-07-21,외관불량,496,43,8.67,MINOR,재작업,1879459,
DFT-000772,LINE-05,EQP014,PRD013,2024-02-17,기능불량,321,3,0.93,MAJOR,특채,,원자재불량
DFT-000773,LINE-02,EQP003,PRD006,2024-11-08,외관불량,232,2,0.86,MAJOR,재작업,,설비마모
DFT-000774,LINE-05,EQP008,PRD015,2024-07-02,조립불량,368,5,1.36,MAJOR,폐기,,설비마모
DFT-000775,LINE-05,EQP014,PRD014,2024-02-16,조립불량,172,1,0.58,CRITICAL,특채,,작업자오류
DFT-000776,LINE-04,EQP006,PRD012,2023-02-12,외관불량,239,1,0.42,MINOR,폐기,,원자재불량
DFT-000777,LINE-06,EQP009,PRD017,2023-04-25,외관불량,199,17,8.54,MINOR,특채,,
DFT-000778,LINE-01,EQP011,PRD002,2023-07-15,기능불량,85,1,1.18,MAJOR,폐기,,환경요인
DFT-000779,LINE-05,EQP008,PRD014,2024-08-17,외관불량,170,13,7.65,MINOR,특채,,
DFT-000780,LINE-01,EQP010,PRD001,2023-05-28,외관불량,492,47,9.55,MAJOR,특채,,설비마모
DFT-000781,LINE-06,EQP015,PRD017,2023-06-03,기능불량,423,6,1.42,MINOR,특채,,환경요인
DFT-000782,LINE-05,EQP014,PRD013,2023-09-27,외관불량,189,2,1.06,MAJOR,재작업,1790573,공정파라미터
DFT-000783,LINE-04,EQP006,PRD011,2023-11-12,외관불량,482,7,1.45,MINOR,폐기,,작업자오류
DFT-000784,LINE-05,EQP008,PRD013,2023-11-10,기능불량,244,1,0.41,MINOR,특채,,설비마모
DFT-000785,LINE-01,EQP010,PRD003,2024-02-06,기능불량,496,2,0.4,MINOR,재작업,,원자재불량
DFT-000786,LINE-04,EQP006,PRD012,2023-02-23,외관불량,478,47,9.83,MINOR,폐기,,설비마모
DFT-000787,LINE-01,EQP010,PRD003,2024-09-24,기능불량,269,3,1.12,MINOR,특채,,원자재불량
DFT-000788,LINE-05,EQP014,PRD014,2024-05-02,외관불량,358,3,0.84,MAJOR,폐기,,원자재불량
DFT-000789,LINE-01,EQP002,PRD003,2024-08-30,치수불량,405,6,1.48,MAJOR,특채,,공정파라미터
DFT-000790,LINE-05,EQP007,PRD013,2023-01-19,조립불량,266,2,0.75,MINOR,재작업,1663318,
DFT-000791,LINE-06,EQP009,PRD017,2024-11-22,치수불량,88,1,1.14,MAJOR,재작업,923529,원자재불량
DFT-000792,LINE-02,EQP003,PRD005,2024-04-05,치수불량,363,4,1.1,CRITICAL,재작업,825935,원자재불량
DFT-000793,LINE-01,EQP002,PRD003,2024-06-30,외관불량,459,8,1.74,MAJOR,특채,,공정파라미터
DFT-000794,LINE-03,EQP005,PRD009,2023-06-07,치수불량,251,3,1.2,MINOR,특채,,작업자오류
DFT-000795,LINE-01,EQP001,PRD003,2023-02-11,기능불량,386,7,1.81,MINOR,재작업,737082,공정파라미터
DFT-000796,LINE-01,EQP010,PRD003,2023-02-24,치수불량,328,5,1.52,MINOR,폐기,,공정파라미터
DFT-000797,LINE-06,EQP009,PRD018,2024-07-27,기능불량,414,5,1.21,MINOR,특채,,설비마모
DFT-000798,LINE-05,EQP007,PRD015,2024-06-27,외관불량,481,8,1.66,MINOR,재작업,618537,공정파라미터
DFT-000799,LINE-06,EQP015,PRD018,2024-09-02,치수불량,97,9,9.28,MINOR,폐기,,작업자오류
DFT-000800,LINE-04,EQP006,PRD012,2023-05-25,외관불량,488,7,1.43,MAJOR,재작업,1379156,공정파라미터
DFT-000801,LINE-04,EQP006,PRD012,2024-05-23,외관불량,356,29,8.15,MINOR,폐기,,작업자오류
DFT-000802,LINE-02,EQP003,PRD020,2023-05-16,치수불량,245,2,0.82,MAJOR,폐기,,환경요인
DFT-000803,LINE-06,EQP015,PRD017,2024-06-23,기능불량,132,1,0.76,MAJOR,재작업,1177211,설비마모
DFT-000804,LINE-02,EQP003,PRD006,2023-07-31,치수불량,152,15,9.87,MINOR,폐기,,
DFT-000805,LINE-04,EQP006,PRD011,2023-04-22,외관불량,198,1,0.51,MINOR,폐기,,환경요인
DFT-000806,LINE-02,EQP003,PRD005,2024-04-01,치수불량,440,6,1.36,MINOR,폐기,,
DFT-000807,LINE-03,EQP012,PRD009,2023-06-24,기능불량,466,3,0.64,MINOR,재작업,1625539,작업자오류
DFT-000808,LINE-04,EQP006,PRD011,2024-11-28,외관불량,278,5,1.8,MAJOR,재작업,367681,환경요인
DFT-000809,LINE-06,EQP015,PRD018,2023-04-17,기능불량,274,3,1.09,MAJOR,재작업,1112806,원자재불량
DFT-000810,LINE-02,EQP013,PRD004,2023-09-26,치수불량,69,1,1.45,MINOR,폐기,,설비마모
DFT-000811,LINE-02,EQP013,PRD004,2024-11-09,외관불량,313,2,0.64,MAJOR,특채,,
DFT-000812,LINE-01,EQP011,PRD001,2024-03-12,기능불량,244,4,1.64,MINOR,폐기,,작업자오류
DFT-000813,LINE-04,EQP006,PRD011,2023-09-09,도장불량,469,6,1.28,MAJOR,폐기,,공정파라미터
DFT-000814,LINE-04,EQP006,PRD011,2023-04-22,외관불량,166,1,0.6,MINOR,특채,,
DFT-000815,LINE-01,EQP002,PRD003,2024-09-25,치수불량,301,1,0.33,MINOR,재작업,1253441,작업자오류
DFT-000816,LINE-06,EQP015,PRD018,2023-04-15,치수불량,348,3,0.86,MAJOR,특채,,작업자오류
DFT-000817,LINE-05,EQP008,PRD014,2023-07-13,기능불량,68,1,1.47,MINOR,특채,,공정파라미터
DFT-000818,LINE-05,EQP007,PRD015,2023-03-21,조립불량,315,3,0.95,MINOR,특채,,작업자오류
DFT-000819,LINE-06,EQP009,PRD017,2024-04-24,외관불량,471,2,0.42,CRITICAL,재작업,1567211,공정파라미터
DFT-000820,LINE-01,EQP002,PRD001,2023-12-15,기능불량,243,2,0.82,CRITICAL,특채,,설비마모
DFT-000821,LINE-01,EQP001,PRD019,2024-09-21,치수불량,77,5,6.49,MAJOR,폐기,,원자재불량
DFT-000822,LINE-04,EQP006,PRD011,2023-05-23,도장불량,163,2,1.23,MINOR,폐기,,설비마모
DFT-000823,LINE-02,EQP013,PRD004,2023-08-01,외관불량,74,1,1.35,MINOR,재작업,345375,원자재불량
DFT-000824,LINE-03,EQP005,PRD008,2024-11-03,용접불량,226,4,1.77,MINOR,특채,,공정파라미터
DFT-000825,LINE-03,EQP004,PRD008,2023-11-09,기능불량,227,3,1.32,MINOR,폐기,,원자재불량
DFT-000826,LINE-04,EQP006,PRD011,2024-10-10,외관불량,289,1,0.35,MAJOR,폐기,,설비마모
DFT-000827,LINE-02,EQP003,PRD020,2024-12-16,외관불량,455,36,7.91,MAJOR,재작업,960603,작업자오류
DFT-000828,LINE-06,EQP009,PRD018,2023-02-20,기능불량,269,18,6.69,MAJOR,특채,,환경요인
DFT-000829,LINE-02,EQP013,PRD005,2023-06-21,외관불량,361,2,0.55,MINOR,특채,,환경요인
DFT-000830,LINE-03,EQP005,PRD008,2024-08-09,용접불량,82,1,1.22,MAJOR,폐기,,
DFT-000831,LINE-05,EQP008,PRD016,2023-10-05,기능불량,237,1,0.42,MINOR,특채,,환경요인
DFT-000832,LINE-02,EQP003,PRD020,2024-03-22,외관불량,266,3,1.13,MINOR,재작업,,
DFT-000833,LINE-06,EQP009,PRD017,2023-05-11,치수불량,439,8,1.82,MINOR,폐기,,작업자오류
DFT-000834,LINE-06,EQP015,PRD017,2024-10-18,치수불량,197,1,0.51,MAJOR,폐기,,작업자오류
DFT-000835,LINE-04,EQP006,PRD011,2023-12-06,외관불량,152,1,0.66,MINOR,재작업,650523,
DFT-000836,LINE-03,EQP012,PRD008,2023-07-16,치수불량,82,1,1.22,MAJOR,특채,,작업자오류
DFT-000837,LINE-01,EQP011,PRD002,2024-03-06,기능불량,290,3,1.03,MAJOR,폐기,,공정파라미터
DFT-000838,LINE-05,EQP007,PRD013,2023-01-18,조립불량,469,27,5.76,MAJOR,재작업,489664,환경요인
DFT-000839,LINE-01,EQP002,PRD001,2024-01-08,외관불량,312,2,0.64,MINOR,특채,,작업자오류
DFT-000840,LINE-03,EQP004,PRD008,2023-04-12,치수불량,371,6,1.62,MAJOR,특채,,
DFT-000841,LINE-03,EQP004,PRD010,2023-09-28,용접불량,380,25,6.58,MAJOR,특채,,공정파라미터
DFT-000842,LINE-04,EQP006,PRD011,2024-03-27,도장불량,230,1,0.43,MINOR,재작업,676027,
DFT-000843,LINE-06,EQP015,PRD017,2023-06-29,기능불량,456,6,1.32,MAJOR,재작업,,공정파라미터
DFT-000844,LINE-06,EQP009,PRD017,2024-07-30,치수불량,277,20,7.22,MAJOR,재작업,,
DFT-000845,LINE-03,EQP005,PRD008,2023-10-28,치수불량,423,6,1.42,MINOR,재작업,63834,원자재불량
DFT-000846,LINE-04,EQP006,PRD011,2023-12-04,도장불량,368,5,1.36,CRITICAL,폐기,,환경요인
DFT-000847,LINE-05,EQP014,PRD015,2023-03-22,조립불량,406,5,1.23,MINOR,특채,,공정파라미터
DFT-000848,LINE-05,EQP007,PRD013,2024-09-13,외관불량,113,1,0.88,MINOR,폐기,,환경요인
DFT-000849,LINE-04,EQP006,PRD012,2024-11-29,도장불량,170,1,0.59,MAJOR,특채,,
DFT-000850,LINE-01,EQP010,PRD003,2023-10-24,치수불량,484,6,1.24,MINOR,폐기,,원자재불량
DFT-000851,LINE-02,EQP013,PRD005,2024-04-08,치수불량,500,3,0.6,MAJOR,특채,,환경요인
DFT-000852,LINE-05,EQP008,PRD015,2024-03-20,외관불량,187,1,0.53,MINOR,재작업,174513,공정파라미터
DFT-000853,LINE-03,EQP012,PRD009,2023-03-28,치수불량,452,4,0.88,MAJOR,폐기,,작업자오류
DFT-000854,LINE-01,EQP010,PRD003,2023-03-22,외관불량,83,1,1.2,MINOR,특채,,설비마모
DFT-000855,LINE-04,EQP006,PRD012,2023-05-28,도장불량,372,5,1.34,MINOR,폐기,,환경요인
DFT-000856,LINE-05,EQP007,PRD015,2024-04-07,외관불량,154,1,0.65,MAJOR,재작업,,작업자오류
DFT-000857,LINE-06,EQP009,PRD017,2023-06-21,기능불량,495,6,1.21,MINOR,재작업,1397832,설비마모
DFT-000858,LINE-01,EQP001,PRD003,2024-06-08,치수불량,344,5,1.45,MINOR,특채,,환경요인
DFT-000859,LINE-01,EQP010,PRD001,2023-11-21,외관불량,233,3,1.29,CRITICAL,재작업,1526469,원자재불량
DFT-000860,LINE-06,EQP015,PRD017,2024-05-05,외관불량,255,4,1.57,MINOR,폐기,,설비마모
DFT-000861,LINE-04,EQP006,PRD012,2023-06-25,도장불량,404,3,0.74,MAJOR,특채,,원자재불량
DFT-000862,LINE-05,EQP014,PRD016,2023-08-05,조립불량,114,1,0.88,MAJOR,재작업,1534442,
DFT-000863,LINE-02,EQP013,PRD006,2024-11-19,치수불량,456,9,1.97,MINOR,특채,,
DFT-000864,LINE-05,EQP014,PRD013,2023-04-11,조립불량,207,3,1.45,MAJOR,폐기,,설비마모
DFT-000865,LINE-05,EQP007,PRD016,2023-06-13,조립불량,54,1,1.85,MAJOR,특채,,설비마모
DFT-000866,LINE-02,EQP013,PRD004,2024-11-21,외관불량,89,5,5.62,MINOR,재작업,,
DFT-000867,LINE-03,EQP004,PRD008,2024-11-17,치수불량,292,20,6.85,MINOR,폐기,,원자재불량
DFT-000868,LINE-03,EQP012,PRD010,2024-05-05,용접불량,238,1,0.42,MINOR,재작업,,설비마모
DFT-000869,LINE-02,EQP003,PRD004,2023-09-03,치수불량,222,3,1.35,MAJOR,폐기,,작업자오류
DFT-000870,LINE-01,EQP002,PRD002,2023-09-15,치수불량,232,16,6.9,MAJOR,재작업,1181171,
DFT-000871,LINE-06,EQP015,PRD017,2024-02-27,치수불량,204,1,0.49,MAJOR,특채,,설비마모
DFT-000872,LINE-06,EQP015,PRD017,2024-10-19,치수불량,232,3,1.29,CRITICAL,재작업,1537903,공정파라미터
DFT-000873,LINE-02,EQP013,PRD006,2023-04-01,외관불량,150,2,1.33,MINOR,폐기,,
DFT-000874,LINE-06,EQP009,PRD017,2024-06-11,치수불량,401,3,0.75,MAJOR,특채,,작업자오류
DFT-000875,LINE-04,EQP006,PRD012,2024-09-01,외관불량,274,3,1.09,MAJOR,특채,,원자재불량
DFT-000876,LINE-06,EQP015,PRD017,2023-05-03,외관불량,200,14,7.0,MAJOR,재작업,,설비마모
DFT-000877,LINE-02,EQP013,PRD006,2023-02-11,외관불량,154,14,9.09,MINOR,폐기,,
DFT-000878,LINE-02,EQP013,PRD004,2023-07-21,치수불량,187,1,0.53,MINOR,재작업,312918,공정파라미터
DFT-000879,LINE-04,EQP006,PRD012,2024-10-05,외관불량,287,4,1.39,MAJOR,재작업,901914,작업자오류
DFT-000880,LINE-02,EQP013,PRD020,2023-10-19,외관불량,381,4,1.05,MINOR,폐기,,공정파라미터
DFT-000881,LINE-04,EQP006,PRD012,2024-02-04,외관불량,149,13,8.72,MINOR,특채,,원자재불량
DFT-000882,LINE-04,EQP006,PRD011,2023-05-16,외관불량,137,1,0.73,CRITICAL,폐기,,설비마모
DFT-000883,LINE-01,EQP010,PRD003,2024-01-30,기능불량,488,3,0.61,MAJOR,특채,,공정파라미터
DFT-000884,LINE-04,EQP006,PRD011,2023-05-07,외관불량,217,1,0.46,MINOR,재작업,1130945,원자재불량
DFT-000885,LINE-04,EQP006,PRD012,2024-05-28,도장불량,448,22,4.91,MAJOR,폐기,,
DFT-000886,LINE-05,EQP007,PRD014,2024-01-13,조립불량,222,2,0.9,MINOR,특채,,설비마모
DFT-000887,LINE-03,EQP004,PRD010,2024-05-31,기능불량,147,12,8.16,CRITICAL,재작업,,공정파라미터
DFT-000888,LINE-01,EQP002,PRD001,2023-03-14,치수불량,158,14,8.86,MINOR,재작업,1881374,환경요인
DFT-000889,LINE-06,EQP015,PRD017,2024-01-07,외관불량,121,1,0.83,MINOR,재작업,358632,
DFT-000890,LINE-02,EQP013,PRD005,2023-07-29,치수불량,345,5,1.45,MAJOR,재작업,,설비마모
DFT-000891,LINE-05,EQP014,PRD016,2024-10-03,외관불량,457,7,1.53,MINOR,폐기,,
DFT-000892,LINE-04,EQP006,PRD012,2024-07-18,도장불량,250,19,7.6,MAJOR,폐기,,
DFT-000893,LINE-04,EQP006,PRD011,2024-01-28,외관불량,401,5,1.25,MAJOR,폐기,,공정파라미터
DFT-000894,LINE-04,EQP006,PRD011,2023-01-25,외관불량,83,1,1.2,MINOR,특채,,작업자오류
DFT-000895,LINE-06,EQP009,PRD018,2024-09-21,치수불량,138,1,0.72,CRITICAL,재작업,,설비마모
DFT-000896,LINE-06,EQP009,PRD017,2023-09-01,기능불량,346,2,0.58,MAJOR,재작업,1377442,공정파라미터
DFT-000897,LINE-02,EQP003,PRD006,2023-09-13,치수불량,435,5,1.15,MINOR,폐기,,설비마모
DFT-000898,LINE-02,EQP003,PRD020,2023-10-17,치수불량,135,2,1.48,MINOR,재작업,,환경요인
DFT-000899,LINE-03,EQP004,PRD010,2024-10-27,용접불량,243,4,1.65,MINOR,폐기,,원자재불량
DFT-000900,LINE-05,EQP014,PRD015,2023-03-01,조립불량,383,2,0.52,MINOR,특채,,
DFT-000901,LINE-06,EQP015,PRD018,2023-01-15,외관불량,200,12,6.0,MINOR,폐기,,
DFT-000902,LINE-05,EQP008,PRD013,2023-12-09,외관불량,115,2,1.74,MAJOR,특채,,원자재불량
DFT-000903,LINE-04,EQP006,PRD012,2023-03-27,외관불량,87,1,1.15,MINOR,폐기,,작업자오류
DFT-000904,LINE-05,EQP008,PRD016,2024-02-25,조립불량,137,1,0.73,MAJOR,재작업,1910940,원자재불량
DFT-000905,LINE-01,EQP010,PRD003,2024-10-26,기능불량,479,32,6.68,MAJOR,재작업,1783591,
DFT-000906,LINE-01,EQP002,PRD002,2024-01-29,기능불량,177,2,1.13,MAJOR,특채,,공정파라미터
DFT-000907,LINE-05,EQP007,PRD013,2024-06-06,기능불량,325,2,0.62,CRITICAL,재작업,527743,설비마모
DFT-000908,LINE-04,EQP006,PRD011,2024-01-27,외관불량,253,1,0.4,MAJOR,특채,,환경요인
DFT-000909,LINE-05,EQP014,PRD016,2024-04-24,조립불량,89,1,1.12,MINOR,특채,,원자재불량
DFT-000910,LINE-04,EQP006,PRD012,2024-11-16,도장불량,381,6,1.57,CRITICAL,폐기,,공정파라미터
DFT-000911,LINE-06,EQP009,PRD017,2023-01-02,외관불량,98,1,1.02,MAJOR,특채,,작업자오류
DFT-000912,LINE-03,EQP012,PRD007,2023-06-26,기능불량,427,3,0.7,MAJOR,폐기,,작업자오류
DFT-000913,LINE-05,EQP014,PRD015,2024-04-20,조립불량,338,3,0.89,MAJOR,재작업,1999905,설비마모
DFT-000914,LINE-05,EQP014,PRD014,2024-03-05,조립불량,234,14,5.98,MAJOR,특채,,
DFT-000915,LINE-02,EQP003,PRD005,2023-03-30,치수불량,447,4,0.89,MINOR,폐기,,설비마모
DFT-000916,LINE-04,EQP006,PRD012,2023-04-19,외관불량,457,6,1.31,MAJOR,재작업,114921,환경요인
DFT-000917,LINE-05,EQP008,PRD013,2023-05-10,외관불량,323,3,0.93,MAJOR,재작업,,작업자오류
DFT-000918,LINE-01,EQP010,PRD003,2023-09-20,외관불량,485,6,1.24,MAJOR,폐기,,
DFT-000919,LINE-05,EQP008,PRD014,2023-08-16,외관불량,128,12,9.38,MINOR,재작업,1436254,작업자오류
DFT-000920,LINE-01,EQP011,PRD002,2023-10-29,치수불량,369,26,7.05,CRITICAL,특채,,공정파라미터
DFT-000921,LINE-04,EQP006,PRD012,2024-06-23,도장불량,407,4,0.98,MAJOR,특채,,환경요인
DFT-000922,LINE-05,EQP008,PRD013,2023-12-21,기능불량,70,1,1.43,MINOR,특채,,
DFT-000923,LINE-04,EQP006,PRD012,2023-06-12,외관불량,488,4,0.82,MAJOR,특채,,공정파라미터
DFT-000924,LINE-04,EQP006,PRD011,2024-02-04,외관불량,445,2,0.45,MINOR,재작업,344331,설비마모
DFT-000925,LINE-01,EQP001,PRD003,2023-01-19,기능불량,443,7,1.58,MINOR,특채,,공정파라미터
DFT-000926,LINE-02,EQP013,PRD005,2024-08-26,외관불량,496,5,1.01,MINOR,폐기,,설비마모
DFT-000927,LINE-06,EQP009,PRD017,2024-12-29,기능불량,458,6,1.31,MINOR,특채,,설비마모
DFT-000928,LINE-01,EQP011,PRD002,2024-03-03,치수불량,154,1,0.65,MAJOR,특채,,환경요인
DFT-000929,LINE-05,EQP008,PRD014,2024-05-22,조립불량,403,2,0.5,MAJOR,재작업,,환경요인
DFT-000930,LINE-01,EQP001,PRD003,2023-08-11,치수불량,176,3,1.7,CRITICAL,폐기,,작업자오류
DFT-000931,LINE-05,EQP014,PRD013,2024-11-03,조립불량,71,1,1.41,MAJOR,특채,,
DFT-000932,LINE-04,EQP006,PRD011,2023-12-27,도장불량,216,1,0.46,MINOR,폐기,,환경요인
DFT-000933,LINE-04,EQP006,PRD012,2023-10-05,도장불량,354,6,1.69,MINOR,특채,,원자재불량
DFT-000934,LINE-03,EQP012,PRD008,2024-03-06,치수불량,259,4,1.54,MAJOR,재작업,456535,공정파라미터
DFT-000935,LINE-04,EQP006,PRD012,2024-11-18,외관불량,144,2,1.39,MAJOR,특채,,환경요인
DFT-000936,LINE-02,EQP013,PRD004,2024-11-20,외관불량,412,5,1.21,MAJOR,특채,,환경요인
DFT-000937,LINE-06,EQP015,PRD017,2024-11-18,외관불량,182,1,0.55,MAJOR,폐기,,
DFT-000938,LINE-05,EQP008,PRD015,2023-02-09,기능불량,214,1,0.47,CRITICAL,특채,,설비마모
DFT-000939,LINE-05,EQP014,PRD016,2024-07-03,기능불량,352,6,1.7,MINOR,재작업,,
DFT-000940,LINE-02,EQP013,PRD004,2024-08-13,외관불량,479,4,0.84,MAJOR,재작업,,원자재불량
DFT-000941,LINE-06,EQP015,PRD017,2024-09-30,외관불량,139,2,1.44,MINOR,재작업,701505,설비마모
DFT-000942,LINE-03,EQP005,PRD010,2023-07-01,기능불량,150,2,1.33,MINOR,재작업,,원자재불량
DFT-000943,LINE-02,EQP003,PRD004,2023-08-21,치수불량,213,2,0.94,MAJOR,특채,,환경요인
DFT-000944,LINE-02,EQP003,PRD004,2023-09-12,외관불량,357,4,1.12,MAJOR,폐기,,공정파라미터
DFT-000945,LINE-02,EQP003,PRD020,2024-11-12,치수불량,367,34,9.26,MINOR,특채,,환경요인
DFT-000946,LINE-06,EQP015,PRD018,2024-10-10,기능불량,84,1,1.19,MINOR,폐기,,
DFT-000947,LINE-02,EQP013,PRD020,2023-02-10,치수불량,297,2,0.67,MAJOR,재작업,1572991,
DFT-000948,LINE-01,EQP010,PRD019,2024-06-23,기능불량,225,1,0.44,MINOR,재작업,674565,
DFT-000949,LINE-04,EQP006,PRD011,2024-03-12,외관불량,279,3,1.08,MINOR,폐기,,원자재불량
DFT-000950,LINE-01,EQP002,PRD001,2023-07-11,외관불량,326,5,1.53,MAJOR,특채,,원자재불량
DFT-000951,LINE-03,EQP004,PRD010,2023-01-23,용접불량,431,5,1.16,MAJOR,폐기,,설비마모
