DELAY_ID,DELIVERY_ID,VEHICLE_ID,ROUTE_ID,DELAY_DATE,SCHEDULED_ARRIVAL,ACTUAL_ARRIVAL,DELAY_MINUTES,DELAY_CAUSE,SEVERITY,CUSTOMER_COMPLAINT,COMPENSATION_KRW,RESOLUTION_STATUS
DLY000972,DLV0003304,VHC011,RTE001,2023-05-22,03:03,04:45,102,집하지연,MODERATE,Y,5000,RESOLVED
DLY000973,DLV0008840,VHC001,RTE010,2024-01-24,11:10,12:30,80,인력부족,MODERATE,N,,PENDING
DLY000974,DLV0006043,VHC014,RTE002,2023-09-21,02:42,02:51,9,교통체증,MINOR,N,,RESOLVED
DLY000975,DLV0005291,VHC005,RTE006,2023-08-17,07:32,08:50,78,집하지연,MODERATE,N,,RESOLVED
DLY000976,DLV0016201,VHC024,RTE015,2024-12-13,15:42,15:48,6,날씨,MINOR,Y,,RESOLVED
DLY000977,DLV0009802,VHC015,RTE017,2024-03-07,22:52,00:31,99,교통체증,MODERATE,Y,2000,PENDING
DLY000978,DLV0008600,VHC018,RTE015,2024-01-13,11:27,11:47,20,인력부족,MINOR,N,,ESCALATED
DLY000979,DLV0000056,VHC001,RTE005,2023-01-04,09:39,,21,교통체증,MINOR,N,,RESOLVED
DLY000980,DLV0004724,VHC014,RTE015,2023-07-23,11:54,12:14,20,교통체증,MINOR,N,,RESOLVED
DLY000981,DLV0013704,VHC023,RTE004,2024-08-24,01:32,,12,집하지연,MINOR,N,,PENDING
DLY000982,DLV0016005,VHC002,RTE011,2024-12-04,09:45,09:58,13,설비고장,MINOR,N,,PENDING
DLY000983,DLV0006222,VHC017,RTE001,2023-09-29,05:29,11:08,339,설비고장,SEVERE,N,,RESOLVED
DLY000984,DLV0016241,VHC019,RTE009,2024-12-14,11:46,12:50,64,날씨,MODERATE,N,,RESOLVED
DLY000985,DLV0006407,VHC004,RTE001,2023-10-07,03:21,08:08,287,인력부족,SEVERE,Y,3000,RESOLVED
DLY000986,DLV0005094,VHC016,RTE004,2023-08-08,00:52,01:19,27,사고,MINOR,Y,,RESOLVED
DLY000987,DLV0012216,VHC013,RTE017,2024-06-22,19:37,20:02,25,인력부족,MINOR,N,,RESOLVED
DLY000988,DLV0016433,VHC010,RTE001,2024-12-22,05:29,05:55,26,설비고장,MINOR,N,,RESOLVED
DLY000989,DLV0006442,VHC008,RTE012,2023-10-09,13:32,13:38,6,사고,MINOR,N,,PENDING
DLY000990,DLV0006571,VHC006,RTE004,2023-10-15,01:14,02:14,60,날씨,MODERATE,N,,RESOLVED
DLY000991,DLV0005460,VHC017,RTE010,2023-08-25,08:37,09:19,42,사고,MODERATE,N,,RESOLVED
DLY000992,DLV0001205,VHC012,RTE009,2023-02-20,09:20,10:06,46,인력부족,MODERATE,Y,1000,RESOLVED
DLY000993,DLV0009102,VHC021,RTE002,2024-02-06,01:11,02:42,91,날씨,MODERATE,N,,RESOLVED
DLY000994,DLV0007013,VHC001,RTE012,2023-11-04,14:18,15:30,72,교통체증,MODERATE,Y,5000,RESOLVED
DLY000995,DLV0007826,VHC020,RTE006,2023-12-12,11:48,12:16,28,날씨,MINOR,N,,RESOLVED
DLY000996,DLV0002657,VHC021,RTE009,2023-04-25,07:09,07:14,5,사고,MINOR,N,,RESOLVED
DLY000997,DLV0002680,VHC012,RTE009,2023-04-25,08:54,,5,집하지연,MINOR,Y,,RESOLVED
DLY000998,DLV0006856,VHC003,RTE004,2023-10-27,00:09,01:01,52,교통체증,MODERATE,Y,,RESOLVED
DLY000999,DLV0006941,VHC018,RTE011,2023-10-31,10:18,14:51,273,사고,SEVERE,Y,15000,RESOLVED
DLY001000,DLV0014735,VHC006,RTE005,2024-10-10,07:29,08:55,86,사고,MODERATE,N,,RESOLVED
DLY001001,DLV0007463,VHC004,RTE012,2023-11-25,14:05,14:21,16,설비고장,MINOR,N,,RESOLVED
DLY001002,DLV0004845,VHC020,RTE010,2023-07-27,11:23,13:11,108,날씨,MODERATE,N,,RESOLVED
DLY001003,DLV0005621,VHC011,RTE005,2023-09-02,10:27,13:07,160,사고,SEVERE,Y,20000,RESOLVED
DLY001004,DLV0008267,VHC006,RTE005,2023-12-30,08:34,08:42,8,수취인부재,MINOR,N,,PENDING
DLY001005,DLV0007249,VHC002,RTE007,2023-11-15,08:01,,28,수취인부재,MINOR,N,,RESOLVED
DLY001006,DLV0002369,VHC013,RTE017,2023-04-12,22:49,23:57,68,날씨,MODERATE,N,,RESOLVED
DLY001007,DLV0000744,VHC016,RTE017,2023-02-01,22:26,22:33,7,사고,MINOR,N,,RESOLVED
DLY001008,DLV0003009,VHC022,RTE011,2023-05-10,11:48,11:57,9,교통체증,MINOR,N,,RESOLVED
DLY001009,DLV0006360,VHC014,RTE015,2023-10-06,15:04,17:00,116,설비고장,MODERATE,N,,PENDING
DLY001010,DLV0001575,VHC011,RTE016,2023-03-08,01:44,02:04,20,설비고장,MINOR,N,,RESOLVED
DLY001011,DLV0005826,VHC002,RTE005,2023-09-11,07:42,09:38,116,교통체증,MODERATE,N,,RESOLVED
DLY001012,DLV0010557,VHC023,RTE014,2024-04-11,15:47,17:36,109,집하지연,MODERATE,Y,3000,RESOLVED
DLY001013,DLV0016060,VHC021,RTE004,2024-12-07,00:13,02:22,129,날씨,SEVERE,Y,20000,RESOLVED
DLY001014,DLV0016374,VHC004,RTE015,2024-12-20,14:35,14:40,5,수취인부재,MINOR,N,,RESOLVED
DLY001015,DLV0006590,VHC010,RTE004,2023-10-15,23:04,23:16,12,집하지연,MINOR,N,,RESOLVED
DLY001016,DLV0008093,VHC016,RTE014,2023-12-22,12:26,14:23,117,날씨,MODERATE,N,,RESOLVED
DLY001017,DLV0016380,VHC025,RTE014,2024-12-20,15:39,16:55,76,인력부족,MODERATE,N,,RESOLVED
DLY001018,DLV0012176,VHC003,RTE002,2024-06-20,02:51,04:20,89,인력부족,MODERATE,N,,RESOLVED
DLY001019,DLV0010105,VHC023,RTE003,2024-03-21,02:35,02:52,17,인력부족,MINOR,N,,ESCALATED
DLY001020,DLV0004902,VHC004,RTE012,2023-07-30,12:57,14:57,120,교통체증,MODERATE,N,,RESOLVED
DLY001021,DLV0000063,VHC010,RTE001,2023-01-04,04:19,04:26,7,수취인부재,MINOR,N,,RESOLVED
DLY001022,DLV0002397,VHC012,RTE002,2023-04-14,03:21,04:27,66,사고,MODERATE,N,,ESCALATED
DLY001023,DLV0013253,VHC019,RTE017,2024-08-05,23:34,23:57,23,인력부족,MINOR,N,,RESOLVED
DLY001024,DLV0007521,VHC005,RTE015,2023-11-27,11:16,11:41,25,날씨,MINOR,N,,RESOLVED
DLY001025,DLV0004804,VHC017,RTE007,2023-07-26,11:27,11:40,13,날씨,MINOR,N,,RESOLVED
DLY001026,DLV0001744,VHC018,RTE014,2023-03-16,11:03,,13,수취인부재,MINOR,N,,PENDING
DLY001027,DLV0000092,VHC015,RTE010,2023-01-05,08:47,10:17,90,날씨,MODERATE,N,,RESOLVED
DLY001028,DLV0009542,VHC003,RTE014,2024-02-24,11:37,12:32,55,사고,MODERATE,N,,RESOLVED
DLY001029,DLV0006925,VHC019,RTE004,2023-10-30,23:19,00:06,47,집하지연,MODERATE,Y,,ESCALATED
DLY001030,DLV0010899,VHC025,RTE003,2024-04-25,02:53,04:41,108,사고,MODERATE,N,,ESCALATED
DLY001031,DLV0016048,VHC002,RTE013,2024-12-06,12:14,12:40,26,날씨,MINOR,Y,,RESOLVED
DLY001032,DLV0004891,VHC020,RTE007,2023-07-29,08:11,08:25,14,집하지연,MINOR,N,,RESOLVED
DLY001033,DLV0002959,VHC020,RTE010,2023-05-07,08:16,08:34,18,날씨,MINOR,N,,PENDING
DLY001034,DLV0007365,VHC011,RTE009,2023-11-20,08:21,08:50,29,집하지연,MINOR,N,,PENDING
DLY001035,DLV0010953,VHC013,RTE012,2024-04-27,13:40,13:52,12,사고,MINOR,N,,RESOLVED
DLY001036,DLV0005133,VHC017,RTE014,2023-08-10,12:50,13:07,17,설비고장,MINOR,N,,RESOLVED
DLY001037,DLV0006631,VHC020,RTE005,2023-10-17,07:38,,93,사고,MODERATE,N,,RESOLVED
DLY001038,DLV0005668,VHC022,RTE008,2023-09-04,10:35,10:45,10,사고,MINOR,N,,RESOLVED
DLY001039,DLV0006703,VHC025,RTE004,2023-10-20,00:20,00:37,17,교통체증,MINOR,N,,RESOLVED
DLY001040,DLV0003149,VHC001,RTE004,2023-05-15,01:41,06:13,272,날씨,SEVERE,Y,15000,PENDING
DLY001041,DLV0001546,VHC001,RTE007,2023-03-06,11:37,16:14,277,집하지연,SEVERE,N,,RESOLVED
DLY001042,DLV0006353,VHC008,RTE008,2023-10-05,10:30,12:09,99,인력부족,MODERATE,N,,RESOLVED
DLY001043,DLV0007052,VHC023,RTE003,2023-11-05,02:55,08:12,317,설비고장,SEVERE,Y,15000,RESOLVED
DLY001044,DLV0011659,VHC014,RTE004,2024-05-28,23:12,03:48,276,집하지연,SEVERE,Y,5000,ESCALATED
DLY001045,DLV0001272,VHC024,RTE016,2023-02-23,02:29,05:05,156,교통체증,SEVERE,Y,3000,RESOLVED
DLY001046,DLV0012092,VHC015,RTE016,2024-06-16,04:23,05:34,71,교통체증,MODERATE,Y,,PENDING
DLY001047,DLV0012281,VHC004,RTE001,2024-06-25,04:17,04:44,27,설비고장,MINOR,N,,RESOLVED
DLY001048,DLV0008574,VHC024,RTE013,2024-01-12,13:07,13:50,43,설비고장,MODERATE,N,,PENDING
DLY001049,DLV0007538,VHC021,RTE016,2023-11-28,04:06,04:57,51,날씨,MODERATE,Y,5000,RESOLVED
DLY001050,DLV0001611,VHC018,RTE008,2023-03-10,07:55,09:51,116,수취인부재,MODERATE,N,,PENDING
DLY001051,DLV0012832,VHC007,RTE014,2024-07-17,14:42,16:36,114,집하지연,MODERATE,Y,3000,RESOLVED
DLY001052,DLV0002759,VHC006,RTE002,2023-04-29,02:08,02:53,45,사고,MODERATE,Y,,RESOLVED
DLY001053,DLV0005042,VHC016,RTE006,2023-08-05,08:49,09:17,28,사고,MINOR,N,,RESOLVED
DLY001054,DLV0014680,VHC003,RTE007,2024-10-08,10:19,10:56,37,사고,MODERATE,N,,RESOLVED
DLY001055,DLV0014798,VHC025,RTE017,2024-10-13,23:22,,34,설비고장,MODERATE,N,,ESCALATED
DLY001056,DLV0004997,VHC001,RTE013,2023-08-03,14:44,15:34,50,집하지연,MODERATE,Y,5000,RESOLVED
DLY001057,DLV0008111,VHC019,RTE011,2023-12-23,11:25,11:54,29,수취인부재,MINOR,N,,RESOLVED
DLY001058,DLV0002708,VHC017,RTE001,2023-04-27,04:09,04:31,22,교통체증,MINOR,N,,PENDING
DLY001059,DLV0007428,VHC016,RTE010,2023-11-23,11:29,12:28,59,수취인부재,MODERATE,Y,5000,RESOLVED
DLY001060,DLV0005103,VHC004,RTE011,2023-08-08,07:02,07:24,22,교통체증,MINOR,N,,ESCALATED
DLY001061,DLV0008843,VHC010,RTE019,2024-01-24,14:20,15:21,61,인력부족,MODERATE,N,,RESOLVED
DLY001062,DLV0008730,VHC021,RTE007,2024-01-19,07:19,,127,집하지연,SEVERE,Y,5000,RESOLVED
DLY001063,DLV0001449,VHC024,RTE014,2023-03-02,15:31,,243,날씨,SEVERE,Y,20000,ESCALATED
DLY001064,DLV0015934,VHC008,RTE016,2024-12-02,02:55,,117,수취인부재,MODERATE,Y,,RESOLVED
DLY001065,DLV0008470,VHC015,RTE014,2024-01-08,13:42,13:55,13,교통체증,MINOR,N,,RESOLVED
DLY001066,DLV0000860,VHC001,RTE002,2023-02-06,01:04,02:35,91,집하지연,MODERATE,Y,1000,PENDING
DLY001067,DLV0016163,VHC025,RTE006,2024-12-11,08:42,08:48,6,날씨,MINOR,N,,RESOLVED
DLY001068,DLV0004999,VHC020,RTE019,2023-08-03,11:45,12:03,18,날씨,MINOR,N,,RESOLVED
DLY001069,DLV0004839,VHC015,RTE011,2023-07-27,10:03,13:22,199,수취인부재,SEVERE,Y,20000,RESOLVED
DLY001070,DLV0004761,VHC010,RTE006,2023-07-24,09:32,09:42,10,사고,MINOR,N,,ESCALATED
DLY001071,DLV0014671,VHC020,RTE012,2024-10-08,12:03,12:22,19,교통체증,MINOR,N,,PENDING
DLY001072,DLV0005332,VHC023,RTE015,2023-08-19,13:03,14:06,63,날씨,MODERATE,N,,RESOLVED
DLY001073,DLV0016379,VHC012,RTE004,2024-12-20,00:31,00:51,20,집하지연,MINOR,Y,1000,ESCALATED
DLY001074,DLV0007472,VHC017,RTE005,2023-11-25,07:56,08:03,7,사고,MINOR,N,,ESCALATED
DLY001075,DLV0012535,VHC018,RTE005,2024-07-05,09:44,,248,사고,SEVERE,N,,RESOLVED
DLY001076,DLV0006286,VHC008,RTE007,2023-10-02,08:53,,26,사고,MINOR,N,,RESOLVED
DLY001077,DLV0005741,VHC019,RTE003,2023-09-07,01:36,02:40,64,날씨,MODERATE,Y,5000,RESOLVED
DLY001078,DLV0010804,VHC013,RTE007,2024-04-21,10:50,11:03,13,교통체증,MINOR,N,,RESOLVED
DLY001079,DLV0016520,VHC015,RTE015,2024-12-26,15:58,17:49,111,인력부족,MODERATE,Y,,RESOLVED
DLY001080,DLV0006813,VHC003,RTE012,2023-10-25,11:00,16:20,320,인력부족,SEVERE,Y,10000,ESCALATED
DLY001081,DLV0010437,VHC018,RTE009,2024-04-05,06:51,12:30,339,수취인부재,SEVERE,Y,10000,RESOLVED
DLY001082,DLV0009256,VHC023,RTE014,2024-02-12,11:56,12:45,49,날씨,MODERATE,N,,RESOLVED
DLY001083,DLV0002222,VHC020,RTE007,2023-04-06,08:49,14:29,340,날씨,SEVERE,Y,3000,RESOLVED
DLY001084,DLV0013967,VHC024,RTE019,2024-09-05,10:16,15:45,329,교통체증,SEVERE,Y,20000,RESOLVED
DLY001085,DLV0002752,VHC025,RTE007,2023-04-29,08:20,10:18,118,교통체증,MODERATE,N,,RESOLVED
DLY001086,DLV0006300,VHC023,RTE001,2023-10-03,04:56,05:19,23,교통체증,MINOR,N,,ESCALATED
DLY001087,DLV0000320,VHC001,RTE010,2023-01-14,10:35,10:47,12,인력부족,MINOR,N,,RESOLVED
DLY001088,DLV0000242,VHC003,RTE017,2023-01-11,23:26,00:59,93,날씨,MODERATE,Y,5000,RESOLVED
DLY001089,DLV0016468,VHC005,RTE007,2024-12-24,10:48,10:54,6,날씨,MINOR,Y,,PENDING
DLY001090,DLV0004105,VHC007,RTE003,2023-06-26,01:39,01:45,6,교통체증,MINOR,N,,ESCALATED
DLY001091,DLV0011004,VHC024,RTE008,2024-04-29,10:42,12:27,105,교통체증,MODERATE,N,,RESOLVED
DLY001092,DLV0010900,VHC021,RTE006,2024-04-25,11:14,12:12,58,집하지연,MODERATE,Y,1000,RESOLVED
DLY001093,DLV0009165,VHC002,RTE004,2024-02-08,00:38,01:06,28,사고,MINOR,N,,RESOLVED
DLY001094,DLV0004607,VHC024,RTE015,2023-07-18,14:24,19:38,314,집하지연,SEVERE,Y,10000,ESCALATED
DLY001095,DLV0014646,VHC017,RTE019,2024-10-06,12:43,14:38,115,교통체증,MODERATE,N,,RESOLVED
DLY001096,DLV0014048,VHC025,RTE012,2024-09-08,14:26,15:26,60,사고,MODERATE,N,,PENDING
DLY001097,DLV0005713,VHC003,RTE009,2023-09-06,10:35,12:04,89,교통체증,MODERATE,Y,2000,RESOLVED
DLY001098,DLV0014368,VHC002,RTE012,2024-09-23,12:40,12:53,13,날씨,MINOR,N,,RESOLVED
DLY001099,DLV0004811,VHC005,RTE011,2023-07-26,07:57,08:21,24,설비고장,MINOR,N,,RESOLVED
DLY001100,DLV0004867,VHC023,RTE010,2023-07-28,07:19,08:24,65,날씨,MODERATE,Y,,PENDING
DLY001101,DLV0005364,VHC007,RTE017,2023-08-21,19:28,19:42,14,설비고장,MINOR,N,,RESOLVED
DLY001102,DLV0001942,VHC001,RTE007,2023-03-24,08:30,08:52,22,설비고장,MINOR,N,,RESOLVED
DLY001103,DLV0001504,VHC005,RTE012,2023-03-04,11:34,,59,날씨,MODERATE,Y,2000,RESOLVED
DLY001104,DLV0006226,VHC020,RTE009,2023-09-29,07:58,08:26,28,교통체증,MINOR,N,,RESOLVED
DLY001105,DLV0004534,VHC016,RTE006,2023-07-15,10:02,10:26,24,사고,MINOR,N,,RESOLVED
DLY001106,DLV0013104,VHC020,RTE012,2024-07-29,11:35,11:47,12,사고,MINOR,Y,2000,RESOLVED
DLY001107,DLV0011723,VHC008,RTE015,2024-06-01,14:22,14:31,9,집하지연,MINOR,Y,,PENDING
DLY001108,DLV0007598,VHC008,RTE001,2023-12-01,03:21,03:57,36,사고,MODERATE,Y,,PENDING
DLY001109,DLV0015434,VHC001,RTE008,2024-11-10,10:18,14:56,278,날씨,SEVERE,N,,RESOLVED
DLY001110,DLV0007712,VHC002,RTE010,2023-12-06,07:06,08:03,57,교통체증,MODERATE,N,,RESOLVED
DLY001111,DLV0004262,VHC018,RTE016,2023-07-04,00:26,02:54,148,설비고장,SEVERE,Y,15000,PENDING
DLY001112,DLV0002582,VHC012,RTE008,2023-04-22,12:16,15:55,219,설비고장,SEVERE,Y,10000,ESCALATED
DLY001113,DLV0014534,VHC001,RTE019,2024-10-01,14:30,15:29,59,교통체증,MODERATE,N,,RESOLVED
DLY001114,DLV0009792,VHC022,RTE019,2024-03-07,13:05,13:29,24,사고,MINOR,N,,RESOLVED
DLY001115,DLV0012137,VHC005,RTE015,2024-06-18,15:18,,24,집하지연,MINOR,N,,RESOLVED
DLY001116,DLV0000165,VHC013,RTE008,2023-01-08,11:14,11:32,18,날씨,MINOR,N,,RESOLVED
DLY001117,DLV0002939,VHC005,RTE012,2023-05-06,11:58,15:03,185,인력부족,SEVERE,Y,10000,PENDING
DLY001118,DLV0002275,VHC001,RTE006,2023-04-08,08:43,08:58,15,교통체증,MINOR,N,,PENDING
DLY001119,DLV0000997,VHC005,RTE001,2023-02-12,02:54,05:59,185,사고,SEVERE,N,,PENDING
DLY001120,DLV0004778,VHC004,RTE003,2023-07-24,02:39,02:54,15,사고,MINOR,N,,RESOLVED
DLY001121,DLV0010207,VHC015,RTE001,2024-03-25,04:22,04:47,25,수취인부재,MINOR,N,,RESOLVED
DLY001122,DLV0013958,VHC007,RTE019,2024-09-04,14:19,15:10,51,날씨,MODERATE,Y,3000,ESCALATED
DLY001123,DLV0003163,VHC019,RTE006,2023-05-16,09:37,,17,설비고장,MINOR,Y,,RESOLVED
DLY001124,DLV0015513,VHC023,RTE003,2024-11-14,03:07,04:00,53,날씨,MODERATE,N,,RESOLVED
DLY001125,DLV0011559,VHC005,RTE003,2024-05-23,04:14,05:08,54,날씨,MODERATE,N,,RESOLVED
DLY001126,DLV0016084,VHC018,RTE014,2024-12-08,14:03,16:06,123,사고,SEVERE,Y,20000,RESOLVED
DLY001127,DLV0003449,VHC016,RTE008,2023-05-29,09:49,10:00,11,교통체증,MINOR,N,,RESOLVED
DLY001128,DLV0008602,VHC021,RTE011,2024-01-13,08:44,10:12,88,사고,MODERATE,N,,RESOLVED
DLY001129,DLV0012290,VHC007,RTE004,2024-06-25,00:25,05:14,289,집하지연,SEVERE,Y,10000,RESOLVED
DLY001130,DLV0000253,VHC011,RTE011,2023-01-11,11:15,11:28,13,교통체증,MINOR,N,,RESOLVED
DLY001131,DLV0014467,VHC011,RTE001,2024-09-27,02:54,04:44,110,날씨,MODERATE,Y,2000,RESOLVED
DLY001132,DLV0007939,VHC006,RTE014,2023-12-16,15:18,16:43,85,집하지연,MODERATE,N,,RESOLVED
DLY001133,DLV0012347,VHC007,RTE014,2024-06-27,13:39,18:40,301,집하지연,SEVERE,Y,15000,RESOLVED
DLY001134,DLV0000532,VHC021,RTE004,2023-01-23,01:48,02:47,59,인력부족,MODERATE,N,,RESOLVED
DLY001135,DLV0003957,VHC014,RTE017,2023-06-21,21:46,23:27,101,교통체증,MODERATE,N,,RESOLVED
DLY001136,DLV0009017,VHC015,RTE006,2024-02-02,08:40,10:30,110,집하지연,MODERATE,Y,,RESOLVED
DLY001137,DLV0001292,VHC007,RTE015,2023-02-24,15:26,15:38,12,날씨,MINOR,Y,2000,PENDING
DLY001138,DLV0008720,VHC021,RTE001,2024-01-19,02:52,03:09,17,날씨,MINOR,N,,RESOLVED
DLY001139,DLV0012536,VHC010,RTE019,2024-07-05,12:05,12:10,5,교통체증,MINOR,N,,RESOLVED
DLY001140,DLV0003285,VHC017,RTE011,2023-05-21,11:48,12:04,16,인력부족,MINOR,N,,RESOLVED
DLY001141,DLV0015229,VHC019,RTE019,2024-11-01,10:47,12:11,84,교통체증,MODERATE,Y,,ESCALATED
DLY001142,DLV0016320,VHC020,RTE019,2024-12-17,12:24,,15,날씨,MINOR,N,,RESOLVED
DLY001143,DLV0009815,VHC015,RTE004,2024-03-08,23:18,01:15,117,날씨,MODERATE,Y,1000,RESOLVED
DLY001144,DLV0012141,VHC004,RTE004,2024-06-18,01:06,,96,인력부족,MODERATE,N,,RESOLVED
DLY001145,DLV0014694,VHC015,RTE009,2024-10-09,11:18,11:47,29,집하지연,MINOR,N,,ESCALATED
DLY001146,DLV0000133,VHC004,RTE017,2023-01-07,23:57,00:13,16,교통체증,MINOR,N,,PENDING
DLY001147,DLV0000479,VHC022,RTE006,2023-01-20,09:30,,64,교통체증,MODERATE,N,,RESOLVED
DLY001148,DLV0003929,VHC019,RTE001,2023-06-20,04:22,05:19,57,날씨,MODERATE,N,,RESOLVED
DLY001149,DLV0014124,VHC016,RTE009,2024-09-11,11:37,16:52,315,집하지연,SEVERE,Y,15000,PENDING
DLY001150,DLV0005784,VHC022,RTE012,2023-09-09,12:34,13:19,45,교통체증,MODERATE,N,,RESOLVED
DLY001151,DLV0005097,VHC013,RTE002,2023-08-08,01:17,01:24,7,인력부족,MINOR,N,,RESOLVED
DLY001152,DLV0005273,VHC018,RTE016,2023-08-16,01:20,06:01,281,날씨,SEVERE,Y,10000,RESOLVED
DLY001153,DLV0005927,VHC008,RTE013,2023-09-15,12:27,12:51,24,수취인부재,MINOR,N,,RESOLVED
DLY001154,DLV0005070,VHC017,RTE007,2023-08-06,10:21,11:01,40,집하지연,MODERATE,N,,PENDING
DLY001155,DLV0009683,VHC019,RTE002,2024-03-02,01:13,,159,날씨,SEVERE,N,,RESOLVED
DLY001156,DLV0003011,VHC017,RTE014,2023-05-10,13:08,13:35,27,교통체증,MINOR,Y,,PENDING
DLY001157,DLV0000822,VHC015,RTE013,2023-02-04,10:33,15:10,277,수취인부재,SEVERE,Y,20000,ESCALATED
DLY001158,DLV0002459,VHC015,RTE002,2023-04-17,01:21,01:37,16,날씨,MINOR,N,,RESOLVED
DLY001159,DLV0004939,VHC006,RTE003,2023-08-01,02:48,02:57,9,날씨,MINOR,N,,RESOLVED
DLY001160,DLV0010286,VHC017,RTE004,2024-03-29,23:32,00:10,38,날씨,MODERATE,Y,2000,ESCALATED
DLY001161,DLV0002172,VHC005,RTE008,2023-04-04,11:48,11:54,6,날씨,MINOR,N,,RESOLVED
DLY001162,DLV0012346,VHC010,RTE005,2024-06-27,10:13,11:21,68,사고,MODERATE,N,,PENDING
DLY001163,DLV0008292,VHC007,RTE001,2023-12-31,05:10,05:34,24,수취인부재,MINOR,N,,RESOLVED
DLY001164,DLV0002739,VHC005,RTE006,2023-04-28,09:21,09:58,37,사고,MODERATE,N,,ESCALATED
DLY001165,DLV0012903,VHC020,RTE001,2024-07-20,04:17,05:54,97,교통체증,MODERATE,Y,,PENDING
DLY001166,DLV0002852,VHC003,RTE006,2023-05-03,07:30,08:29,59,교통체증,MODERATE,Y,1000,RESOLVED
DLY001167,DLV0004906,VHC023,RTE008,2023-07-30,11:36,12:01,25,사고,MINOR,N,,RESOLVED
DLY001168,DLV0000172,VHC019,RTE005,2023-01-08,11:08,16:27,319,날씨,SEVERE,Y,5000,RESOLVED
DLY001169,DLV0000596,VHC004,RTE003,2023-01-26,04:02,05:58,116,사고,MODERATE,Y,1000,RESOLVED
DLY001170,DLV0014359,VHC015,RTE007,2024-09-23,08:57,09:16,19,사고,MINOR,N,,PENDING
DLY001171,DLV0005821,VHC013,RTE007,2023-09-11,07:31,08:04,33,사고,MODERATE,N,,RESOLVED
DLY001172,DLV0009911,VHC012,RTE014,2024-03-12,13:46,13:51,5,교통체증,MINOR,N,,RESOLVED
DLY001173,DLV0002127,VHC018,RTE010,2023-04-01,09:07,09:44,37,집하지연,MODERATE,N,,RESOLVED
DLY001174,DLV0011669,VHC021,RTE005,2024-05-29,10:16,10:39,23,인력부족,MINOR,N,,RESOLVED
DLY001175,DLV0008712,VHC016,RTE005,2024-01-18,11:50,12:06,16,인력부족,MINOR,N,,RESOLVED
DLY001176,DLV0007127,VHC021,RTE012,2023-11-09,13:59,14:19,20,집하지연,MINOR,N,,RESOLVED
DLY001177,DLV0009289,VHC007,RTE003,2024-02-13,04:07,04:57,50,날씨,MODERATE,N,,ESCALATED
DLY001178,DLV0015733,VHC002,RTE015,2024-11-24,12:19,,26,수취인부재,MINOR,N,,RESOLVED
DLY001179,DLV0004614,VHC017,RTE010,2023-07-18,07:54,08:46,52,집하지연,MODERATE,N,,PENDING
DLY001180,DLV0000663,VHC020,RTE015,2023-01-28,12:13,13:36,83,설비고장,MODERATE,N,,RESOLVED
DLY001181,DLV0000544,VHC025,RTE005,2023-01-24,08:00,08:08,8,날씨,MINOR,N,,RESOLVED
DLY001182,DLV0015596,VHC006,RTE017,2024-11-18,19:27,19:41,14,날씨,MINOR,N,,RESOLVED
DLY001183,DLV0016195,VHC018,RTE010,2024-12-12,08:55,09:17,22,교통체증,MINOR,N,,RESOLVED
DLY001184,DLV0006731,VHC007,RTE005,2023-10-21,11:51,12:09,18,사고,MINOR,N,,RESOLVED
DLY001185,DLV0004513,VHC024,RTE014,2023-07-14,14:00,17:05,185,사고,SEVERE,Y,5000,RESOLVED
DLY001186,DLV0007064,VHC003,RTE007,2023-11-06,10:37,16:13,336,수취인부재,SEVERE,Y,10000,RESOLVED
DLY001187,DLV0016593,VHC014,RTE002,2024-12-29,03:20,08:26,306,집하지연,SEVERE,Y,20000,RESOLVED
DLY001188,DLV0015433,VHC004,RTE003,2024-11-09,02:47,02:56,9,인력부족,MINOR,N,,RESOLVED
DLY001189,DLV0002082,VHC019,RTE016,2023-03-30,00:38,00:47,9,교통체증,MINOR,N,,RESOLVED
DLY001190,DLV0006264,VHC021,RTE004,2023-10-01,01:35,02:03,28,집하지연,MINOR,N,,PENDING
DLY001191,DLV0008967,VHC003,RTE013,2024-01-30,12:42,12:52,10,인력부족,MINOR,N,,RESOLVED
DLY001192,DLV0011190,VHC021,RTE008,2024-05-07,11:39,17:21,342,설비고장,SEVERE,Y,15000,RESOLVED
DLY001193,DLV0016109,VHC013,RTE010,2024-12-09,10:26,12:17,111,날씨,MODERATE,Y,2000,RESOLVED
DLY001194,DLV0009563,VHC006,RTE008,2024-02-25,12:03,13:52,109,집하지연,MODERATE,N,,RESOLVED
DLY001195,DLV0012122,VHC025,RTE002,2024-06-18,01:01,02:07,66,사고,MODERATE,N,,RESOLVED
DLY001196,DLV0008032,VHC010,RTE004,2023-12-20,23:06,23:19,13,날씨,MINOR,N,,PENDING
DLY001197,DLV0009662,VHC004,RTE010,2024-02-29,08:57,09:07,10,날씨,MINOR,N,,RESOLVED
DLY001198,DLV0008879,VHC019,RTE010,2024-01-26,08:04,08:27,23,교통체증,MINOR,Y,,PENDING
DLY001199,DLV0004350,VHC025,RTE006,2023-07-07,09:08,10:34,86,집하지연,MODERATE,Y,5000,RESOLVED
DLY001200,DLV0010142,VHC022,RTE008,2024-03-23,09:40,13:09,209,사고,SEVERE,N,,RESOLVED
