SALE_ID,PRODUCT_ID,CHANNEL_ID,YEAR_MONTH,SALES_QTY,SALES_AMOUNT,CURRENCY,RETURN_QTY,NET_SALES_QTY
SL002111,PRD020,CH001,2025-06,644,15456000,KRW,18,626
SL002112,PRD020,CH002,2024-01,78,1404.0,USD,2,76
SL002113,PRD020,CH002,2024-02,77,1386.0,USD,1,76
SL002114,PRD020,CH002,2024-03,137,2466.0,USD,3,134
SL002115,PRD020,CH002,2024-04,217,3906.0,USD,4,213
SL002116,PRD020,CH002,2024-05,386,6948.0,USD,8,378
SL002117,PRD020,CH002,2024-06,506,9108.0,USD,11,495
SL002118,PRD020,CH002,2024-07,526,9468.0,USD,16,510
SL002119,PRD020,CH002,2024-08,426,7668.0,USD,12,414
SL002120,PRD020,CH002,2024-09,202,3636.0,USD,5,197
SL002121,PRD020,CH002,2024-10,148,2664.0,USD,4,144
SL002122,PRD020,CH002,2024-11,81,1458.0,USD,2,79
SL002123,PRD020,CH002,2024-12,71,1278.0,USD,1,70
SL002124,PRD020,CH002,2025-01,82,1476.0,USD,2,80
SL002125,PRD020,CH002,2025-02,79,1422.0,USD,2,77
SL002126,PRD020,CH002,2025-03,135,2430.0,USD,4,131
SL002127,PRD020,CH002,2025-04,228,4104.0,USD,6,222
SL002128,PRD020,CH002,2025-05,400,7200.0,USD,9,391
SL002129,PRD020,CH002,2025-06,498,8964.0,USD,12,486
SL002130,PRD020,CH003,2024-01,73,1314.0,USD,1,72
SL002131,PRD020,CH003,2024-02,61,1098.0,USD,1,60
SL002132,PRD020,CH003,2024-03,132,2376.0,USD,4,128
SL002133,PRD020,CH003,2024-04,179,3222.0,USD,4,175
SL002134,PRD020,CH003,2024-05,347,6246.0,USD,6,341
SL002135,PRD020,CH003,2024-06,451,8118.0,USD,10,441
SL002136,PRD020,CH003,2024-07,488,8784.0,USD,12,476
SL002137,PRD020,CH003,2024-08,400,7200.0,USD,12,388
SL002138,PRD020,CH003,2024-09,175,3150.0,USD,3,172
SL002139,PRD020,CH003,2024-10,115,2070.0,USD,2,113
SL002140,PRD020,CH003,2024-11,63,1134.0,USD,1,62
SL002141,PRD020,CH003,2024-12,54,972.0,USD,1,53
SL002142,PRD020,CH003,2025-01,68,1224.0,USD,2,66
SL002143,PRD020,CH003,2025-02,61,1098.0,USD,1,60
SL002144,PRD020,CH003,2025-03,117,2106.0,USD,2,115
SL002145,PRD020,CH003,2025-04,183,3294.0,USD,3,180
SL002146,PRD020,CH003,2025-05,347,6246.0,USD,7,340
SL002147,PRD020,CH003,2025-06,422,7596.0,USD,12,410
SL002148,PRD020,CH004,2024-01,91,2184000,KRW,2,89
SL002149,PRD020,CH004,2024-02,103,2472000,KRW,2,101
SL002150,PRD020,CH004,2024-03,162,3888000,KRW,2,160
SL002151,PRD020,CH004,2024-04,279,6696000,KRW,7,272
SL002152,PRD020,CH004,2024-05,514,12336000,KRW,14,500
SL002153,PRD020,CH004,2024-06,548,13152000,KRW,10,538
SL002154,PRD020,CH004,2024-07,608,14592000,KRW,11,597
SL002155,PRD020,CH004,2024-08,576,13824000,KRW,14,562
SL002156,PRD020,CH004,2024-09,228,5472000,KRW,5,223
SL002157,PRD020,CH004,2024-10,165,3960000,KRW,3,162
SL002158,PRD020,CH004,2024-11,90,2160000,KRW,1,89
SL002159,PRD020,CH004,2024-12,81,1944000,KRW,2,79
SL002160,PRD020,CH004,2025-01,90,2160000,KRW,1,89
SL002161,PRD020,CH004,2025-02,90,2160000,KRW,2,88
SL002162,PRD020,CH004,2025-03,160,3840000,KRW,4,156
SL002163,PRD020,CH004,2025-04,242,5808000,KRW,6,236
SL002164,PRD020,CH004,2025-05,506,12144000,KRW,11,495
SL002165,PRD020,CH004,2025-06,595,14280000,KRW,19,576
SL002166,PRD020,CH005,2024-01,48,1152000,KRW,1,47
SL002167,PRD020,CH005,2024-02,48,1152000,KRW,1,47
SL002168,PRD020,CH005,2024-03,92,2208000,KRW,1,91
SL002169,PRD020,CH005,2024-04,140,3360000,KRW,3,137
SL002170,PRD020,CH005,2024-05,249,5976000,KRW,6,243
SL002171,PRD020,CH005,2024-06,309,7416000,KRW,8,301
SL002172,PRD020,CH005,2024-07,327,7848000,KRW,7,320
SL002173,PRD020,CH005,2024-08,277,6648000,KRW,8,269
SL002174,PRD020,CH005,2024-09,128,3072000,KRW,2,126
SL002175,PRD020,CH005,2024-10,77,1848000,KRW,1,76
SL002176,PRD020,CH005,2024-11,43,1032000,KRW,1,42
SL002177,PRD020,CH005,2024-12,43,1032000,KRW,0,43
SL002178,PRD020,CH005,2025-01,48,1152000,KRW,0,48
SL002179,PRD020,CH005,2025-02,52,1248000,KRW,1,51
SL002180,PRD020,CH005,2025-03,88,2112000,KRW,1,87
SL002181,PRD020,CH005,2025-04,135,3240000,KRW,2,133
SL002182,PRD020,CH005,2025-05,229,5496000,KRW,4,225
SL002183,PRD020,CH005,2025-06,300,7200000,KRW,7,293
SL002184,PRD020,CH006,2024-01,32,768000,KRW,0,32
SL002185,PRD020,CH006,2024-02,30,720000,KRW,0,30
SL002186,PRD020,CH006,2024-03,58,1392000,KRW,1,57
SL002187,PRD020,CH006,2024-04,87,2088000,KRW,2,85
SL002188,PRD020,CH006,2024-05,153,3672000,KRW,4,149
SL002189,PRD020,CH006,2024-06,222,5328000,KRW,6,216
SL002190,PRD020,CH006,2024-07,235,5640000,KRW,5,230
SL002191,PRD020,CH006,2024-08,192,4608000,KRW,5,187
SL002192,PRD020,CH006,2024-09,84,2016000,KRW,2,82
SL002193,PRD020,CH006,2024-10,50,1200000,KRW,1,49
SL002194,PRD020,CH006,2024-11,33,792000,KRW,0,33
SL002195,PRD020,CH006,2024-12,25,600000,KRW,0,25
SL002196,PRD020,CH006,2025-01,30,720000,KRW,0,30
SL002197,PRD020,CH006,2025-02,29,696000,KRW,0,29
SL002198,PRD020,CH006,2025-03,55,1320000,KRW,1,54
SL002199,PRD020,CH006,2025-04,87,2088000,KRW,2,85
SL002200,PRD020,CH006,2025-05,169,4056000,KRW,3,166
SL002201,PRD020,CH006,2025-06,190,4560000,KRW,4,186
SL002202,PRD020,CH007,2024-01,52,936.0,USD,1,51
SL002203,PRD020,CH007,2024-02,57,1026.0,USD,1,56
SL002204,PRD020,CH007,2024-03,98,1764.0,USD,2,96
SL002205,PRD020,CH007,2024-04,147,2646.0,USD,4,143
SL002206,PRD020,CH007,2024-05,294,5292.0,USD,5,289
SL002207,PRD020,CH007,2024-06,360,6480.0,USD,6,354
SL002208,PRD020,CH007,2024-07,375,6750.0,USD,7,368
SL002209,PRD020,CH007,2024-08,326,5868.0,USD,9,317
SL002210,PRD020,CH007,2024-09,153,2754.0,USD,2,151
SL002211,PRD020,CH007,2024-10,94,1692.0,USD,1,93
SL002212,PRD020,CH007,2024-11,56,1008.0,USD,1,55
SL002213,PRD020,CH007,2024-12,47,846.0,USD,0,47
SL002214,PRD020,CH007,2025-01,53,954.0,USD,1,52
SL002215,PRD020,CH007,2025-02,54,972.0,USD,1,53
SL002216,PRD020,CH007,2025-03,98,1764.0,USD,2,96
SL002217,PRD020,CH007,2025-04,147,2646.0,USD,3,144
SL002218,PRD020,CH007,2025-05,276,4968.0,USD,5,271
SL002219,PRD020,CH007,2025-06,371,6678.0,USD,9,362
