RISK_ID,CUSTOMER_ID,YEAR_MONTH,CREDIT_SCORE_CURRENT,PD_PCT,LGD_PCT,EAD_KRW,EXPECTED_LOSS_KRW,RISK_GRADE,RISK_GRADE_PREV,GRADE_CHANGE,COLLATERAL_VALUE_KRW,MARKET_RISK_VAR_KRW,LIQUIDITY_RISK_SCORE
RSK00001248,CUS035,2023-12,523,4.027,29.52,8926590,106117,B,B,STABLE,7733152,,8
RSK00001249,CUS035,2024-01,531,3.9955,56.15,139682482,3133739,B,B,STABLE,,,4
RSK00001250,CUS035,2024-02,571,4.0059,25.72,370110839,3813317,B,B,STABLE,312758913,,1
RSK00001251,CUS035,2024-03,525,4.0292,28.8,214588810,2490109,B,B,STABLE,282781760,,9
RSK00001252,CUS035,2024-04,540,4.0256,39.71,111155755,1776898,B,B,STABLE,126109112,,6
RSK00001253,CUS035,2024-05,521,3.9796,35.4,266524461,3754739,B,B,STABLE,296479010,,4
RSK00001254,CUS035,2024-06,537,3.9923,40.25,242989570,3904601,B,B,STABLE,325838652,,6
RSK00001255,CUS035,2024-07,521,4.0044,35.5,392498007,5579603,B,B,STABLE,556093434,,8
RSK00001256,CUS035,2024-08,525,3.9693,65.36,211689479,5491933,B,B,STABLE,298491114,,6
RSK00001257,CUS035,2024-09,526,3.9684,27.54,132580974,1448974,B,B,STABLE,181574571,,2
RSK00001258,CUS035,2024-10,550,4.0081,26.43,243671090,2581307,B,B,STABLE,238298494,,9
RSK00001259,CUS035,2024-11,540,3.9895,23.48,498361628,4668326,B,B,STABLE,684413418,,8
RSK00001260,CUS035,2024-12,546,3.9891,23.0,278777402,2557763,B,B,STABLE,297708812,,3
RSK00001261,CUS036,2022-01,391,8.9422,37.06,474734037,15732588,CCC,,,457108383,,5
RSK00001262,CUS036,2022-02,381,8.975,35.66,447766739,14330707,CCC,CCC,STABLE,648612229,,2
RSK00001263,CUS036,2022-03,408,9.0642,21.66,436596027,8571715,CCC,CCC,STABLE,434614153,,7
RSK00001264,CUS036,2022-04,427,9.0638,43.75,457225085,18130861,CCC,CCC,STABLE,569361034,,4
RSK00001265,CUS036,2022-05,421,9.0757,74.29,148924110,10040966,CCC,CCC,STABLE,,,3
RSK00001266,CUS036,2022-06,399,8.9967,32.46,343589078,10033931,CCC,CCC,STABLE,351358051,,8
RSK00001267,CUS036,2022-07,413,9.0778,70.69,438195566,28119434,CCC,CCC,STABLE,466495879,,8
RSK00001268,CUS036,2022-08,380,9.0006,37.77,2228848,75770,CCC,CCC,STABLE,3325164,,9
RSK00001269,CUS036,2022-09,436,9.0544,37.78,441713929,15109939,CCC,CCC,STABLE,604250992,,7
RSK00001270,CUS036,2022-10,429,15.0014,20.7,364525225,11319565,D,CCC,DOWNGRADE,473850844,,6
RSK00001271,CUS036,2022-11,432,14.9344,25.45,365789789,13902956,D,D,STABLE,346586321,,6
RSK00001272,CUS036,2022-12,387,14.9453,28.36,15619946,662049,D,D,STABLE,14613126,,3
RSK00001273,CUS036,2023-01,428,15.1248,37.11,465935008,26152062,D,D,STABLE,636611441,,4
RSK00001274,CUS036,2023-02,396,15.0832,20.4,275743457,8484551,D,D,STABLE,370823086,,4
RSK00001275,CUS036,2023-03,399,15.0798,24.14,370750232,13496286,D,D,STABLE,301115229,,2
RSK00001276,CUS036,2023-04,384,14.8861,72.09,118736361,12742061,D,D,STABLE,154465837,,8
RSK00001277,CUS036,2023-05,388,15.0495,37.87,306352560,17459785,D,D,STABLE,379049328,,10
RSK00001278,CUS036,2023-06,400,15.092,29.38,164911569,7312228,D,D,DOWNGRADE,147358684,,7
RSK00001279,CUS036,2023-07,434,15.085,56.08,18236837,1542776,D,D,STABLE,15280026,,1
RSK00001280,CUS036,2023-08,436,14.9255,65.9,119743087,11777816,D,D,STABLE,,,7
RSK00001281,CUS036,2023-09,399,14.9793,38.05,360936907,20572045,D,D,STABLE,457760044,,10
RSK00001282,CUS036,2023-10,412,14.9658,40.69,346090261,21075457,D,D,STABLE,330766983,,1
RSK00001283,CUS036,2023-11,397,14.9974,31.47,137758958,6501784,D,D,STABLE,146172423,,3
RSK00001284,CUS036,2023-12,429,14.938,78.35,243313224,28477192,D,D,STABLE,284198749,,4
RSK00001285,CUS036,2024-01,405,15.1087,25.76,493021685,19188410,D,D,STABLE,725131513,,3
RSK00001286,CUS036,2024-02,387,14.9265,33.28,355151438,17642287,D,D,STABLE,294269486,,1
RSK00001287,CUS036,2024-03,389,15.0752,20.38,106862163,3283154,D,D,STABLE,98956583,,5
RSK00001288,CUS036,2024-04,401,15.0992,37.03,435710059,24361568,D,D,STABLE,574892596,,8
RSK00001289,CUS036,2024-05,381,14.9371,64.23,369520747,35452188,D,D,STABLE,355828110,,3
RSK00001290,CUS036,2024-06,414,14.8519,72.48,433466543,46661187,D,D,STABLE,516101949,,2
RSK00001291,CUS036,2024-07,403,14.9562,79.59,499947073,59511898,D,D,STABLE,419201991,,6
RSK00001292,CUS036,2024-08,404,14.9585,23.86,205242293,7325299,D,D,STABLE,305388692,,1
RSK00001293,CUS036,2024-09,381,15.006,74.67,58574721,6563286,D,D,STABLE,,,3
RSK00001294,CUS036,2024-10,399,14.9869,61.29,104871322,9632925,D,D,STABLE,,,4
RSK00001295,CUS036,2024-11,407,15.1092,67.55,458377739,46783245,D,D,STABLE,662025764,,5
RSK00001296,CUS036,2024-12,386,15.1219,21.64,454383128,14869139,D,D,STABLE,449020896,,3
RSK00001297,CUS037,2022-01,487,9.0174,23.11,86259824,1797587,CCC,,,118136176,,9
RSK00001298,CUS037,2022-02,521,9.0328,27.39,97726809,2417843,CCC,CCC,STABLE,80646513,,1
RSK00001299,CUS037,2022-03,493,9.0398,38.75,160287567,5614749,CCC,CCC,STABLE,176471384,,10
RSK00001300,CUS037,2022-04,522,8.9425,26.68,358940590,8563816,CCC,CCC,STABLE,484464790,,3
RSK00001301,CUS037,2022-05,493,8.9252,31.97,372678428,10633956,CCC,CCC,STABLE,316088809,,2
RSK00001302,CUS037,2022-06,522,9.046,79.09,196140519,14032837,CCC,CCC,STABLE,246942747,,3
RSK00001303,CUS037,2022-07,509,8.9718,30.84,131034827,3625607,CCC,CCC,STABLE,187892335,,9
RSK00001304,CUS037,2022-08,481,8.9553,40.7,424828762,15484189,CCC,CCC,STABLE,499694469,,7
RSK00001305,CUS037,2022-09,473,8.9559,56.75,77889573,3958717,CCC,CCC,STABLE,70622634,,5
RSK00001306,CUS037,2022-10,518,15.1457,29.63,314260961,14102998,D,CCC,DOWNGRADE,303473748,,4
RSK00001307,CUS037,2022-11,521,15.0045,25.04,213174500,8009236,D,D,STABLE,197980256,,10
RSK00001308,CUS037,2022-12,476,15.0151,62.01,177422426,16519560,D,D,STABLE,219550671,,4
RSK00001309,CUS037,2023-01,505,15.1473,56.06,476241746,40440432,D,D,STABLE,385022558,,9
RSK00001310,CUS037,2023-02,523,15.1226,27.95,369014828,15597396,D,D,STABLE,368303097,,7
RSK00001311,CUS037,2023-03,493,14.936,71.84,159034704,17064459,D,D,STABLE,209338792,,2
RSK00001312,CUS037,2023-04,477,14.9583,57.82,337539710,29193435,D,D,STABLE,,,3
RSK00001313,CUS037,2023-05,527,15.0368,21.73,161741613,5284902,D,D,STABLE,167054825,,1
RSK00001314,CUS037,2023-06,509,15.0563,62.12,30461718,2849076,D,D,STABLE,32300767,,7
RSK00001315,CUS037,2023-07,524,15.0672,21.97,98176589,3249904,D,D,STABLE,109862681,,7
RSK00001316,CUS037,2023-08,505,14.9947,37.98,464757395,26467874,D,D,STABLE,400264587,,5
RSK00001317,CUS037,2023-09,522,15.1266,34.54,227599043,11891430,D,D,STABLE,214558853,,5
RSK00001318,CUS037,2023-10,520,15.1021,41.21,127071356,7908382,D,D,STABLE,102489718,,5
RSK00001319,CUS037,2023-11,507,15.059,20.88,54531956,1714659,D,D,STABLE,53843733,,8
RSK00001320,CUS037,2023-12,472,14.9073,34.77,192725997,9989505,D,D,STABLE,166316698,,6
RSK00001321,CUS037,2024-01,488,15.092,69.37,393015055,41146005,D,D,STABLE,,,7
RSK00001322,CUS037,2024-02,527,14.92,59.9,442980253,39589500,D,D,STABLE,601419257,,2
RSK00001323,CUS037,2024-03,480,15.0057,30.35,424798657,19346308,D,D,STABLE,455272521,,1
RSK00001324,CUS037,2024-04,514,14.892,44.54,217574538,14431495,D,D,STABLE,291800627,,4
RSK00001325,CUS037,2024-05,512,15.081,37.77,203635585,11599274,D,D,STABLE,254983117,,6
RSK00001326,CUS037,2024-06,521,15.0673,38.8,134767269,7878646,D,D,STABLE,144711790,,1
RSK00001327,CUS037,2024-07,519,14.8639,42.1,84549511,5290856,D,D,STABLE,91201515,,9
RSK00001328,CUS037,2024-08,511,15.1189,24.89,391469851,14731379,D,D,STABLE,448789131,,8
RSK00001329,CUS037,2024-09,504,15.1326,29.78,242570927,10931430,D,D,STABLE,320439249,,9
RSK00001330,CUS037,2024-10,486,14.9793,40.38,85547447,5174458,D,D,STABLE,74805160,,5
RSK00001331,CUS037,2024-11,489,15.1083,37.91,25876461,1482089,D,D,STABLE,25247458,,2
RSK00001332,CUS037,2024-12,516,15.0874,30.1,33296172,1512082,D,D,STABLE,33014769,,3
RSK00001333,CUS038,2022-01,688,0.1502,60.47,324122828,294388,A,,,343332941,95032518,2
RSK00001334,CUS038,2022-02,679,0.1515,68.2,141790894,146503,A,A,STABLE,,90770756,6
RSK00001335,CUS038,2022-03,643,0.1498,38.85,445142870,259061,A,A,STABLE,494530151,20483257,7
RSK00001336,CUS038,2022-04,656,0.149,68.75,283266172,290171,A,A,STABLE,,18520742,2
RSK00001337,CUS038,2022-05,690,0.1507,23.62,350335809,124703,A,A,STABLE,453934380,9746361,3
RSK00001338,CUS038,2022-06,678,0.1514,60.8,241578310,222376,A,A,STABLE,320680143,56864242,5
RSK00001339,CUS038,2022-07,666,0.1506,29.85,151617441,68158,A,A,STABLE,211012854,11766642,5
RSK00001340,CUS038,2022-08,652,0.1502,64.1,496507698,478029,A,A,STABLE,,92040565,10
RSK00001341,CUS038,2022-09,638,0.1509,33.71,395264766,201065,A,A,STABLE,321407989,15687829,2
RSK00001342,CUS038,2022-10,647,0.1504,38.72,39642259,23086,A,A,STABLE,51713258,29689140,1
RSK00001343,CUS038,2022-11,686,0.1499,34.71,128461864,66839,A,A,STABLE,130111771,46554286,7
RSK00001344,CUS038,2022-12,667,0.1488,33.71,224405981,112563,A,A,STABLE,288431836,90098604,10
RSK00001345,CUS038,2023-01,648,0.1501,44.39,39438505,26278,A,A,STABLE,41317078,4749158,2
RSK00001346,CUS038,2023-02,644,0.1506,21.61,15812533,5146,A,A,STABLE,13609623,94836719,5
RSK00001347,CUS038,2023-03,635,0.1502,57.8,209487337,181868,A,A,STABLE,,37331841,6
RSK00001348,CUS038,2023-04,662,0.1491,63.08,145204414,136568,A,A,STABLE,,56968112,3
RSK00001349,CUS038,2023-05,642,0.1487,71.11,314043966,332072,A,A,STABLE,283522321,59512664,3
RSK00001350,CUS038,2023-06,690,0.1501,44.18,80426243,53334,A,A,STABLE,88789799,71348374,4
RSK00001351,CUS038,2023-07,636,0.1509,78.43,399626967,472962,A,A,STABLE,,60607912,9
RSK00001352,CUS038,2023-08,682,0.1505,66.7,175865477,176540,A,A,STABLE,254696081,64653954,8
RSK00001353,CUS038,2023-09,651,0.15,78.66,236726389,279313,A,A,STABLE,,68088506,4
RSK00001354,CUS038,2023-10,670,0.1492,33.68,112916094,56741,A,A,STABLE,164245325,56728703,10
RSK00001355,CUS038,2023-11,661,0.1487,27.4,5676022,2313,A,A,STABLE,5968597,99806993,3
RSK00001356,CUS038,2023-12,651,0.1494,63.7,29559478,28131,A,A,STABLE,27024010,7291316,10
RSK00001357,CUS038,2024-01,676,0.1498,68.36,120916977,123823,A,A,STABLE,,8398169,8
RSK00001358,CUS038,2024-02,652,0.1514,32.68,129673699,64159,A,A,STABLE,175266549,71963319,9
RSK00001359,CUS038,2024-03,678,0.1504,28.0,489371592,206084,A,A,STABLE,718971229,32766139,2
RSK00001360,CUS038,2024-04,647,0.1512,60.72,471352450,432742,A,A,STABLE,,18758066,6
RSK00001361,CUS038,2024-05,664,0.1487,33.97,388062186,196023,A,A,STABLE,344570739,30437309,10
RSK00001362,CUS038,2024-06,652,0.1512,32.58,316053384,155691,A,A,STABLE,377787407,43839039,8
RSK00001363,CUS038,2024-07,662,0.15,25.41,102323096,39000,A,A,STABLE,95140571,6020382,2
RSK00001364,CUS038,2024-08,644,0.1496,79.62,356396465,424509,A,A,STABLE,,97030966,9
RSK00001365,CUS038,2024-09,670,0.1488,68.63,185648942,189587,A,A,STABLE,269465221,96737228,6
RSK00001366,CUS038,2024-10,636,0.1506,72.18,342905556,372749,A,A,STABLE,330380254,34729100,7
RSK00001367,CUS038,2024-11,654,0.1506,66.99,34374344,34679,A,A,STABLE,,67162680,7
RSK00001368,CUS038,2024-12,644,0.1514,21.89,57990360,19219,A,A,STABLE,86774279,39288546,8
RSK00001369,CUS039,2022-01,791,0.1498,73.51,178932907,197037,A,,,,,8
RSK00001370,CUS039,2022-02,840,0.1508,37.21,162319710,91082,A,A,STABLE,188877230,,6
RSK00001371,CUS039,2022-03,812,0.1491,58.91,36964677,32468,A,A,STABLE,46949328,,8
RSK00001372,CUS039,2022-04,824,0.1495,36.78,498224855,273954,A,A,STABLE,480033450,,7
RSK00001373,CUS039,2022-05,846,0.1505,36.77,38903322,21529,A,A,STABLE,35091549,,1
RSK00001374,CUS039,2022-06,846,0.149,41.12,312981003,191760,A,A,STABLE,282073159,,4
RSK00001375,CUS039,2022-07,811,0.1506,57.73,237028560,206076,A,A,STABLE,259903818,,3
RSK00001376,CUS039,2022-08,828,0.1491,27.2,322084636,130622,A,A,STABLE,436022888,,1
RSK00001377,CUS039,2022-09,816,0.1496,22.88,191960697,65705,A,A,STABLE,155107094,,4
RSK00001378,CUS039,2022-10,813,0.1511,71.48,307543473,332166,A,A,STABLE,,,1
RSK00001379,CUS039,2022-11,821,0.1485,64.86,257442067,247961,A,A,STABLE,,,1
RSK00001380,CUS039,2022-12,797,0.1495,24.44,423684870,154805,A,A,STABLE,510545481,,8
RSK00001381,CUS039,2023-01,810,0.1491,69.82,359926489,374689,A,A,STABLE,372127169,,7
RSK00001382,CUS039,2023-02,826,0.1492,24.84,279828561,103708,A,A,STABLE,283565033,,2
RSK00001383,CUS039,2023-03,828,0.1495,44.21,213424904,141061,A,A,STABLE,230196648,,6
RSK00001384,CUS039,2023-04,796,0.1499,36.51,124646778,68217,A,A,STABLE,135550251,,5
RSK00001385,CUS039,2023-05,818,0.1501,25.9,200758126,78047,A,A,STABLE,266473047,,9
RSK00001386,CUS039,2023-06,838,0.5023,36.05,34664054,62769,BBB,A,DOWNGRADE,48977827,,7
RSK00001387,CUS039,2023-07,826,0.5015,30.74,291078083,448729,BBB,BBB,STABLE,406937848,,6
RSK00001388,CUS039,2023-08,797,0.4993,41.61,4918619,10219,BBB,BBB,STABLE,4074819,,5
RSK00001389,CUS039,2023-09,811,0.4997,21.68,27935887,30264,BBB,BBB,STABLE,23402367,,4
RSK00001390,CUS039,2023-10,837,0.5012,75.92,197816116,752712,BBB,BBB,STABLE,243115672,,3
RSK00001391,CUS039,2023-11,835,0.4954,64.17,421380333,1339560,BBB,BBB,STABLE,532005481,,4
RSK00001392,CUS039,2023-12,817,0.5035,57.08,49663421,142732,BBB,BBB,STABLE,63066483,,2
RSK00001393,CUS039,2024-01,843,0.5007,23.32,107456323,125469,BBB,BBB,STABLE,101111821,,4
RSK00001394,CUS039,2024-02,838,0.5038,29.67,391912211,585820,BBB,BBB,STABLE,452963954,,6
RSK00001395,CUS039,2024-03,825,0.4965,68.86,391682779,1339124,BBB,BBB,STABLE,375816066,,6
RSK00001396,CUS039,2024-04,844,0.5031,26.53,140227612,187165,BBB,BBB,STABLE,144515486,,1
RSK00001397,CUS039,2024-05,811,0.5034,34.07,95443015,163693,BBB,BBB,STABLE,128395208,,1
RSK00001398,CUS039,2024-06,804,0.5024,31.35,423730818,667386,BBB,BBB,STABLE,529992943,,2
RSK00001399,CUS039,2024-07,802,0.5038,34.03,193751456,332174,BBB,BBB,STABLE,275137775,,2
RSK00001400,CUS039,2024-08,842,0.4974,27.38,489699118,666912,BBB,BBB,STABLE,610020974,,5
RSK00001401,CUS039,2024-09,813,0.4997,33.98,240615561,408561,BBB,BBB,STABLE,246053578,,6
RSK00001402,CUS039,2024-10,796,0.5002,70.14,158573714,556340,BBB,BBB,STABLE,173616350,,5
RSK00001403,CUS039,2024-11,845,0.4991,68.24,161378454,549632,BBB,BBB,STABLE,222451085,,2
RSK00001404,CUS039,2024-12,837,0.503,33.87,498269822,848883,BBB,BBB,STABLE,566486704,,8
RSK00001405,CUS040,2022-01,347,15.0603,25.29,194421853,7405042,D,,,261258963,,9
RSK00001406,CUS040,2022-02,360,15.1348,56.97,441265348,38047203,D,D,STABLE,,,8
RSK00001407,CUS040,2022-03,342,14.9657,23.17,397461575,13782190,D,D,STABLE,388881453,,1
RSK00001408,CUS040,2022-04,381,14.9399,59.49,296492459,26351498,D,D,STABLE,277170843,,8
RSK00001409,CUS040,2022-05,349,15.1326,62.73,48209363,4576361,D,D,STABLE,52834630,,9
RSK00001410,CUS040,2022-06,353,15.0782,41.29,454181895,28276405,D,D,STABLE,493421623,,7
RSK00001411,CUS040,2022-07,369,14.9565,23.52,314873659,11076527,D,D,STABLE,447286925,,8
RSK00001412,CUS040,2022-08,387,14.9332,60.11,28040965,2517054,D,D,STABLE,37889552,,8
RSK00001413,CUS040,2022-09,344,15.0346,36.9,166355122,9228995,D,D,STABLE,184690073,,7
RSK00001414,CUS040,2022-10,390,14.9079,36.17,477316654,25737809,D,D,STABLE,532652216,,6
RSK00001415,CUS040,2022-11,362,14.8621,71.43,212559875,22565352,D,D,STABLE,,,5
RSK00001416,CUS040,2022-12,375,15.0155,42.91,388108059,25006388,D,D,STABLE,557048299,,5
RSK00001417,CUS040,2023-01,365,15.1124,78.78,271421689,32314241,D,D,STABLE,399552251,,8
RSK00001418,CUS040,2023-02,351,15.0484,78.54,309594197,36590980,D,D,STABLE,,,6
RSK00001419,CUS040,2023-03,379,14.9805,32.86,248788820,12246859,D,D,STABLE,324067960,,3
RSK00001420,CUS040,2023-04,365,14.9399,36.08,314589994,16957395,D,D,STABLE,361269275,,3
RSK00001421,CUS040,2023-05,347,15.0726,61.85,128554800,11984397,D,D,STABLE,156157588,,7
RSK00001422,CUS040,2023-06,348,14.8969,76.34,253461499,28824385,D,D,STABLE,321473762,,7
RSK00001423,CUS040,2023-07,372,14.9368,26.51,425531337,16849959,D,D,STABLE,375776521,,8
RSK00001424,CUS040,2023-08,366,15.1426,22.31,337673639,11407676,D,D,STABLE,441756294,,8
RSK00001425,CUS040,2023-09,345,15.0188,57.71,205445555,17806684,D,D,STABLE,191298594,,2
RSK00001426,CUS040,2023-10,380,15.1,65.16,400332859,39389391,D,D,STABLE,324003848,,5
RSK00001427,CUS040,2023-11,349,15.019,34.17,225456994,11570436,D,D,STABLE,262503829,,1
RSK00001428,CUS040,2023-12,382,15.097,20.11,141201991,4286902,D,D,STABLE,171493752,,3
RSK00001429,CUS040,2024-01,343,15.113,37.03,79856233,4469029,D,D,STABLE,110810933,,8
RSK00001430,CUS040,2024-02,357,14.96,40.06,163577742,9803175,D,D,STABLE,132771057,,10
RSK00001431,CUS040,2024-03,342,15.0036,41.74,69410486,4346834,D,D,STABLE,87745981,,2
RSK00001432,CUS040,2024-04,344,14.8597,56.99,178360631,15104547,D,D,STABLE,,,3
RSK00001433,CUS040,2024-05,378,14.9423,32.84,88680410,4351593,D,D,STABLE,122669562,,6
RSK00001434,CUS040,2024-06,368,15.0491,36.67,353239659,19493548,D,D,STABLE,445815163,,9
RSK00001435,CUS040,2024-07,369,14.912,79.87,438830946,52265707,D,D,STABLE,442067243,,6
RSK00001436,CUS040,2024-08,352,15.0312,22.65,495626623,16873939,D,D,STABLE,524810796,,3
RSK00001437,CUS040,2024-09,391,14.9821,22.86,406273353,13914489,D,D,STABLE,330589716,,3
RSK00001438,CUS040,2024-10,384,14.9014,73.69,165009528,18119435,D,D,STABLE,161629873,,6
RSK00001439,CUS040,2024-11,398,14.896,40.51,470341200,28382126,D,D,STABLE,470420469,,5
RSK00001440,CUS040,2024-12,390,15.097,42.85,294212999,19032829,D,D,STABLE,297191248,,1
RSK00001441,CUS041,2022-01,596,1.4918,33.24,281329037,1395038,BB,,,372209796,29333466,5
RSK00001442,CUS041,2022-02,610,1.5131,20.19,113044543,345345,BB,BB,STABLE,140013512,47226392,5
RSK00001443,CUS041,2022-03,575,1.4864,31.67,60672461,285611,BB,BB,STABLE,89043030,67707495,10
RSK00001444,CUS041,2022-04,597,1.505,72.5,75395481,822659,BB,BB,STABLE,,79593584,3
RSK00001445,CUS041,2022-05,632,1.4967,72.21,326641328,3530232,BB,BB,STABLE,406594185,6002340,8
RSK00001446,CUS041,2022-06,617,1.5137,78.97,48399285,578550,BB,BB,STABLE,,21750756,9
RSK00001447,CUS041,2022-07,600,1.4969,74.04,415190558,4601577,BB,BB,STABLE,,30375465,3
RSK00001448,CUS041,2022-08,577,1.4998,24.45,22738333,83382,BB,BB,STABLE,32842450,82589413,2
RSK00001449,CUS041,2022-09,578,1.4978,33.87,25413504,128924,BB,BB,STABLE,27617680,32986392,4
RSK00001450,CUS041,2022-10,605,1.4928,21.3,226391146,719848,BB,BB,STABLE,194290088,32224320,9
RSK00001451,CUS041,2022-11,593,1.4967,67.44,378036812,3815807,BB,BB,STABLE,494487722,39318353,5
RSK00001452,CUS041,2022-12,618,1.504,42.63,431644078,2767508,BB,BB,STABLE,627068599,33620692,5
RSK00001453,CUS041,2023-01,576,1.4852,76.78,499505188,5696040,BB,BB,STABLE,548387037,19213964,1
RSK00001454,CUS041,2023-02,605,1.5001,35.66,366803727,1962164,BB,BB,STABLE,350059139,40719024,1
RSK00001455,CUS041,2023-03,588,1.489,26.54,491900634,1943896,BB,BB,STABLE,554430679,63774639,3
RSK00001456,CUS041,2023-04,597,1.5147,38.68,352482469,2065145,BB,BB,STABLE,481902216,19388323,10
RSK00001457,CUS041,2023-05,574,1.494,26.51,350751650,1389185,BB,BB,STABLE,332239463,36782571,7
RSK00001458,CUS041,2023-06,592,1.4878,69.62,252284313,2613177,BB,BB,STABLE,301192423,25456707,4
RSK00001459,CUS041,2023-07,589,1.5081,37.9,186118402,1063797,BB,BB,STABLE,227863534,88472814,8
RSK00001460,CUS041,2023-08,593,1.4993,35.9,267002260,1437136,BB,BB,STABLE,375609145,73968943,2
RSK00001461,CUS041,2023-09,603,1.4993,20.86,141433922,442340,BB,BB,STABLE,203080277,47928782,3
RSK00001462,CUS041,2023-10,582,1.5127,34.98,97370304,515228,BB,BB,STABLE,88456837,65728472,8
RSK00001463,CUS041,2023-11,572,1.4883,26.81,8675118,34615,BB,BB,STABLE,8539041,59496219,7
RSK00001464,CUS041,2023-12,597,1.4959,61.03,174057238,1589052,BB,BB,STABLE,179717999,92089820,9
RSK00001465,CUS041,2024-01,607,1.51,68.01,434137024,4458375,BB,BB,STABLE,,25690269,8
RSK00001466,CUS041,2024-02,616,1.505,56.84,183493926,1569684,BB,BB,STABLE,188443814,80083948,10
RSK00001467,CUS041,2024-03,594,1.4949,63.36,243948784,2310606,BB,BB,STABLE,,17994846,10
RSK00001468,CUS041,2024-04,622,1.487,60.99,491222342,4455000,BB,BB,STABLE,707401292,45127869,3
RSK00001469,CUS041,2024-05,632,1.505,69.72,139340884,1462084,BB,BB,STABLE,185145070,40196094,6
RSK00001470,CUS041,2024-06,601,1.4855,68.0,497379244,5024227,BB,BB,STABLE,,19186216,8
RSK00001471,CUS041,2024-07,623,1.4998,40.25,334885802,2021603,BB,BB,STABLE,390033981,29958089,10
RSK00001472,CUS041,2024-08,619,1.5021,40.81,459900066,2819220,BB,BB,STABLE,529670199,17734639,4
RSK00001473,CUS041,2024-09,605,1.5083,27.12,263773168,1078967,BB,BB,STABLE,384660298,34407479,10
RSK00001474,CUS041,2024-10,597,1.4963,55.19,274952150,2270577,BB,BB,STABLE,,26787573,3
RSK00001475,CUS041,2024-11,629,1.5075,77.11,168177349,1954949,BB,BB,STABLE,151659947,21636119,9
RSK00001476,CUS041,2024-12,596,1.4859,24.4,423855642,1536729,BB,BB,STABLE,442771741,33418644,5
RSK00001477,CUS042,2022-01,300,15.0867,24.58,423357934,15699428,D,,,540165021,44987312,6
RSK00001478,CUS042,2022-02,327,14.9223,59.7,319276882,28443142,D,D,STABLE,277964875,88579239,5
RSK00001479,CUS042,2022-03,300,14.9807,75.08,220818723,24836607,D,D,STABLE,286147135,60092495,4
RSK00001480,CUS042,2022-04,314,14.9972,76.4,348841624,39969788,D,D,STABLE,298076197,65579065,5
RSK00001481,CUS042,2022-05,302,14.8975,70.64,112729800,11863226,D,D,STABLE,,5150695,8
RSK00001482,CUS042,2022-06,300,15.0399,57.9,163076802,14200894,D,D,STABLE,,3681783,10
RSK00001483,CUS042,2022-07,304,14.872,30.87,143125159,6570857,D,D,STABLE,136462000,6134356,7
RSK00001484,CUS042,2022-08,300,14.8962,35.08,119075090,6222372,D,D,STABLE,101785069,29945768,2
RSK00001485,CUS042,2022-09,300,15.1214,40.53,416362822,25517643,D,D,STABLE,366662111,19858680,3
RSK00001486,CUS042,2022-10,315,15.1101,68.34,477363383,49293700,D,D,STABLE,468284643,7864326,4
RSK00001487,CUS042,2022-11,304,14.9651,70.66,16873903,1784304,D,D,STABLE,20098209,95169526,8
RSK00001488,CUS042,2022-12,304,15.1094,34.79,375917547,19760332,D,D,STABLE,455935038,53698084,9
RSK00001489,CUS042,2023-01,316,14.9048,39.9,485159348,28852500,D,D,STABLE,655067561,80097557,4
RSK00001490,CUS042,2023-02,314,14.902,66.58,296806767,29448430,D,D,STABLE,388438863,35541198,6
RSK00001491,CUS042,2023-03,300,15.0753,42.4,90673209,5795766,D,D,STABLE,126244659,50190620,6
RSK00001492,CUS042,2023-04,300,14.8892,24.76,161287648,5945975,D,D,STABLE,238022293,40083724,10
RSK00001493,CUS042,2023-05,300,15.0765,79.4,64479693,7718697,D,D,STABLE,,3681132,3
RSK00001494,CUS042,2023-06,301,14.9108,44.04,58139392,3817849,D,D,STABLE,69640126,68551138,5
RSK00001495,CUS042,2023-07,309,15.0667,40.22,121995996,7392746,D,D,STABLE,123612188,963608,9
RSK00001496,CUS042,2023-08,303,15.0391,21.7,275960016,9005913,D,D,STABLE,363152309,43605877,5
RSK00001497,CUS042,2023-09,318,15.1178,58.24,185794342,16358461,D,D,STABLE,160613502,91718236,2
RSK00001498,CUS042,2023-10,321,15.126,55.71,491389991,41407934,D,D,STABLE,527157363,92468858,6
RSK00001499,CUS042,2023-11,300,15.043,74.21,303018291,33827175,D,D,STABLE,260732921,60301806,4
RSK00001500,CUS042,2023-12,300,14.857,30.26,210626675,9469203,D,D,STABLE,303773485,35551830,8
RSK00001501,CUS042,2024-01,312,15.0541,28.79,276776750,11995713,D,D,STABLE,282688812,60187345,1
RSK00001502,CUS042,2024-02,300,14.9297,38.7,270512867,15629676,D,D,STABLE,278333685,53580801,5
RSK00001503,CUS042,2024-03,309,14.925,39.96,368439887,21973865,D,D,STABLE,551405501,57266441,8
RSK00001504,CUS042,2024-04,308,15.0874,27.76,279815007,11719386,D,D,STABLE,272444717,99945639,1
RSK00001505,CUS042,2024-05,300,15.0907,66.9,139404564,14073836,D,D,STABLE,149116238,66707430,8
RSK00001506,CUS042,2024-06,300,15.0945,20.73,42084395,1316859,D,D,STABLE,44648199,82306375,10
RSK00001507,CUS042,2024-07,300,15.0077,32.59,219912915,10755961,D,D,STABLE,294179698,32183148,5
