USAGE_ID,METER_ID,USAGE_DATE,USAGE_KWH,PEAK_KW,OFFPEAK_KW,REACTIVE_KVARH,POWER_FACTOR,IS_PEAK_DAY,ESTIMATED_FLAG
3014,MTR014,2023-05-31,859.29,43.01,27.42,188.19,0.861,0,N
3015,MTR015,2023-05-31,253.09,13.05,8.81,47.87,0.86,0,N
3016,MTR016,2023-05-31,73.33,3.58,2.64,14.42,0.876,0,N
3017,MTR017,2023-05-31,14624.53,777.99,596.62,2298.51,0.975,0,N
3018,MTR018,2023-05-31,119.05,5.66,4.47,27.92,0.94,0,N
3019,MTR019,2023-05-31,30054.13,1506.69,1007.01,4351.5,0.937,0,N
3020,MTR020,2023-05-31,7.38,0.37,0.2,1.28,0.936,0,N
3021,MTR001,2023-06-01,8334.98,421.1,256.73,767.05,0.893,1,N
3022,MTR002,2023-06-01,3371.98,173.12,138.69,230.99,0.987,1,N
3023,MTR003,2023-06-01,11435.56,592.72,408.38,943.81,0.978,1,N
3024,MTR004,2023-06-01,1086.64,58.18,32.55,178.13,0.851,1,N
3025,MTR005,2023-06-01,11061.95,510.4,300.46,2601.59,0.967,1,N
3026,MTR006,2023-06-01,2498.18,115.1,76.56,617.19,0.857,1,N
3027,MTR007,2023-06-01,8437.83,460.04,294.47,1962.02,0.873,1,N
3028,MTR008,2023-06-01,600.56,30.42,18.47,40.34,0.952,1,N
3029,MTR009,2023-06-01,15165.03,817.0,493.35,3610.41,,1,N
3030,MTR010,2023-06-01,412.48,20.17,13.22,80.6,0.927,1,N
3031,MTR011,2023-06-01,9380.46,437.29,274.98,661.59,0.89,1,N
3032,MTR012,2023-06-01,1016.57,55.44,34.44,246.31,0.947,1,N
3033,MTR013,2023-06-01,3924.92,181.52,128.11,840.55,0.854,1,N
3034,MTR014,2023-06-01,1219.13,63.4,41.02,183.65,0.984,1,N
3035,MTR015,2023-06-01,415.55,19.1,13.53,41.33,0.904,1,N
3036,MTR016,2023-06-01,106.4,5.12,3.06,26.52,0.985,1,N
3037,MTR017,2023-06-01,15870.65,824.08,667.7,1118.38,0.906,1,N
3038,MTR018,2023-06-01,184.36,8.84,7.8,13.84,0.973,1,N
3039,MTR019,2023-06-01,45436.22,2395.06,1529.96,2362.93,0.87,1,N
3040,MTR020,2023-06-01,184.23,8.69,5.67,26.68,0.854,1,N
3041,MTR001,2023-06-02,8990.37,446.37,279.89,2085.64,0.91,1,N
3042,MTR002,2023-06-02,3397.9,183.31,134.23,611.82,0.875,1,N
3043,MTR003,2023-06-02,10986.47,600.61,355.8,2338.75,0.956,1,N
3044,MTR004,2023-06-02,1249.44,64.48,41.05,149.02,0.974,1,N
3045,MTR005,2023-06-02,11563.23,585.85,314.01,2320.6,0.95,1,N
3046,MTR006,2023-06-02,2181.25,102.99,71.51,192.27,0.903,1,N
3047,MTR007,2023-06-02,8802.0,408.66,304.4,510.04,0.875,1,N
3048,MTR008,2023-06-02,679.84,33.31,21.96,43.62,0.861,1,N
3049,MTR009,2023-06-02,14649.63,701.62,488.06,3120.65,0.988,1,Y
3050,MTR010,2023-06-02,1000.76,46.31,29.22,181.86,0.935,1,N
3051,MTR011,2023-06-02,9718.42,461.14,362.57,2302.03,0.964,1,N
3052,MTR012,2023-06-02,1108.39,58.0,39.0,254.98,0.932,1,N
3053,MTR013,2023-06-02,4182.52,218.11,150.4,383.26,,1,N
3054,MTR014,2023-06-02,1476.73,76.24,46.57,362.49,0.963,1,N
3055,MTR015,2023-06-02,421.92,23.28,17.13,41.12,0.974,1,N
3056,MTR016,2023-06-02,98.95,4.68,3.05,23.96,0.856,1,N
3057,MTR017,2023-06-02,16473.35,899.17,700.56,3434.53,0.924,1,N
3058,MTR018,2023-06-02,179.52,8.56,5.12,20.47,0.869,1,N
3059,MTR019,2023-06-02,43898.7,2087.46,1492.39,9365.72,0.86,1,N
3060,MTR020,2023-06-02,164.26,8.16,6.34,40.21,0.858,1,N
3061,MTR001,2023-06-03,7743.04,364.27,285.54,1176.06,0.853,0,N
3062,MTR002,2023-06-03,3229.3,161.44,125.82,617.71,,0,Y
3063,MTR003,2023-06-03,10186.34,514.92,311.65,899.58,0.956,0,N
3064,MTR004,2023-06-03,703.3,32.19,24.26,125.78,0.943,0,N
3065,MTR005,2023-06-03,8892.34,419.07,288.74,1147.29,0.859,0,N
3066,MTR006,2023-06-03,1339.86,66.05,47.76,260.13,0.956,0,N
3067,MTR007,2023-06-03,7156.83,344.58,247.54,479.63,0.903,0,N
3068,MTR008,2023-06-03,413.99,20.48,11.46,95.73,0.965,0,N
3069,MTR009,2023-06-03,12978.3,708.97,397.98,2223.11,0.862,0,N
3070,MTR010,2023-06-03,243.05,12.21,10.11,29.71,0.932,0,N
3071,MTR011,2023-06-03,8084.23,379.31,275.3,587.67,0.928,0,N
3072,MTR012,2023-06-03,754.01,41.52,22.74,157.64,0.899,0,N
3073,MTR013,2023-06-03,3365.37,174.36,105.4,653.08,0.855,0,N
3074,MTR014,2023-06-03,855.59,41.34,30.78,48.1,0.907,0,N
3075,MTR015,2023-06-03,895.21,40.96,32.69,108.34,0.914,0,N
3076,MTR016,2023-06-03,117.28,6.21,4.33,12.49,,0,N
3077,MTR017,2023-06-03,14842.22,741.62,466.2,3627.58,0.932,0,N
3078,MTR018,2023-06-03,196.46,9.37,5.94,15.32,0.943,0,Y
3079,MTR019,2023-06-03,47818.96,2584.92,1981.56,6240.68,0.946,0,N
3080,MTR020,2023-06-03,207.21,9.97,8.25,28.08,0.918,0,N
3081,MTR001,2023-06-04,7702.5,352.6,276.6,783.75,0.927,0,N
3082,MTR002,2023-06-04,2772.95,148.86,99.87,164.72,0.89,0,N
3083,MTR003,2023-06-04,8986.18,446.62,262.29,2021.64,0.942,0,N
3084,MTR004,2023-06-04,738.84,34.86,30.09,182.14,0.962,0,N
3085,MTR005,2023-06-04,10110.88,542.33,311.67,1076.83,,0,N
3086,MTR006,2023-06-04,1365.64,71.95,43.77,290.63,0.979,0,N
3087,MTR007,2023-06-04,7589.6,356.86,327.95,752.48,0.884,0,N
3088,MTR008,2023-06-04,407.07,20.48,14.87,86.5,0.985,0,N
3089,MTR009,2023-06-04,12224.56,574.29,484.99,2168.61,0.866,0,N
3090,MTR010,2023-06-04,254.33,12.14,8.88,23.09,0.96,0,N
3091,MTR011,2023-06-04,7979.95,367.57,257.83,1909.17,0.955,0,N
3092,MTR012,2023-06-04,634.54,29.75,26.64,118.71,0.944,0,N
3093,MTR013,2023-06-04,3568.42,166.72,125.05,328.05,0.957,0,N
3094,MTR014,2023-06-04,932.84,47.9,29.66,96.96,0.936,0,N
3095,MTR015,2023-06-04,305.56,15.11,10.63,65.72,0.922,0,N
3096,MTR016,2023-06-04,121.53,6.28,3.53,18.13,0.856,0,N
3097,MTR017,2023-06-04,13729.87,706.17,385.35,2944.9,0.978,0,N
3098,MTR018,2023-06-04,195.43,9.65,6.34,32.73,0.855,0,N
3099,MTR019,2023-06-04,110842.21,5108.95,3476.76,17653.54,0.868,0,N
3100,MTR020,2023-06-04,210.21,9.89,6.37,48.48,0.971,0,N
3101,MTR001,2023-06-05,8613.8,462.4,336.94,1825.83,0.9,1,N
3102,MTR002,2023-06-05,3390.62,159.51,116.99,598.26,,1,N
3103,MTR003,2023-06-05,10935.36,549.3,444.88,2046.31,0.958,1,N
3104,MTR004,2023-06-05,1173.6,57.7,40.67,207.64,0.921,1,N
3105,MTR005,2023-06-05,11425.12,579.68,310.75,1712.34,0.977,1,N
3106,MTR006,2023-06-05,2270.53,116.93,68.18,496.21,0.953,1,N
3107,MTR007,2023-06-05,9206.69,429.16,266.28,1269.51,0.865,1,N
3108,MTR008,2023-06-05,682.56,31.22,25.27,125.0,0.868,1,N
3109,MTR009,2023-06-05,15825.59,828.02,407.02,1855.89,,1,N
3110,MTR010,2023-06-05,366.75,20.35,15.6,82.11,0.868,1,N
3111,MTR011,2023-06-05,9560.31,451.54,288.55,2346.68,0.983,1,N
3112,MTR012,2023-06-05,1056.92,56.1,35.46,98.72,0.955,1,N
3113,MTR013,2023-06-05,4166.48,203.92,112.66,690.36,0.861,1,N
3114,MTR014,2023-06-05,1172.32,64.16,40.73,205.87,0.885,1,N
3115,MTR015,2023-06-05,487.68,22.47,15.13,109.69,0.86,1,N
3116,MTR016,2023-06-05,95.74,4.73,3.68,13.46,0.854,1,N
3117,MTR017,2023-06-05,15749.49,728.53,551.59,1197.52,0.917,1,N
3118,MTR018,2023-06-05,186.27,8.5,7.79,35.03,0.944,1,N
3119,MTR019,2023-06-05,48302.42,2315.03,1974.41,2983.08,,1,N
3120,MTR020,2023-06-05,174.09,8.56,5.86,18.43,0.875,1,N
3121,MTR001,2023-06-06,8546.53,442.56,302.94,1760.18,0.937,1,N
3122,MTR002,2023-06-06,3383.49,187.4,106.66,524.97,0.858,1,Y
3123,MTR003,2023-06-06,11666.1,557.2,394.38,1099.03,0.853,1,N
3124,MTR004,2023-06-06,1109.7,57.5,32.41,130.52,0.989,1,N
3125,MTR005,2023-06-06,10509.61,486.44,369.21,1832.93,,1,N
3126,MTR006,2023-06-06,2325.65,110.38,96.56,259.76,0.985,1,N
3127,MTR007,2023-06-06,9030.35,460.6,367.37,2034.97,0.887,1,N
3128,MTR008,2023-06-06,673.02,31.84,21.6,129.87,0.974,1,N
3129,MTR009,2023-06-06,15712.89,783.96,480.79,3727.1,0.976,1,N
3130,MTR010,2023-06-06,387.9,19.81,12.93,53.28,0.94,1,N
3131,MTR011,2023-06-06,9119.13,422.75,332.49,1318.1,0.86,1,N
3132,MTR012,2023-06-06,1180.63,57.09,40.48,93.79,0.975,1,N
3133,MTR013,2023-06-06,3991.38,196.07,138.76,254.07,0.921,1,N
3134,MTR014,2023-06-06,1361.92,73.39,48.03,332.52,0.959,1,N
3135,MTR015,2023-06-06,486.82,23.07,16.44,59.8,0.975,1,N
3136,MTR016,2023-06-06,96.66,4.87,2.99,15.97,,1,N
3137,MTR017,2023-06-06,16306.88,808.93,568.15,818.08,0.972,1,N
3138,MTR018,2023-06-06,160.54,8.86,4.18,16.65,0.965,1,N
3139,MTR019,2023-06-06,45509.54,2306.06,1319.25,4705.39,0.975,1,N
3140,MTR020,2023-06-06,188.14,9.41,8.27,11.06,0.92,1,N
3141,MTR001,2023-06-07,8425.72,440.88,303.17,1650.72,0.942,1,N
3142,MTR002,2023-06-07,3442.57,160.94,115.38,518.96,0.948,1,N
3143,MTR003,2023-06-07,11951.52,570.31,397.76,1493.12,0.92,1,N
3144,MTR004,2023-06-07,1072.16,57.39,39.53,242.82,0.938,1,N
3145,MTR005,2023-06-07,11117.84,548.01,456.59,913.96,0.879,1,N
3146,MTR006,2023-06-07,2565.51,138.75,74.99,140.49,0.915,1,N
3147,MTR007,2023-06-07,25480.72,1338.68,689.71,3413.96,0.979,1,N
3148,MTR008,2023-06-07,666.52,32.07,23.26,72.88,0.908,1,N
3149,MTR009,2023-06-07,14524.2,704.66,501.22,3012.06,0.943,1,N
3150,MTR010,2023-06-07,435.64,20.31,15.04,56.11,,1,N
3151,MTR011,2023-06-07,9616.55,446.83,293.92,616.63,0.901,1,N
3152,MTR012,2023-06-07,1083.72,49.3,36.5,119.01,0.889,1,N
3153,MTR013,2023-06-07,4211.43,206.65,134.98,870.62,0.883,1,N
3154,MTR014,2023-06-07,1260.35,64.11,39.71,113.98,0.855,1,N
3155,MTR015,2023-06-07,411.13,18.69,11.77,40.21,0.965,1,N
3156,MTR016,2023-06-07,95.75,4.93,3.57,10.98,0.923,1,N
3157,MTR017,2023-06-07,15675.65,797.81,559.66,1576.82,0.914,1,N
3158,MTR018,2023-06-07,155.6,7.55,5.2,36.58,0.942,1,N
3159,MTR019,2023-06-07,49131.36,2381.76,1646.25,10720.18,0.95,1,N
3160,MTR020,2023-06-07,183.75,9.13,7.02,43.9,,1,N
3161,MTR001,2023-06-08,8862.11,478.63,248.21,2099.03,0.893,1,N
3162,MTR002,2023-06-08,3368.14,181.58,110.31,412.18,0.866,1,N
3163,MTR003,2023-06-08,11246.85,529.25,499.86,2035.63,0.98,1,N
3164,MTR004,2023-06-08,1161.61,54.22,34.76,258.78,0.967,1,N
3165,MTR005,2023-06-08,10717.0,521.57,322.54,1894.58,0.976,1,N
3166,MTR006,2023-06-08,2560.64,136.7,103.08,328.11,0.91,1,N
3167,MTR007,2023-06-08,9238.82,441.47,337.42,1058.83,,1,N
3168,MTR008,2023-06-08,575.25,28.22,16.89,61.42,0.944,1,N
3169,MTR009,2023-06-08,16014.75,837.59,708.67,3858.8,0.934,1,N
3170,MTR010,2023-06-08,362.1,17.87,9.79,19.88,,1,N
3171,MTR011,2023-06-08,8990.64,444.44,361.83,1040.3,0.947,1,N
3172,MTR012,2023-06-08,1178.21,60.67,42.84,152.66,0.911,1,N
3173,MTR013,2023-06-08,3983.91,216.64,117.79,522.92,0.865,1,N
3174,MTR014,2023-06-08,1240.83,65.08,45.78,74.7,,1,N
3175,MTR015,2023-06-08,453.24,22.06,13.46,62.24,0.916,1,N
3176,MTR016,2023-06-08,106.54,5.01,3.23,9.91,0.974,1,N
3177,MTR017,2023-06-08,16554.44,811.41,685.81,2289.82,0.934,1,N
3178,MTR018,2023-06-08,164.15,8.77,5.25,11.15,0.982,1,N
3179,MTR019,2023-06-08,48327.31,2503.9,1763.32,2453.63,0.889,1,N
3180,MTR020,2023-06-08,188.53,10.11,6.17,39.91,,1,N
3181,MTR001,2023-06-09,9123.8,490.5,269.23,2203.65,0.906,1,N
3182,MTR002,2023-06-09,3430.88,158.2,108.9,502.56,0.858,1,N
3183,MTR003,2023-06-09,29358.5,1420.87,974.52,7195.59,0.898,1,N
3184,MTR004,2023-06-09,1260.79,64.73,45.62,183.93,0.927,1,N
3185,MTR005,2023-06-09,10413.34,499.51,335.59,1257.32,0.96,1,N
3186,MTR006,2023-06-09,2582.89,134.62,98.38,232.82,0.867,1,N
3187,MTR007,2023-06-09,9426.14,450.66,296.34,1217.64,0.944,1,N
3188,MTR008,2023-06-09,594.64,32.73,17.73,139.33,0.979,1,N
3189,MTR009,2023-06-09,15478.46,813.58,619.79,800.87,0.872,1,N
3190,MTR010,2023-06-09,353.11,17.2,9.47,31.64,0.94,1,N
3191,MTR011,2023-06-09,8882.59,474.0,284.43,526.27,0.861,1,N
3192,MTR012,2023-06-09,1102.85,56.71,31.5,123.83,0.987,1,N
3193,MTR013,2023-06-09,4137.47,190.31,129.24,949.77,,1,N
3194,MTR014,2023-06-09,1394.29,76.53,49.23,219.88,0.88,1,N
3195,MTR015,2023-06-09,437.61,19.97,16.2,49.07,0.906,1,N
3196,MTR016,2023-06-09,99.98,5.55,2.75,17.67,0.879,1,N
3197,MTR017,2023-06-09,16438.01,877.95,520.65,2226.28,0.93,1,N
3198,MTR018,2023-06-09,173.0,9.32,5.26,36.84,0.918,1,N
3199,MTR019,2023-06-09,48292.22,2316.57,1535.69,2944.4,0.945,1,N
3200,MTR020,2023-06-09,181.13,8.27,5.63,12.87,0.899,1,N
3201,MTR001,2023-06-10,7541.34,385.09,227.96,1204.95,0.956,0,N
3202,MTR002,2023-06-10,3310.1,162.13,83.78,754.37,0.956,0,N
3203,MTR003,2023-06-10,10239.54,491.6,357.4,689.48,0.943,0,N
3204,MTR004,2023-06-10,791.12,39.21,23.59,58.75,0.931,0,N
3205,MTR005,2023-06-10,9835.05,449.87,340.51,2035.95,0.938,0,N
3206,MTR006,2023-06-10,1328.43,73.35,41.08,91.87,0.957,0,Y
3207,MTR007,2023-06-10,7459.76,393.25,200.28,1323.6,0.946,0,N
3208,MTR008,2023-06-10,337.38,18.01,12.91,57.0,0.91,0,N
3209,MTR009,2023-06-10,36007.41,1743.5,1295.58,6377.66,0.906,0,N
3210,MTR010,2023-06-10,453.64,20.63,13.68,108.98,0.903,0,N
3211,MTR011,2023-06-10,8156.47,428.64,297.79,1817.05,0.977,0,N
3212,MTR012,2023-06-10,602.06,32.61,20.63,105.52,0.976,0,N
3213,MTR013,2023-06-10,3284.03,180.31,96.11,595.58,0.953,0,N
3214,MTR014,2023-06-10,843.98,41.04,29.83,76.78,0.866,0,Y
3215,MTR015,2023-06-10,265.01,12.75,9.4,20.61,0.953,0,N
3216,MTR016,2023-06-10,110.36,5.85,4.6,15.83,0.898,0,N
3217,MTR017,2023-06-10,14031.37,668.25,607.41,1952.98,0.866,0,N
3218,MTR018,2023-06-10,192.1,10.66,6.04,22.4,0.921,0,N
3219,MTR019,2023-06-10,45685.15,2232.99,1766.48,6700.43,0.963,0,N
3220,MTR020,2023-06-10,202.53,9.91,7.83,13.13,,0,N
3221,MTR001,2023-06-11,7382.09,339.93,263.61,712.64,0.92,0,N
3222,MTR002,2023-06-11,3105.91,150.76,94.05,565.2,0.966,0,N
3223,MTR003,2023-06-11,24316.92,1302.6,839.26,5991.21,0.884,0,N
3224,MTR004,2023-06-11,718.58,38.8,22.56,48.86,0.872,0,N
3225,MTR005,2023-06-11,9059.9,444.41,285.84,776.92,0.856,0,N
3226,MTR006,2023-06-11,1468.26,69.23,40.47,208.75,0.944,0,N
3227,MTR007,2023-06-11,7798.87,415.25,252.84,645.01,0.984,0,N
3228,MTR008,2023-06-11,380.02,18.84,14.23,37.73,0.988,0,N
3229,MTR009,2023-06-11,13128.91,678.81,415.41,2745.85,0.906,0,N
3230,MTR010,2023-06-11,250.91,13.85,8.62,41.06,0.961,0,N
3231,MTR011,2023-06-11,8175.08,441.52,285.19,744.97,0.851,0,N
3232,MTR012,2023-06-11,628.56,30.47,22.6,55.26,0.871,0,N
3233,MTR013,2023-06-11,3642.07,172.32,125.54,547.79,0.874,0,N
3234,MTR014,2023-06-11,857.0,41.2,23.85,150.32,0.873,0,Y
3235,MTR015,2023-06-11,295.17,15.72,9.11,45.96,0.957,0,N
3236,MTR016,2023-06-11,105.44,5.39,3.13,8.03,,0,N
3237,MTR017,2023-06-11,13797.82,713.66,399.06,1312.86,0.883,0,Y
3238,MTR018,2023-06-11,177.79,9.32,7.48,18.2,,0,N
3239,MTR019,2023-06-11,44129.44,2053.04,1758.71,3718.59,0.972,0,N
3240,MTR020,2023-06-11,178.9,8.44,7.07,41.42,0.941,0,N
3241,MTR001,2023-06-12,8390.31,413.25,318.04,1372.03,0.917,1,N
3242,MTR002,2023-06-12,3410.25,177.61,120.66,245.31,0.901,1,N
3243,MTR003,2023-06-12,11701.67,615.66,438.33,1001.74,0.933,1,N
3244,MTR004,2023-06-12,1061.61,51.82,33.73,158.36,0.957,1,N
3245,MTR005,2023-06-12,10446.63,476.44,351.34,2187.39,0.881,1,N
3246,MTR006,2023-06-12,2176.6,109.59,66.81,183.49,0.895,1,N
3247,MTR007,2023-06-12,8876.74,468.32,267.93,1579.98,0.966,1,N
3248,MTR008,2023-06-12,570.72,29.92,21.67,77.14,0.953,1,N
3249,MTR009,2023-06-12,15044.58,694.82,453.94,3402.94,0.871,1,N
3250,MTR010,2023-06-12,433.73,22.41,16.55,95.38,,1,N
3251,MTR011,2023-06-12,9365.26,511.05,322.94,2172.32,0.957,1,N
3252,MTR012,2023-06-12,988.18,44.96,30.03,239.52,,1,N
3253,MTR013,2023-06-12,4240.77,228.44,165.17,603.96,0.905,1,N
3254,MTR014,2023-06-12,1380.86,76.17,57.12,87.67,0.862,1,N
3255,MTR015,2023-06-12,425.94,22.43,12.77,99.44,0.859,1,N
3256,MTR016,2023-06-12,96.99,4.66,2.94,13.71,0.895,1,N
3257,MTR017,2023-06-12,17274.11,913.08,658.35,2587.36,0.93,1,N
3258,MTR018,2023-06-12,171.91,8.65,5.43,12.02,0.902,1,N
3259,MTR019,2023-06-12,1401.62,69.12,36.83,165.67,0.963,1,N
3260,MTR020,2023-06-12,176.02,8.05,5.84,9.33,0.936,1,N
3261,MTR001,2023-06-13,22154.96,1045.6,782.45,1500.35,0.891,1,N
3262,MTR002,2023-06-13,3563.28,168.55,118.88,424.2,0.891,1,N
3263,MTR003,2023-06-13,11209.28,586.7,443.45,2293.16,0.957,1,N
3264,MTR004,2023-06-13,1222.78,62.87,35.65,173.33,0.881,1,N
3265,MTR005,2023-06-13,11519.23,629.32,468.58,1338.44,0.964,1,N
3266,MTR006,2023-06-13,2342.65,117.33,91.6,196.73,0.872,1,N
3267,MTR007,2023-06-13,9301.34,481.66,306.42,1928.24,0.906,1,N
3268,MTR008,2023-06-13,685.4,36.27,25.22,71.17,,1,N
3269,MTR009,2023-06-13,14932.08,737.13,576.72,3401.36,0.881,1,N
3270,MTR010,2023-06-13,413.52,21.21,13.66,33.99,,1,N
3271,MTR011,2023-06-13,9263.12,472.81,367.62,951.25,,1,N
3272,MTR012,2023-06-13,1085.39,55.58,41.14,185.22,0.966,1,N
3273,MTR013,2023-06-13,3866.2,179.51,147.93,960.66,0.878,1,N
3274,MTR014,2023-06-13,1245.59,61.92,46.89,166.82,0.963,1,N
3275,MTR015,2023-06-13,457.1,22.99,16.52,27.27,0.872,1,Y
3276,MTR016,2023-06-13,98.51,5.01,2.7,20.35,0.914,1,N
3277,MTR017,2023-06-13,16858.5,924.63,594.99,4088.99,0.866,1,N
3278,MTR018,2023-06-13,161.86,7.49,6.73,28.3,0.93,1,N
3279,MTR019,2023-06-13,43161.16,2271.88,1474.34,9743.88,0.879,1,N
3280,MTR020,2023-06-13,168.08,9.28,6.25,21.06,,1,N
3281,MTR001,2023-06-14,8315.05,396.23,260.2,1771.05,0.917,1,N
3282,MTR002,2023-06-14,3647.55,191.78,130.26,691.04,0.967,1,N
3283,MTR003,2023-06-14,10802.85,578.45,407.17,612.69,0.882,1,N
3284,MTR004,2023-06-14,1133.48,58.14,46.39,116.63,0.988,1,N
3285,MTR005,2023-06-14,11352.54,556.13,345.33,1439.71,0.952,1,N
3286,MTR006,2023-06-14,2489.97,120.71,82.09,273.16,0.885,1,N
3287,MTR007,2023-06-14,8734.38,468.96,271.45,1928.23,0.924,1,N
3288,MTR008,2023-06-14,578.43,29.1,19.35,108.45,,1,N
3289,MTR009,2023-06-14,15657.12,795.02,554.81,2792.23,,1,N
3290,MTR010,2023-06-14,393.5,21.49,13.82,75.64,0.966,1,N
3291,MTR011,2023-06-14,9545.9,497.38,314.5,1598.76,0.868,1,N
3292,MTR012,2023-06-14,1182.36,61.01,40.59,228.8,0.95,1,N
3293,MTR013,2023-06-14,4001.79,184.57,115.62,744.38,0.909,1,N
3294,MTR014,2023-06-14,1337.95,69.32,44.02,248.15,0.861,1,N
3295,MTR015,2023-06-14,446.74,20.55,17.37,44.75,0.939,1,N
3296,MTR016,2023-06-14,100.09,5.3,2.91,13.32,,1,N
3297,MTR017,2023-06-14,16953.65,915.69,544.75,3021.95,0.91,1,N
3298,MTR018,2023-06-14,184.53,9.08,5.47,28.62,0.93,1,N
3299,MTR019,2023-06-14,49363.08,2612.1,1766.12,7351.75,0.857,1,N
3300,MTR020,2023-06-14,188.48,9.31,7.59,18.86,0.883,1,N
3301,MTR001,2023-06-15,379.6,20.59,13.13,62.31,0.92,1,N
3302,MTR002,2023-06-15,3493.7,178.68,127.83,279.43,0.877,1,N
3303,MTR003,2023-06-15,11333.43,541.6,436.6,1944.78,,1,N
3304,MTR004,2023-06-15,1238.88,59.06,44.68,66.52,0.955,1,N
3305,MTR005,2023-06-15,11097.39,575.01,326.96,1063.73,0.898,1,N
3306,MTR006,2023-06-15,2376.32,108.5,101.03,519.5,0.97,1,N
3307,MTR007,2023-06-15,8852.41,457.74,286.98,2156.04,0.972,1,N
3308,MTR008,2023-06-15,682.31,33.43,20.7,62.65,0.905,1,N
3309,MTR009,2023-06-15,16052.95,845.56,609.58,3528.6,0.931,1,Y
3310,MTR010,2023-06-15,363.77,17.6,11.09,90.06,0.854,1,N
3311,MTR011,2023-06-15,9466.21,454.19,314.05,712.13,0.946,1,N
3312,MTR012,2023-06-15,1065.45,50.2,36.12,106.44,0.902,1,N
3313,MTR013,2023-06-15,4010.11,209.56,124.64,434.78,,1,N
3314,MTR014,2023-06-15,1435.17,66.45,42.01,332.08,,1,N
3315,MTR015,2023-06-15,431.36,20.64,15.77,51.94,0.908,1,N
3316,MTR016,2023-06-15,114.77,5.87,3.17,20.79,0.942,1,N
3317,MTR017,2023-06-15,17143.69,899.73,514.79,1507.66,0.969,1,N
3318,MTR018,2023-06-15,164.32,8.39,5.22,16.03,0.926,1,N
3319,MTR019,2023-06-15,45076.39,2164.21,1310.33,3068.84,0.901,1,N
3320,MTR020,2023-06-15,172.86,8.39,5.25,35.06,0.984,1,N
3321,MTR001,2023-06-16,8397.57,408.67,366.09,1062.9,0.929,1,N
3322,MTR002,2023-06-16,3390.72,188.34,130.42,781.48,0.976,1,N
3323,MTR003,2023-06-16,11356.65,559.13,362.95,2503.98,0.91,1,N
3324,MTR004,2023-06-16,994.93,49.71,26.58,124.43,,1,N
3325,MTR005,2023-06-16,11216.96,528.55,350.55,2459.91,0.932,1,Y
3326,MTR006,2023-06-16,2225.86,113.74,73.42,113.8,0.982,1,N
3327,MTR007,2023-06-16,8872.18,429.76,290.21,1361.85,0.92,1,N
3328,MTR008,2023-06-16,563.82,26.59,17.04,127.67,0.868,1,N
3329,MTR009,2023-06-16,15061.65,834.14,646.54,1638.35,0.867,1,N
3330,MTR010,2023-06-16,849.83,41.08,21.97,199.75,0.913,1,N
3331,MTR011,2023-06-16,9258.55,463.28,353.52,1207.1,0.93,1,N
3332,MTR012,2023-06-16,952.42,47.33,30.35,119.62,0.859,1,N
3333,MTR013,2023-06-16,4263.78,206.79,128.28,518.87,,1,N
3334,MTR014,2023-06-16,1387.4,66.09,47.33,115.45,,1,N
3335,MTR015,2023-06-16,444.82,21.27,15.94,90.89,0.885,1,N
3336,MTR016,2023-06-16,102.36,4.99,3.43,22.35,0.923,1,N
3337,MTR017,2023-06-16,17183.11,911.58,618.89,4205.65,0.927,1,N
3338,MTR018,2023-06-16,176.66,9.4,7.1,33.23,0.93,1,N
3339,MTR019,2023-06-16,1748.81,87.27,53.31,252.5,0.899,1,N
3340,MTR020,2023-06-16,168.6,7.93,6.15,10.33,0.911,1,N
3341,MTR001,2023-06-17,7554.77,373.36,224.16,1530.96,,0,N
3342,MTR002,2023-06-17,3331.22,166.45,114.37,290.28,,0,N
3343,MTR003,2023-06-17,9543.59,500.58,297.1,1741.5,0.874,0,N
3344,MTR004,2023-06-17,701.01,35.66,19.94,132.91,0.863,0,N
3345,MTR005,2023-06-17,9676.33,504.27,257.73,2077.7,0.924,0,N
3346,MTR006,2023-06-17,1561.2,85.81,58.66,240.62,0.983,0,N
3347,MTR007,2023-06-17,7558.57,352.24,313.24,1073.24,0.89,0,N
3348,MTR008,2023-06-17,399.38,18.19,14.46,68.58,0.878,0,N
3349,MTR009,2023-06-17,13254.01,664.71,475.97,1798.11,0.885,0,N
3350,MTR010,2023-06-17,270.29,12.8,8.0,26.72,0.937,0,N
3351,MTR011,2023-06-17,8297.05,428.81,252.74,1295.11,,0,N
3352,MTR012,2023-06-17,681.46,35.72,23.24,153.17,,0,N
3353,MTR013,2023-06-17,3614.38,167.05,119.69,856.99,0.984,0,N
3354,MTR014,2023-06-17,898.25,49.63,27.27,106.81,0.989,0,N
3355,MTR015,2023-06-17,290.83,13.24,11.91,21.69,0.935,0,N
3356,MTR016,2023-06-17,112.02,5.93,3.29,21.22,0.971,0,N
3357,MTR017,2023-06-17,13184.22,658.97,523.32,1629.72,0.859,0,N
3358,MTR018,2023-06-17,189.77,10.53,5.93,22.66,0.881,0,N
3359,MTR019,2023-06-17,46164.76,2148.77,1762.76,11392.11,0.931,0,N
3360,MTR020,2023-06-17,180.04,8.73,6.57,14.32,0.953,0,N
3361,MTR001,2023-06-18,7291.63,355.68,274.14,928.37,0.946,0,N
3362,MTR002,2023-06-18,2942.31,157.27,93.92,530.24,0.891,0,N
